ks_bin_label,breakaway_bin_label,mean_finish_time,mean_stamina,group_time_frac,coop_alpha,leave_alpha,follow_alpha,n_runs
0.805,0.962,1606.8955752405686,0.5417227956133436,0.7515236486134732,1.5111101639965647,-2.0879852496845084,-2.771174578501691,42
0.805,0.978,1613.6085040140629,0.5915223899751755,0.8005649548600087,1.8695016327483696,-1.8991555663746527,-2.6307943831930767,29
0.805,0.992,1612.761555209195,0.6347625132348683,0.7939025570133086,1.658986823588139,-2.5869734954146866,-3.3185425462921763,34
0.835,0.857,1519.9630721448664,0.9988582709204715,0.6447010823746038,-0.5744721052994438,0.528236027148157,0.6083851048541571,35
0.835,0.873,1498.4304191792412,0.9988390711240728,0.5557267372998309,-0.2144286808897455,0.8340732715495688,0.546120419312685,36
0.835,0.887,1517.5523826759636,0.6241926044898182,0.6918742499979268,-0.11034468071092067,-0.8524066802225625,1.8054318869799495,39
0.835,0.903,1542.2883301279358,0.6017718919148745,0.723674614038664,-0.4329029182697551,-1.5391904982643612,2.30736623733227,31
0.835,0.917,1541.5877877656876,0.6158077278345871,0.7697210009966245,0.755326529100095,-1.5398853204344278,0.7264667931708277,38
0.835,0.932,1550.0024133647903,0.5769776661140963,0.7210364502585763,0.6535363003708592,-1.619175065279603,-0.6381347168546968,38
0.835,0.948,1555.0939283994915,0.5537636384693848,0.7318962526049148,1.7367469328655007,-1.75528995004075,-1.6576381749041,36
0.835,0.962,1544.719472803317,0.6062547526821718,0.8005182052431821,1.5980764171059256,-1.893437284685058,-2.8521261486364815,28
0.835,0.978,1565.4823444361527,0.6118182248583773,0.8059553967087452,1.895224735867213,-1.6799120230594176,-2.453719174664256,45
0.835,0.992,1552.314177525869,0.7403238002965381,0.898939997345391,0.8892048735547434,-2.362640372888192,-3.292893715085827,31
0.865,0.857,1504.5764681013989,0.9988513773374404,0.6614575902413548,-0.08688892110008167,0.24937748631715587,0.2268469649849489,34
0.865,0.873,1491.117264716081,0.9988380531544306,0.6112651060080332,-0.5874342369310995,0.32846591800872593,0.2756510969455179,34
0.865,0.887,1497.7244926610824,0.7385784185206675,0.6773932745604924,0.7274797796671802,-1.2248519239355038,0.877362504840045,39
0.865,0.903,1496.034758025672,0.6552042389473052,0.8029646364770273,-0.10419019685429154,-1.8046760252406187,1.5356345645074303,34
0.865,0.917,1499.875899941511,0.5979772485336553,0.7867866188867221,-0.18449634088486985,-1.7494125460447116,-0.03834467781001029,37
0.865,0.932,1495.917239664425,0.6744137304255192,0.8384970727057103,1.2530401956665875,-1.5578028335563574,-1.5569771200721638,36
0.865,0.948,1494.2474200881404,0.6175434470465273,0.824287103510523,0.2140957013845125,-1.547845854582339,-1.9944746589860436,37
0.865,0.962,1503.7368990679029,0.6247038276840359,0.819308030405273,0.6946488048946298,-1.6239228953604143,-2.3407772737623618,36
0.865,0.978,1502.6384519621483,0.7053754357459172,0.8645519109913509,1.826090755289624,-1.6330074066795217,-3.4154896179723484,33
0.865,0.992,1502.0463055685445,0.735713976249795,0.8853066611430875,1.1679147014395594,-1.483700366912312,-2.804873585570026,37
0.895,0.857,1497.8196420524657,0.8539107348233396,0.6782638647820379,-0.3032624977789567,-0.0364425223086509,-0.7847799795120607,33
0.895,0.873,1484.4461056126952,0.8894073802921586,0.5920704474336966,-0.7540141559172217,0.59376277658924,0.07659169425171862,47
0.895,0.887,1472.519755789245,0.697822112766625,0.8132066680939507,-0.18369290681534042,-0.3150382294796705,-0.054301791152996645,33
0.895,0.903,1469.7524388716395,0.6177381369626828,0.8693071245615442,1.415366470774419,-1.3782647147427458,-1.193094792645029,35
0.895,0.917,1476.7067756169067,0.6037097165651034,0.8881729562623107,1.0321411565958114,-0.708224221676655,-1.9338653422832712,31
0.895,0.932,1465.3233547490315,0.6142729729950895,0.8988314887347476,0.611174415206171,-1.4902983022103595,-3.02696460879475,34
0.895,0.948,1457.0380677963212,0.6138303019892057,0.9259672970677068,0.8568847130536486,-0.9402053004843651,-3.470192104156266,39
0.895,0.962,1455.6394853952843,0.6985677462982628,0.959641878398072,1.6360769845120007,-1.4748147739916653,-3.49189528228712,35
0.895,0.978,1465.5789903115901,0.75639516971633,0.9550952225341244,0.10476608626908067,-1.204109912743097,-2.9216283453410457,34
0.895,0.992,1447.75046551936,0.8558276818736852,0.9830442395965723,-0.19108630684434294,-1.8271903932160254,-3.4364191348427346,36
0.925,0.857,1490.8273118747545,0.8029259206464854,0.6479586891523988,-0.7139423104138146,0.6118533282821764,-0.8791219278164079,39
