sample_idx,generation,run_dir,recovery_rate,breakaway_speed_frac,utility_decay,k_s,slice_distance,mean_finish_time,mean_stamina,group_time_frac,coop_alpha,leave_alpha,follow_alpha,n_finished,n_agent_rows
479,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0479/gen_0149,0.1811113900039345,0.9565397624857723,0.48172955960035324,0.758175029233098,0.5500171699820378,1681.049504950495,0.48040619693044223,0.6731414839857232,1.4129126637578202,-2.3874959883301043,-4.143714905773805,101,84893
480,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0480/gen_0149,0.1811113900039345,0.9565397624857723,0.6868762189522386,0.7430008854717016,0.6292218238434277,1713.5049504950496,0.508189194216814,0.7775042758748208,1.1644963452652515,-2.3743033413552057,-3.48663442305916,101,86532
481,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0481/gen_0149,0.1811113900039345,0.9565397624857723,0.6868762189522386,0.758175029233098,0.6292218238434277,1675.2,0.6400358423234849,0.802378223495702,0.43498081166104363,-3.485714911838077,-3.6775440661401237,125,104700
482,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0482/gen_0149,0.07435339740477503,0.9133844707626849,0.48172955960035324,0.7430008854717016,0.1940885385403259,1708.128,0.39257887431305416,0.7651417224001948,-0.09772722567519589,-3.3040355184810055,2.131622768694147,125,106758
483,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0483/gen_0149,0.0524725329130888,0.9175777736119926,0.5373298321850598,0.8718241853639483,0.35260317283712306,1480.688,0.6108820639316657,0.8379888268156425,3.395688859076788,-0.5167669565515098,-1.4589125956497668,125,92543
484,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0484/gen_0149,0.178658838570118,0.9175777736119926,0.5373298321850598,0.8718241853639483,0.5477558700329955,1487.888,0.532330581561997,0.8278687643155936,-1.2016381360742645,-1.3539286997918951,3.5330828572153634,125,92993
485,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0485/gen_0149,0.0524725329130888,0.9441255133133382,0.5373298321850598,0.8718241853639483,0.35260317283712306,1463.488,0.787348820399129,0.9380548388507456,-1.535163021076327,-3.9564362206085435,-4.536912532837077,125,91468
486,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0486/gen_0149,0.0524725329130888,0.9175777736119926,0.8072102046571672,0.8718241853639483,0.5530371370232757,1528.688,0.2552877853194579,0.8791957547910365,-2.151877981242883,-2.2293337205947577,3.3328150018369254,125,95543
487,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0487/gen_0149,0.0524725329130888,0.9175777736119926,0.5373298321850598,0.9881288622505963,0.35260317283712306,1305.008,0.998204119667333,1.0,-0.7190605590715323,-3.4557046428664386,-4.423681686926503,125,81563
488,149,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24244290-94c6e10-sobol-dump/sobol/sample_0488/gen_0149,0.0524725329130888,0.9175777736119926,0.5373298321850598,0.8718241853639483,0.35260317283712306,1512.2307692307693,0.4802703300038244,0.5316140190243654,0.22396322111331274,-0.6018622900283024,0.6962499875654337,26,19659
