metric,param,mu_star,mu_star_conf,sigma
Breakaways,evo_top_frac,0.894759863399582,0.35900205134389274,1.1514806605466767
Breakaways,imitation_mu,2.524975626094661,1.1704260362985,3.4983868700914695
Breakaways,n_agents,74.87007428843916,19.222815077694133,52.645571266959124
Breakaways,n_teams,2.219749648971889,1.5665185420402141,4.371896003487226
MeanExposure,w_max10_mean,0.109789555804931,0.050062471251959645,0.13438342686375684
MeanExposure,w_max10_std,0.15885040825304578,0.06897082086709402,0.174827221272182
MeanExposure,cp_fraction,0.26576269084126547,0.14458797098856027,0.42188420757263695
MeanExposure,recovery_rate,0.029315151530843346,0.018229024478829663,0.053105967041590776
MeanExposure,k_aero,0.024864356138970513,0.016108454864883767,0.03953228379872869
MeanExposure,c_roll,0.04363254947550797,0.029689475566730638,0.06814653620644723
MeanExposure,ref_speed_frac,0.4089926294733138,0.2056660227621548,0.4429036522350523
MeanExposure,k_s,0.2761787159568417,0.15503112974723504,0.4011991279976294
MeanExposure,breakaway_speed_frac,0.1951732036828391,0.12035684748594853,0.30498989280198496
MeanExposure,breakaway_cooldown_steps,0.08352039337416373,0.027904927896318543,0.09257074981728335
MeanExposure,utility_decay,0.03360909701048206,0.02430127040799712,0.06410023374824904
MeanExposure,evo_noise,0.025003821523420046,0.015134690772017442,0.04338726077646068
MeanExposure,sim_scale,0.0,0.0,0.0
MeanExposure,evo_bottom_frac,0.05015297241668446,0.05814837466827773,0.14301531022521505
MeanExposure,evo_top_frac,0.010644841646264986,0.005583090759190672,0.017502887330665205
MeanExposure,imitation_mu,0.04270500201832252,0.028073665083432436,0.07860321208570295
MeanExposure,n_agents,0.1704335377942648,0.11982622262247394,0.2911528261982005
MeanExposure,n_teams,0.02972145547328171,0.022351245144831486,0.05876389782717352
TotalTime,w_max10_mean,30850.305000000004,9404.343770774685,21779.48581586944
TotalTime,w_max10_std,5059.889999999998,3008.1886111469616,6939.160767541667
TotalTime,cp_fraction,25184.895,10520.535599565197,36492.846648688705
TotalTime,recovery_rate,1787.1000000000045,1249.9017314812575,3327.4188191133253
TotalTime,k_aero,37617.3,11055.989317233325,27530.65787970701
TotalTime,c_roll,4765.230000000003,1673.6496184630603,3640.4775425759817
TotalTime,ref_speed_frac,60772.40999999999,26462.788130027977,64820.51472402285
TotalTime,k_s,31546.289999999997,18641.313207931107,45748.658452040676
TotalTime,breakaway_speed_frac,4874.610000000005,2194.8759052161304,7517.947838227922
TotalTime,breakaway_cooldown_steps,1035.915000000004,967.2418600452494,2498.77399080662
