ks_bin_label,breakaway_bin_label,mean_finish_time,mean_stamina,group_time_frac,coop_alpha,leave_alpha,follow_alpha,n_runs
0.865,0.947,1501.7137476459511,0.5541397788985619,0.8531654989596125,-1.6528450770797058,-2.542378126699202,-0.07203622218118039,2
0.865,0.962,1489.8290058449386,0.611431173312976,0.8074399435404783,0.6435248773415324,-1.825736116657705,-2.2296353025482856,11
0.865,0.976,1511.916083916084,0.524403183487411,0.785847694130523,5.094544676390541,-0.6149853405318944,-3.666037280120875,2
0.865,0.992,1530.0354220234112,0.7009712273221023,0.8394076916284238,-0.9674676664513363,-1.5137613239854393,-1.412258664575878,5
0.894,0.858,1487.3658536585365,0.6430992960849101,0.8248226252555398,-0.13296979199775355,0.3150182739424148,-0.3692702424725639,1
0.894,0.873,1485.9822442084835,0.8056347519040685,0.6102049328467243,-0.49845820134581753,0.3265176541015316,-0.2186830619919949,8
0.894,0.888,1507.3711183711184,0.5269311850870941,0.6530631962575523,1.4607756900780824,0.18795748591784026,0.05649368768990226,3
0.894,0.903,,,,,,,0
0.894,0.917,1520.1872872225813,0.5067292017392308,0.759600040700543,1.7202242258808742,-0.8847587509340539,-3.086422692586628,5
0.894,0.932,1455.1900941001466,0.5780611052446434,0.9289867929446775,1.6635790955539225,-1.0517572011498617,-3.428986652423107,10
0.894,0.947,1461.0524205982115,0.6510090439675973,0.9496849758139914,4.169768420174092,-1.4492414213843845,-3.0895533114035763,2
0.894,0.962,1441.1489361702127,0.835727926420279,0.9917914193757935,-0.34091964585754186,-2.308422069541151,-5.697785652431195,1
0.894,0.976,1443.329912764366,0.8496204738420451,0.9790439057927071,0.5644741080964111,-2.485829309677381,-3.923464064859243,6
0.894,0.992,1467.0833333333333,0.6931038992437685,0.938559121461706,-1.4131002030872313,-2.981729953509495,-4.13722123276696,1
0.924,0.858,1488.682746621561,0.7709278955084976,0.7043877312340737,-0.19405410307419516,0.5790843916825564,-0.6756962333707441,8
0.924,0.873,1498.301886792453,0.872810398254249,0.42783024807958697,0.028052327983231273,1.8964418272086332,-0.22905750626124416,1
0.924,0.888,1464.7692307692307,0.7900815643152962,0.6722555881257698,-0.6057095438319848,0.24146838546361715,-0.5481576210717146,1
0.924,0.903,1444.0182209134246,0.6268916087053307,0.8984862682904902,2.50309571247709,-0.5068415158040669,-2.6684933456152082,9
0.924,0.917,1437.4007020210245,0.5239448061600656,0.894568460492572,2.4754639078104916,-0.43695298847722186,-3.7819915278271576,3
0.924,0.932,1431.4492903131402,0.6215912936639393,0.9428716150964326,2.0452972180491,-1.4455349710525403,-4.3267098359224425,3
0.924,0.947,1398.7040955140576,0.571025494152838,0.9534189110958151,2.2493933577060092,-0.7193481028260913,-4.39801456893817,9
0.924,0.962,1410.7752808988764,0.8811573597685027,0.9850841324086739,1.1186469713719394,-0.9804440172198062,-2.2804126350919125,2
0.924,0.976,1398.1540167123276,0.9018926881174586,0.9977006263358748,1.239459486463175,-2.072174364774097,-3.966956981273022,3
0.924,0.992,1418.0197255621918,0.9333044348915316,0.9940026495991038,-1.7610625710371912,-1.482808812392925,-3.3352807135956333,10
0.954,0.858,1395.0450055865922,0.8603460857342857,0.9108074067572971,0.28499541114462257,-1.6390516872178398,-4.132619627714768,4
0.954,0.873,1444.1575172161836,0.7115441469100542,0.618790297261208,-0.92482928523724,0.4577664846530812,-1.8220693788249462,6
0.954,0.888,1370.9899458450047,0.7573074377692689,0.947091972911573,0.005240404018267197,-2.708444169656822,-6.1416441534856405,3
0.954,0.903,1358.2569103726557,0.8475940468432172,0.9842274387283728,0.038879365958343036,-1.155555050438402,-2.411547810051491,6
0.954,0.917,1367.905269226583,0.7676948857765417,0.9691453433046521,-1.3642644349203623,-1.7114658229822,-3.838400369743221,6
0.954,0.932,1372.943794306078,0.5990545192479814,0.9255660024447799,1.9978227346730015,-0.682808833930953,-3.7891171151940144,5
0.954,0.947,1387.1937984496124,0.6194985567540979,0.9568925050852761,1.9644384106341057,-2.8888043676818413,-3.845648077371238,1
0.954,0.962,1340.116823746073,0.9278332727917116,0.9971500599987682,-0.8277395616302263,-2.157408938004201,-4.78254909642699,5
0.954,0.976,1364.7877530293051,0.9398771328753293,0.9973018529006751,-1.103395435404262,-0.7475569833807498,-2.4213554454732287,10
0.954,0.992,1380.659793814433,0.6964571594088824,0.9765538663719722,1.4928023064877844,-3.3058631113539017,-4.986263783157057,1
0.983,0.858,,,,,,,0
0.983,0.873,1444.5114218218177,0.722108425695219,0.6687971621278632,-0.6530131416430187,0.7691055724597923,-1.1261781083594498,12
0.983,0.888,1627.2152850129041,0.4424695039583453,0.5725076440713028,-0.00852688749627939,-0.6002902913950439,-2.695840988812708,6
0.983,0.903,1541.055045821962,0.4863160537807676,0.8234837029947336,-0.01152387162879139,0.2594906242968636,-2.230232527790688,3
0.983,0.917,1317.9494261816767,0.8084068862626758,0.9514803464478483,0.6485505565726637,-3.097991801104942,-4.5145203896423025,2
0.983,0.932,1304.868229368462,0.9411213905252385,0.9991023416798295,2.4576933603306044,-1.7235623058661762,-4.4654773431322505,2
0.983,0.947,1342.2646423057129,0.8203830580967028,0.9598706024850389,0.9639455250004222,-1.1943085289510387,-2.989918593557296,4
0.983,0.962,1412.0976313093843,0.8155343120701778,0.8535000945735044,1.5979733200422894,-1.2861824891547133,-3.8670244546814154,6
0.983,0.976,,,,,,,0
0.983,0.992,1317.6193039709406,0.9568421744822749,0.9986323309119705,1.3124780566677705,-0.9551203356507553,-3.844211926371171,9
