sample_idx,generation,run_dir,recovery_rate,breakaway_speed_frac,utility_decay,k_s,slice_distance,mean_finish_time,mean_stamina,group_time_frac,coop_alpha,leave_alpha,follow_alpha,n_finished,n_agent_rows
210,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0210/gen_0099,0.1493964975699782,0.911381008150056,0.7885919868946075,0.7829558071680367,0.5481247572084492,1585.0,0.40360135404889796,0.6326160432627309,3.0030939042711973,-1.423473938601894,-2.174214643940622,112,88760
211,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0211/gen_0099,0.066788818500936,0.911381008150056,0.7885919868946075,0.7829558071680367,0.489252583688184,1624.7857142857142,0.38992464774815117,0.6564821734734251,4.443718524784333,-0.5405489633603313,-2.039359141833923,112,90988
212,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0212/gen_0099,0.1493964975699782,0.9408215280156582,0.7885919868946075,0.7829558071680367,0.5481247572084492,1625.8392857142858,0.43113128662403083,0.7191230902720573,3.073165091942271,-1.7793507143835972,-1.7608417822914528,112,91047
213,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0213/gen_0099,0.1493964975699782,0.911381008150056,0.6878569460473954,0.7829558071680367,0.46385191339640003,1585.107142857143,0.4071252416214477,0.655431133542122,3.1352391051199313,-1.253365113957575,-1.6204534734785727,112,88766
214,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0214/gen_0099,0.1493964975699782,0.911381008150056,0.7885919868946075,0.7544962560757994,0.5481247572084492,1615.6964285714287,0.3783837532048858,0.6209396655577537,-0.06309303765661482,-2.9289312762190614,-4.174792799482206,112,90479
215,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0215/gen_0099,0.1493964975699782,0.911381008150056,0.7885919868946075,0.7829558071680367,0.5481247572084492,1647.9285714285713,0.3688061134689483,0.28590004767890426,0.4750827021397015,-0.7976674751651359,-0.2647290749627588,28,23071
216,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0216/gen_0099,0.066788818500936,0.9408215280156582,0.6878569460473954,0.7544962560757994,0.3925378182318786,1758.5,0.7086310428025422,0.6434867378853731,-1.5635885385206778,-3.59851508726184,-3.4307328284228156,28,24619
217,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0217/gen_0099,0.0717847715597599,0.9760820071212948,0.5355171064846218,0.9513181463815272,0.24361513658107417,1372.0,0.9985443959243085,1.0,-7.527860199914152,-3.385481239831909,0.1264647352350464,46,31556
218,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0218/gen_0099,0.137559571955353,0.9760820071212948,0.5355171064846218,0.9513181463815272,0.29567369419063805,1372.391304347826,0.998546511627907,1.0,-2.3729182188599416,1.7625354803138238,-3.5105505735129126,46,31565
219,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0219/gen_0099,0.0717847715597599,0.9215324779041112,0.5355171064846218,0.9513181463815272,0.24361513658107417,1366.0,0.9985380116959064,1.0,-6.253732783213352,-1.3380336282957934,0.5679201307638018,46,31418
220,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0220/gen_0099,0.0717847715597599,0.9760820071212948,0.2204020752571523,0.9513181463815272,0.2770068590549951,1374.0,0.8735868738672214,0.9894626922346687,-2.5331098993845553,2.4622802913711443,-3.1124460478259754,46,31602
221,99,/gpfs/work5/0/prjs2142/gsa-agent-dump-per-run/24277275-9b1b60f-sobol-dump/sobol/sample_0221/gen_0099,0.0717847715597599,0.9760820071212948,0.5355171064846218,0.958364043198526,0.24361513658107417,1358.0,0.9985294117647059,1.0,-5.947213927166037,-1.947920016409184,0.00032647378562472394,46,31234
