recovery_rate,breakaway_speed_frac,logit_lambda,k_s,n_finished,sum_finish_time,sum_stamina_spent
0.18379120025783777,1.0257471889257432,4.051422556769103,0.7160370053723454,120.0,127416.0,153305.16197574715
0.13321690801531078,1.0257471889257432,4.051422556769103,0.7160370053723454,120.0,128136.0,162617.26371252706
0.18379120025783777,1.0359511990100145,4.051422556769103,0.7160370053723454,120.0,127996.0,153032.23509916567
0.18379120025783777,1.0257471889257432,3.519101660791785,0.7160370053723454,120.0,127268.0,143657.82275495288
0.18379120025783777,1.0257471889257432,4.051422556769103,0.8811887325718999,120.0,103584.0,0.0
0.18379120025783777,1.0359511990100145,3.519101660791785,0.8811887325718999,120.0,99042.0,1743.4216868715425
0.13321690801531078,1.0257471889257432,3.519101660791785,0.8811887325718999,120.0,103548.0,0.0
0.13321690801531078,1.0359511990100145,4.051422556769103,0.8811887325718999,120.0,103530.0,0.0
0.13321690801531078,1.0359511990100145,3.519101660791785,0.7160370053723454,120.0,128058.0,154677.3688018825
0.13321690801531078,1.0359511990100145,3.519101660791785,0.8811887325718999,120.0,103494.0,0.0
0.3779812464676798,0.7511919967830181,2.357492760103196,0.9986904187127947,120.0,105650.0,41609.006149170134
0.3776263066008687,0.7511919967830181,2.357492760103196,0.9986904187127947,120.0,91242.0,2066.1429996165966
0.3779812464676798,0.8778993856161833,2.357492760103196,0.9986904187127947,120.0,91218.0,0.0
0.3779812464676798,0.7511919967830181,0.19073013132438066,0.9986904187127947,120.0,105064.0,39954.714167478975
0.3779812464676798,0.7511919967830181,2.357492760103196,0.8047205746173858,120.0,113398.0,0.0
0.3779812464676798,0.8778993856161833,0.19073013132438066,0.8047205746173858,120.0,105396.0,3265.505238879784
0.3776263066008687,0.7511919967830181,0.19073013132438066,0.8047205746173858,120.0,113396.0,0.0
0.3776263066008687,0.8778993856161833,2.357492760103196,0.8047205746173858,120.0,105178.0,2168.426564556515
0.3776263066008687,0.8778993856161833,0.19073013132438066,0.9986904187127947,120.0,104266.0,113858.9129170664
0.3776263066008687,0.8778993856161833,0.19073013132438066,0.8047205746173858,120.0,105396.0,3265.730668146475
0.24989934580400586,0.9188133798539639,3.7640108603052798,0.8308507649227976,120.0,106948.0,124893.36344937919
0.2526760201342404,0.9188133798539639,3.7640108603052798,0.8308507649227976,120.0,107230.0,94707.11167851428
0.24989934580400586,0.7488447044044733,3.7640108603052798,0.8308507649227976,120.0,109068.0,0.0
0.24989934580400586,0.9188133798539639,4.716369010321796,0.8308507649227976,120.0,106926.0,122891.86078116386
0.24989934580400586,0.9188133798539639,3.7640108603052798,0.7622613366693258,120.0,114044.0,162691.34577512284
0.24989934580400586,0.7488447044044733,4.716369010321796,0.7622613366693258,120.0,121402.0,0.0
0.2526760201342404,0.9188133798539639,4.716369010321796,0.7622613366693258,120.0,111084.0,118946.71810420828
0.2526760201342404,0.7488447044044733,3.7640108603052798,0.7622613366693258,120.0,121082.0,0.0
0.2526760201342404,0.7488447044044733,4.716369010321796,0.8308507649227976,120.0,107150.0,0.0
0.2526760201342404,0.7488447044044733,4.716369010321796,0.7622613366693258,120.0,121402.0,0.0
0.028328133150935172,0.8948441207408906,0.19430631203576923,0.8838674591854214,120.0,103196.0,74285.65755583474
0.06810830296948553,0.8948441207408906,0.19430631203576923,0.8838674591854214,120.0,103726.0,61622.44941964654
0.028328133150935172,0.9900116201490164,0.19430631203576923,0.8838674591854214,120.0,103272.0,0.0
0.028328133150935172,0.8948441207408906,1.4627628639340402,0.8838674591854214,120.0,103860.0,82545.17595058531
0.028328133150935172,0.8948441207408906,0.19430631203576923,0.9893110221251845,120.0,92064.0,0.0
0.028328133150935172,0.9900116201490164,1.4627628639340402,0.9893110221251845,120.0,92286.0,0.0
0.06810830296948553,0.8948441207408906,1.4627628639340402,0.9893110221251845,120.0,92286.0,0.0
0.06810830296948553,0.9900116201490164,0.19430631203576923,0.9893110221251845,120.0,93780.0,0.0
0.06810830296948553,0.9900116201490164,1.4627628639340402,0.8838674591854214,120.0,103104.0,0.0
0.06810830296948553,0.9900116201490164,1.4627628639340402,0.9893110221251845,120.0,91914.0,0.0
0.07913045968860388,0.9971615724265577,1.4320874438621105,0.8973136157728732,120.0,101532.0,0.0
0.061543015539646154,0.9971615724265577,1.4320874438621105,0.8973136157728732,120.0,101422.0,0.0
0.07913045968860388,1.0941578902304174,1.4320874438621105,0.8973136157728732,120.0,103638.0,0.0
0.07913045968860388,0.9971615724265577,3.8493454881012443,0.8973136157728732,120.0,102174.0,85753.47954387811
0.07913045968860388,0.9971615724265577,1.4320874438621105,0.719014625903219,120.0,126366.0,122213.55372789639
0.07913045968860388,1.0941578902304174,3.8493454881012443,0.719014625903219,120.0,127878.0,137394.2411251201
0.061543015539646154,0.9971615724265577,3.8493454881012443,0.719014625903219,120.0,128284.0,165237.98725066197
0.061543015539646154,1.0941578902304174,1.4320874438621105,0.719014625903219,120.0,126824.0,12548.464272795816
0.061543015539646154,1.0941578902304174,3.8493454881012443,0.8973136157728732,120.0,101816.0,1992.8330215257736
0.061543015539646154,1.0941578902304174,3.8493454881012443,0.719014625903219,120.0,127912.0,116331.13255317451
0.2941031630150974,0.8228016644716263,4.963519138935953,0.806720404792577,120.0,111526.0,0.0
0.2683791719377041,0.8228016644716263,4.963519138935953,0.806720404792577,120.0,111526.0,0.0
0.2941031630150974,0.8415764734148979,4.963519138935953,0.806720404792577,120.0,109444.0,0.0
0.2941031630150974,0.8228016644716263,2.35846928562969,0.806720404792577,120.0,111450.0,0.0
0.2941031630150974,0.8228016644716263,4.963519138935953,0.9484010518528521,120.0,96180.0,0.0
0.2941031630150974,0.8415764734148979,2.35846928562969,0.9484010518528521,120.0,96312.0,0.0
0.2683791719377041,0.8228016644716263,2.35846928562969,0.9484010518528521,120.0,95994.0,0.0
0.2683791719377041,0.8415764734148979,4.963519138935953,0.9484010518528521,120.0,93396.0,0.0
0.2683791719377041,0.8415764734148979,2.35846928562969,0.806720404792577,120.0,109288.0,0.0
0.2683791719377041,0.8415764734148979,2.35846928562969,0.9484010518528521,120.0,96714.0,0.0
0.3337774151004851,1.0537047028541566,1.1052064591087403,0.9371229832060635,120.0,95976.0,0.0
0.3220302581600845,1.0537047028541566,1.1052064591087403,0.9371229832060635,120.0,97734.0,0.0
0.3337774151004851,0.7812644444406033,1.1052064591087403,0.9371229832060635,120.0,96552.0,0.0
0.3337774151004851,1.0537047028541566,2.5582001685164872,0.9371229832060635,120.0,104952.0,0.0
0.3337774151004851,1.0537047028541566,1.1052064591087403,0.9244401869364083,120.0,99156.0,0.0
0.3337774151004851,0.7812644444406033,2.5582001685164872,0.9244401869364083,120.0,101220.0,0.0
0.3220302581600845,1.0537047028541566,2.5582001685164872,0.9244401869364083,120.0,97218.0,0.0
0.3220302581600845,0.7812644444406033,1.1052064591087403,0.9244401869364083,120.0,98766.0,0.0
0.3220302581600845,0.7812644444406033,2.5582001685164872,0.9371229832060635,120.0,96900.0,0.0
0.3220302581600845,0.7812644444406033,2.5582001685164872,0.9244401869364083,120.0,98988.0,0.0
0.13298885390162468,0.7295401118695736,2.837409401033074,0.7669019267894327,120.0,115510.0,0.0
0.19785804880782962,0.7295401118695736,2.837409401033074,0.7669019267894327,120.0,115510.0,0.0
0.13298885390162468,0.929464203119278,2.837409401033074,0.7669019267894327,120.0,114042.0,145095.77724304536
0.13298885390162468,0.7295401118695736,1.1420893491245807,0.7669019267894327,120.0,120310.0,0.0
0.13298885390162468,0.7295401118695736,2.837409401033074,0.8456258471123874,120.0,107904.0,0.0
0.13298885390162468,0.929464203119278,1.1420893491245807,0.8456258471123874,120.0,105008.0,108245.04489134782
0.19785804880782962,0.7295401118695736,1.1420893491245807,0.8456258471123874,120.0,107922.0,0.0
0.19785804880782962,0.929464203119278,2.837409401033074,0.8456258471123874,120.0,105976.0,131515.93107836146
0.19785804880782962,0.929464203119278,1.1420893491245807,0.7669019267894327,120.0,113082.0,129886.16134709996
0.19785804880782962,0.929464203119278,1.1420893491245807,0.8456258471123874,120.0,104706.0,110953.28958932016
0.14301271054893733,0.9371586341410876,0.964872092101723,0.7849215663038194,120.0,112636.0,125740.63985363395
0.35425943303853275,0.9371586341410876,0.964872092101723,0.7849215663038194,120.0,111086.0,111937.20436406386
0.14301271054893733,0.9561119984835387,0.964872092101723,0.7849215663038194,120.0,113578.0,128405.54497780585
0.14301271054893733,0.9371586341410876,4.211533164046704,0.7849215663038194,120.0,112706.0,129121.08017193992
0.14301271054893733,0.9371586341410876,0.964872092101723,0.7058155720122158,120.0,122158.0,152984.1561838905
0.14301271054893733,0.9561119984835387,4.211533164046704,0.7058155720122158,120.0,124454.0,159805.95412059643
0.35425943303853275,0.9371586341410876,4.211533164046704,0.7058155720122158,120.0,114772.0,137817.61058019954
0.35425943303853275,0.9561119984835387,0.964872092101723,0.7058155720122158,120.0,119426.0,145775.13337553196
0.35425943303853275,0.9561119984835387,4.211533164046704,0.7849215663038194,120.0,111188.0,121240.29478571175
0.35425943303853275,0.9561119984835387,4.211533164046704,0.7058155720122158,120.0,118396.0,149439.3133721381
0.32523783719167115,0.8616284023970365,2.98419251376763,0.9194054576568306,120.0,101964.0,20247.872112304132
0.1588328579440713,0.8616284023970365,2.98419251376763,0.9194054576568306,120.0,101566.0,42910.53839948121
0.32523783719167115,0.7081074792891741,2.98419251376763,0.9194054576568306,120.0,101256.0,0.0
0.32523783719167115,0.8616284023970365,1.9532350637018683,0.9194054576568306,120.0,100980.0,17821.60576213953
0.32523783719167115,0.8616284023970365,2.98419251376763,0.9334579172544182,120.0,98646.0,6702.139465389998
0.32523783719167115,0.7081074792891741,1.9532350637018683,0.9334579172544182,120.0,95130.0,0.0
0.1588328579440713,0.8616284023970365,1.9532350637018683,0.9334579172544182,120.0,99558.0,12419.377522748238
0.1588328579440713,0.7081074792891741,2.98419251376763,0.9334579172544182,120.0,97752.0,0.0
0.1588328579440713,0.7081074792891741,1.9532350637018683,0.9194054576568306,120.0,99894.0,0.0
0.1588328579440713,0.7081074792891741,1.9532350637018683,0.9334579172544182,120.0,96198.0,0.0
0.2670205410011113,1.018311194702983,1.8647837885655465,0.7497359025292099,120.0,118508.0,77499.04892660442
0.09372506828978658,1.018311194702983,1.8647837885655465,0.7497359025292099,120.0,114954.0,119071.22575819494
0.2670205410011113,0.8682245787233114,1.8647837885655465,0.7497359025292099,120.0,106538.0,0.0
0.2670205410011113,1.018311194702983,2.956853577587754,0.7497359025292099,120.0,120852.0,124627.98706050523
0.2670205410011113,1.018311194702983,1.8647837885655465,0.9007297336123884,120.0,100464.0,0.0
0.2670205410011113,0.8682245787233114,2.956853577587754,0.9007297336123884,120.0,101238.0,0.0
0.09372506828978658,1.018311194702983,2.956853577587754,0.9007297336123884,120.0,102036.0,0.0
0.09372506828978658,0.8682245787233114,1.8647837885655465,0.9007297336123884,120.0,103970.0,65596.49618965606
0.09372506828978658,0.8682245787233114,2.956853577587754,0.7497359025292099,120.0,106600.0,0.0
0.09372506828978658,0.8682245787233114,2.956853577587754,0.9007297336123884,120.0,104708.0,65610.12859234627
0.10472861044108868,0.7921950269490481,4.534878961835057,0.9545819393359125,120.0,93876.0,0.0
0.22930978076532482,0.7921950269490481,4.534878961835057,0.9545819393359125,120.0,95388.0,0.0
0.10472861044108868,1.0210013780742884,4.534878961835057,0.9545819393359125,120.0,95514.0,0.0
0.10472861044108868,0.7921950269490481,0.77691451003775,0.9545819393359125,120.0,95700.0,0.0
0.10472861044108868,0.7921950269490481,4.534878961835057,0.8225150653161108,120.0,113370.0,0.0
0.10472861044108868,1.0210013780742884,0.77691451003775,0.8225150653161108,120.0,106590.0,0.0
0.22930978076532482,0.7921950269490481,0.77691451003775,0.8225150653161108,120.0,112720.0,0.0
0.22930978076532482,1.0210013780742884,4.534878961835057,0.8225150653161108,120.0,111048.0,12287.12355422035
0.22930978076532482,1.0210013780742884,0.77691451003775,0.9545819393359125,120.0,95352.0,0.0
0.22930978076532482,1.0210013780742884,0.77691451003775,0.8225150653161108,120.0,109432.0,11729.68670340591
0.06061757232993842,1.0900179576128721,3.292163137625903,0.978356383740902,120.0,93174.0,14.045747965918508
0.29102860286831855,1.0900179576128721,3.292163137625903,0.978356383740902,120.0,92970.0,0.0
0.06061757232993842,0.9135347709059716,3.292163137625903,0.978356383740902,120.0,94634.0,30333.455499791737
0.06061757232993842,1.0900179576128721,3.307051894720644,0.978356383740902,120.0,93816.0,0.0
0.06061757232993842,1.0900179576128721,3.292163137625903,0.8667857814580202,120.0,106224.0,0.0
0.06061757232993842,0.9135347709059716,3.307051894720644,0.8667857814580202,120.0,104838.0,68203.90066690897
0.29102860286831855,1.0900179576128721,3.307051894720644,0.8667857814580202,120.0,105246.0,0.0
0.29102860286831855,0.9135347709059716,3.292163137625903,0.8667857814580202,120.0,104510.0,70027.10310449192
0.29102860286831855,0.9135347709059716,3.307051894720644,0.978356383740902,120.0,94840.0,16606.87184235806
0.29102860286831855,0.9135347709059716,3.307051894720644,0.8667857814580202,120.0,103964.0,53388.771338617255
0.21612544668838382,0.7142923910170793,0.6603408175520599,0.7360780347138642,120.0,126294.0,0.0
0.03520651996135712,0.7142923910170793,0.6603408175520599,0.7360780347138642,120.0,126294.0,0.0
0.21612544668838382,0.7725631453096866,0.6603408175520599,0.7360780347138642,120.0,119304.0,0.0
0.21612544668838382,0.7142923910170793,0.43625846737995744,0.7360780347138642,120.0,126180.0,0.0
0.21612544668838382,0.7142923910170793,0.6603408175520599,0.7909081397578119,120.0,115176.0,0.0
0.21612544668838382,0.7725631453096866,0.43625846737995744,0.7909081397578119,120.0,107510.0,0.0
0.03520651996135712,0.7142923910170793,0.43625846737995744,0.7909081397578119,120.0,114718.0,0.0
0.03520651996135712,0.7725631453096866,0.6603408175520599,0.7909081397578119,120.0,105984.0,0.0
0.03520651996135712,0.7725631453096866,0.43625846737995744,0.7360780347138642,120.0,119618.0,0.0
0.03520651996135712,0.7725631453096866,0.43625846737995744,0.7909081397578119,120.0,107510.0,0.0
0.3761329626478255,0.9592560756951571,4.231544122379273,0.8681663189083337,120.0,105032.0,20869.842413899572
0.17152091903612016,0.9592560756951571,4.231544122379273,0.8681663189083337,120.0,104636.0,21088.6152526025
0.3761329626478255,0.8014221310615539,4.231544122379273,0.8681663189083337,120.0,100332.0,0.0
0.3761329626478255,0.9592560756951571,4.464259861409664,0.8681663189083337,120.0,104678.0,16142.380843453182
0.3761329626478255,0.9592560756951571,4.231544122379273,0.7397639805451035,120.0,118140.0,153529.57871760806
0.3761329626478255,0.8014221310615539,4.464259861409664,0.7397639805451035,120.0,115290.0,0.0
0.17152091903612016,0.9592560756951571,4.464259861409664,0.7397639805451035,120.0,121398.0,169209.84310369953
0.17152091903612016,0.8014221310615539,4.231544122379273,0.7397639805451035,120.0,115236.0,0.0
0.17152091903612016,0.8014221310615539,4.464259861409664,0.8681663189083337,120.0,100332.0,0.0
0.17152091903612016,0.8014221310615539,4.464259861409664,0.7397639805451035,120.0,115290.0,0.0
0.18712377414107323,0.8333351951092481,2.17395055545494,0.8462589710950852,120.0,106296.0,0.0
0.34467887369915845,0.8333351951092481,2.17395055545494,0.8462589710950852,120.0,106296.0,0.0
0.18712377414107323,1.0596692822873592,2.17395055545494,0.8462589710950852,120.0,100854.0,0.0
0.18712377414107323,0.8333351951092481,1.6718254668638113,0.8462589710950852,120.0,109080.0,0.0
