road_length,road_width,n_agents,n_teams,rider_length,rider_width,w_max10_mean,w_max10_std,cp_fraction,recovery_rate,k_aero,c_roll,ref_speed_frac,group_radius,k_s,breakaway_speed_frac,breakaway_cooldown_steps,learning_rate,evo_noise,sim_scale,evo_bottom_frac,evo_top_frac,imitation_mu,logit_lambda,n_finished,sum_finish_time,sum_stamina_spent
10000.0,7.333333333333334,40.0,11.666666666666668,1.0,0.5666666666666667,400.0,30.0,0.65,0.2733333333333333,0.2333333333333333,1.0,0.8999999999999999,2.666666666666667,0.7,0.7,10.0,0.2033333333333333,0.03666666666666667,2.033333333333333,0.2,1.0,0.6666666666666667,3.3666666666666667,40.0,48308.0,0.0
10000.0,7.333333333333334,40.0,11.666666666666668,1.0,0.5666666666666667,400.0,30.0,0.65,0.2733333333333333,0.2333333333333333,1.0,0.8999999999999999,2.666666666666667,0.7,0.7,10.0,0.2033333333333333,0.03666666666666667,2.033333333333333,0.2,1.0,0.6666666666666667,0.1,40.0,48308.0,0.0
10000.0,7.333333333333334,40.0,11.666666666666668,1.0,0.5666666666666667,400.0,30.0,0.85,0.2733333333333333,0.2333333333333333,1.0,0.8999999999999999,2.666666666666667,0.7,0.7,10.0,0.2033333333333333,0.03666666666666667,2.033333333333333,0.2,1.0,0.6666666666666667,0.1,40.0,48318.0,0.0
10000.0,12.0,40.0,11.666666666666668,1.0,0.5666666666666667,400.0,30.0,0.85,0.2733333333333333,0.2333333333333333,1.0,0.8999999999999999,2.666666666666667,0.7,0.7,10.0,0.2033333333333333,0.03666666666666667,2.033333333333333,0.2,1.0,0.6666666666666667,0.1,40.0,48312.0,0.0
10000.0,7.333333333333334,40.0,25.0,2.0,0.5666666666666667,300.0,120.0,0.85,0.4,0.1,4.333333333333333,0.8999999999999999,4.333333333333333,0.7999999999999999,0.9666666666666667,20.0,0.3,0.06833333333333333,0.1,0.5,0.8333333333333333,0.5,5.0,40.0,44542.0,0.0
10000.0,7.333333333333334,40.0,25.0,2.0,0.5666666666666667,300.0,120.0,0.85,0.14666666666666667,0.1,4.333333333333333,0.8999999999999999,4.333333333333333,0.7999999999999999,0.9666666666666667,20.0,0.3,0.06833333333333333,0.1,0.5,0.8333333333333333,0.5,5.0,40.0,44542.0,0.0
10000.0,7.333333333333334,40.0,25.0,2.0,0.5666666666666667,500.0,120.0,0.85,0.14666666666666667,0.1,4.333333333333333,0.8999999999999999,4.333333333333333,0.7999999999999999,0.9666666666666667,20.0,0.3,0.06833333333333333,0.1,0.5,0.8333333333333333,0.5,5.0,40.0,35346.0,0.0
10000.0,7.333333333333334,40.0,25.0,2.0,0.5666666666666667,500.0,120.0,0.85,0.14666666666666667,0.1,4.333333333333333,0.8999999999999999,4.333333333333333,0.7999999999999999,0.9666666666666667,20.0,0.3,0.06833333333333333,2.033333333333333,0.5,0.8333333333333333,0.5,5.0,40.0,35346.0,0.0
10000.0,7.333333333333334,40.0,25.0,1.0,0.5666666666666667,500.0,120.0,0.85,0.14666666666666667,0.1,4.333333333333333,0.8999999999999999,4.333333333333333,0.7999999999999999,0.9666666666666667,20.0,0.3,0.06833333333333333,2.033333333333333,0.5,0.8333333333333333,0.5,5.0,40.0,35348.0,0.0
10000.0,7.333333333333334,40.0,25.0,1.0,0.9,500.0,120.0,0.85,0.14666666666666667,0.1,4.333333333333333,0.8999999999999999,4.333333333333333,0.7999999999999999,0.9666666666666667,20.0,0.3,0.06833333333333333,2.033333333333333,0.5,0.8333333333333333,0.5,5.0,40.0,35348.0,0.0
