seed,agent_slot,w_max10,change_l2,change_mean_abs,change_rel_mean_abs
65,0,401.83328541900505,0.0,0.0,0.0
65,1,478.59038884679387,0.0,0.0,0.0
65,2,491.2885135534344,0.0,0.0,0.0
65,3,389.0089640076933,0.0,0.0,0.0
65,4,365.31409467847607,0.0,0.0,0.0
65,5,434.54649617592946,0.0,0.0,0.0
65,6,398.5187503887824,0.0,0.0,0.0
65,7,532.3708907293576,0.0,0.0,0.0
65,8,471.2693623343364,0.0,0.0,0.0
65,9,434.5545985912196,0.0,0.0,0.0
65,10,400.60549780800454,0.0,0.0,0.0
65,11,430.11393512198697,0.0,0.0,0.0
65,12,396.91719659658554,0.38345107428693015,0.09234216490322263,0.8619638933849372
65,13,371.1769847851124,0.7480586855336533,0.18464349451302672,1.316461809725149
65,14,481.9202215322428,0.4659611527668836,0.11437670894946077,0.8480137635250773
65,15,459.43469522213763,0.4399739500983163,0.11088738428442942,0.4164417173714738
65,16,317.6137537974572,0.5248084799528903,0.12966940445366765,1.829543755744452
65,17,426.1659610602533,0.3580926983232056,0.08925599360714322,0.8265097844855065
65,18,487.3925182414689,0.4158311283338179,0.10082362226201926,0.6520719030976004
65,19,328.91199753045026,0.39193079417730975,0.10010609032011712,0.5864245289494555
65,20,491.1662122099116,0.277693156506523,0.06304960621113641,0.8224983049971325
65,21,497.9274431769124,0.36962718976375014,0.07692802657019779,0.5991534734909546
65,22,392.47028590790967,0.4483297357640527,0.11623295104678119,1.161439121245389
65,23,419.8082922382506,0.5002187249790272,0.12504576383675814,0.6932420404226597
65,24,468.62002460378824,0.3363406543706694,0.08186195837885575,0.9844826184737253
65,25,602.4976165694975,0.36716450450058985,0.08501742407467133,0.3173302304316668
65,26,404.7585814317919,0.3065746576235755,0.08010700996751004,4.8287673340979875
65,27,398.55330964648516,0.3647963996392231,0.09231033391791972,1.1501582529610195
65,28,345.73225739956877,0.46238969231465504,0.10740799684359778,0.4409654118728286
65,29,465.8112526229414,0.3943639491672031,0.08886291729817505,0.29227685352517674
65,30,456.90187524654243,0.4096929846546313,0.09352500174852935,0.5449412912899908
65,31,331.95257742576774,0.4440805898170574,0.10665980466802703,1.145627856568638
65,32,359.8427738040695,0.5537489272164589,0.14362865842340708,0.657109056876836
65,33,603.620302303998,0.6082961232737799,0.15234719945896494,0.6361406937096815
65,34,454.4208008168325,0.5850483226720667,0.13491445360336712,1.362504924441276
65,35,396.1622771480603,0.575766854374764,0.12661313229610724,0.5241112987029659
65,36,483.95485949217783,0.5530916551665019,0.13258238093163938,0.9194109971683049
65,37,513.6194026018829,0.5324772108339512,0.1299997754458736,0.7212092496675279
65,38,440.7378052791799,0.4792217157774522,0.11114746472552761,5.503640308588538
65,39,589.0629007257417,0.6315854472627552,0.16560647791281055,0.6973479306159086
65,40,575.3001835756284,0.586026467920282,0.13516742855616026,0.7813534542731568
65,41,457.34006089378283,0.3920170919469515,0.10196604797088238,1.0927193103133215
65,42,515.35903964051,0.425666987539083,0.10607466010852361,0.9129686786039004
65,43,555.7176780361743,0.37816942396624814,0.09966880717168107,1.3958486450486047
65,44,417.02901221485405,0.45412974560050773,0.1010301247929214,0.9158823580916099
65,45,464.82723000578284,0.5010789196518751,0.10804541613336656,1.656134142281106
65,46,520.5638138835438,0.5257491531405746,0.13306683281370257,0.6917689647023892
65,47,443.4916964963584,0.5211935112751712,0.12642378799300494,0.8631559389145784
65,48,509.44372127617714,0.43929857760006175,0.10605057919418202,1.2983183393157631
65,49,441.85397278007065,0.41515085009241565,0.10491901764514464,0.3981315754369057
65,50,456.67261405282665,0.3978615661017351,0.09880270913077109,1.783160847009373
65,51,536.3089965810586,0.4057291264893084,0.0939996403865991,0.8198914882147577
65,52,480.37878259015076,0.3191014095263355,0.07958107609322125,0.5895700446236736
65,53,533.8786478442416,0.35096521201967845,0.09418405661651696,1.2095692370289324
65,54,424.13285158938265,0.293058675385345,0.07262947293696109,0.6996157712720817
65,55,356.1413805390757,0.695436367004218,0.17634570741612746,0.6634063979344448
65,56,550.9106577507138,0.3255185646967017,0.06873149632279453,0.2621765706558904
65,57,453.6896751772362,0.4074479907886223,0.08216650455206012,4.297807939239904
65,58,441.55387233169705,0.3544083813730873,0.0810796731933103,1.5313527810853877
65,59,524.2535360942761,0.33087417186992063,0.07981542129750951,0.6022760216489302
65,60,535.7001866177368,0.36388519624890175,0.09258670481388541,0.6213600075857935
65,61,343.73735906794406,0.46694900960028735,0.09427915622432702,1.4207892368475232
65,62,470.13103121817454,0.44330510739835166,0.09873983234630224,0.5473770679936739
65,63,471.96850185408516,0.41347787472775444,0.10372250027580307,1.722710441644544
65,64,451.57579050351416,0.5262210978004002,0.11476527327672995,15.399518681459655
65,65,377.7561718385482,0.3262517530352119,0.07508041572753908,0.5568574568893803
65,66,424.1713839331835,0.4088666589699498,0.09211236543307506,0.9240281792621764
65,67,355.36389503206544,0.529860767572493,0.1275559951506565,1.244595244660103
65,68,584.6012681750507,0.3685823112751086,0.0886580179630742,1.6351848156589779
65,69,441.20703990229265,0.3166229147779991,0.0758703033137976,0.808766442080679
65,70,596.687488700218,0.4621072085724621,0.11735967837954533,0.5276388924562448
65,71,445.3430843067828,0.3580481571162123,0.07648134666441331,0.9994388245790268
65,72,386.8953791698645,0.4835372072254982,0.12032451272059143,0.6728389131279123
65,73,420.81075215319595,0.46580275532086673,0.10239144475227197,0.4118991760898573
65,74,517.9280742497397,0.3164274705189554,0.07529577252393979,1.1361556040298004
65,75,561.0077402059379,0.3874253410114008,0.09074806345747177,1.3953046084322385
65,76,371.68907950058775,0.28452906267827277,0.06663287522099018,0.9403507955067777
65,77,453.974902589627,0.5581953045043095,0.13492784728897925,0.6800330197287148
65,78,433.6722525769357,0.3819608048769338,0.08999585806595505,1.2521141302683265
65,79,508.6786262666124,0.4338400063959273,0.09945536980489889,6.010339352797999
65,80,352.44804758879604,0.31040026345061195,0.07432434704273795,0.17712848840137171
65,81,447.1689211565791,0.5012668795516225,0.11122191845562068,0.5065330147785534
65,82,435.80167422806977,0.584197589479811,0.13245909252236213,0.6183099869496659
65,83,485.9923713933322,0.4209075959768713,0.11323826800918929,2.0179495957594584
65,84,314.9698654024868,0.5085722726327344,0.11045430402629881,0.5952353243873567
65,85,358.103010235325,0.47791404797445397,0.096614495100503,0.7226362729668405
65,86,275.060559899761,0.3633156601771487,0.07783873111353494,1.5135717915543638
65,87,379.41230936107354,0.5258287585881499,0.1027269655108014,0.8930716092186018
65,88,501.2285986452128,0.306016880226762,0.07974060013934342,0.36798776115854115
65,89,559.998649906608,0.3855235380865861,0.09491490541313072,30.89617928362562
65,90,433.24630094796663,0.3897745365210442,0.08702270713714615,0.5521030954781578
65,91,445.93450548446583,0.40380715153315655,0.09109705263002635,0.7418177243592146
65,92,499.47453781418255,0.49576045088684867,0.1172390248139605,0.6488825795853683
65,93,546.6938633237589,0.38100942817815614,0.09354487248788766,0.38735609328278664
65,94,465.08921893428044,0.5917458041907665,0.15589472859564887,1.3623652415010599
65,95,417.131023576142,0.27835518881694366,0.0691770743653587,0.9755601643143224
65,96,392.1086374054525,0.6361284803078358,0.15743458130180896,0.6388723688058137
65,97,320.20893066029623,0.5242497092883228,0.12007624578902518,0.9343475203805818
65,98,457.76648810950473,0.5056896589413504,0.10482696878458542,1.4445164158983081
65,99,577.5454437842842,0.47111738886342874,0.11259583354850944,0.6897055807136241
65,100,470.81770561267757,0.49680748555232485,0.11963303527025956,0.8426119917228985
65,101,480.68521494273915,0.42903489592603605,0.11300546199910184,1.1693894913343932
65,102,490.82498762946517,0.5244380784472656,0.12682855681924116,0.4606763796205318
65,103,314.2389051256637,0.48727994705458794,0.11005286561761919,0.7212439712151043
65,104,424.9864347281658,0.43371860199934875,0.10839714096589703,0.7412900159215842
65,105,373.73182728565416,0.5357192885828556,0.14510570082406862,1.7812071813135617
65,106,401.242199961991,0.44426761577970486,0.11248079013411648,0.7009448073139884
65,107,377.24384519234326,0.3410982180851391,0.08037297799660309,0.6354195390210499
65,108,327.70852131570444,0.5832696488234994,0.14510121280004057,0.8730989790645672
65,109,352.9130254303665,0.5258802928134491,0.11222117790881067,1.2493159562982024
65,110,396.63715917618515,0.4549313352737903,0.11072987044720624,0.7811372967230321
65,111,458.691975415665,0.3878775032379656,0.0874251495280944,0.33736043917107633
65,112,466.0884854698966,0.621982043398651,0.13947907178025593,0.6247314906166874
65,113,531.5848800487539,0.7411752838004187,0.1662015919589651,0.4985759094416538
65,114,454.5420471069799,0.3506028845425674,0.07353125272559816,1.0016167291538074
65,115,382.96737899461647,0.4503352489563555,0.10255605699626956,1.1202067837441332
65,116,446.4495080430324,0.6256195343415979,0.15676553130777052,3.4559293951931753
65,117,490.10718763797945,0.4504467436069764,0.10678231860044689,0.432719920752424
65,118,448.34179274941414,0.4326761453411972,0.10106891800772029,0.39463084103899965
65,119,441.2326351483343,0.39395720181397836,0.08470522074940716,0.9060175867911348
