generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,coop.alpha_mean,coop.alpha_std,coop.beta_mean,coop.beta_std,coop.gamma_mean,coop.gamma_std,coop.delta_mean,coop.delta_std,leave.alpha_mean,leave.alpha_std,leave.beta_mean,leave.beta_std,leave.gamma_mean,leave.gamma_std,leave.delta_mean,leave.delta_std,follow.alpha_mean,follow.alpha_std,follow.beta_mean,follow.beta_std,follow.gamma_mean,follow.gamma_std,follow.delta_mean,follow.delta_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,0,0.062415338768384516,72.98004987531172,90.60847880299252,0.9601533720188404,0.0889629099838658,4.875954688093507,0.748186425508935,5.078996396654578,0.42252777327206015,4.472984145809968,-0.5937520450475047,5.469835966373027,0.7333958570773531,5.057730382155976,-0.06883027910004443,5.148969948138707,-0.8717363546074084,4.638076594022074,-0.8335814862911373,5.105724751168343,0.4093020975736502,4.840610821413176,0.4550540432721658,4.950595936599852,0.7370354191576638,5.2999957225326195,-0.11941566502722828,4.817095895421241,0.0,0.0,0.0,0.0,0.0
1,8,0.11242602866186795,68.49875311720699,89.18952618453865,0.9194461959177086,0.15507120153596518,4.818857885959019,0.9210831484896407,4.688386853483467,0.43486838644562753,4.343725109011307,-0.2537615650010049,5.266938999368617,0.17224478903968168,4.695202278528255,0.09142785074488824,5.036407957590024,-0.6141381895555194,4.225282630328646,-1.1402886757531214,4.731393621427041,0.8045283653247074,4.831538489014878,0.44371452623309504,4.487131000616259,0.7208900813584539,5.278011757820405,-0.12654407540603774,4.298027385231339,0.12086325926892617,0.2634696323642158,0.0,1.0036978637164828,1.0036978637164828
2,5,0.1017572821548107,72.24189526184539,85.1072319201995,0.9296774482903544,0.07156251189565582,4.307880686058792,1.406006068623333,4.417427732944889,0.8137107655724688,4.215966903958478,0.16189545732164964,5.290923853755943,0.17108673476584313,4.5171741938245455,-0.1168667780016277,4.654280277032858,-0.2489321906881403,4.204946042222428,-1.0417175072365845,4.754593623443136,0.9507659955014345,4.74578457672061,0.3894873781503734,4.414971862708384,1.0420551052500846,5.088837683522407,-0.47327154799878074,4.009904858274797,0.11884704262531037,0.263398397006446,0.0,1.0,1.0
3,7,0.1304256459756333,69.9426433915212,83.14463840399003,0.8959830630010585,-0.2618953052892188,3.901253343774938,1.1431584879416696,4.387376349388394,1.0899383115813517,3.802373139132003,0.5349057782313675,5.256485709238219,0.39459945487155124,3.9896925689828153,0.07286101644212493,4.549415098933102,-0.06930898388864005,3.8638439947783176,-0.6950684568571299,4.635532046338942,0.8428213564376211,4.132528887506533,-0.27783712279368256,3.9854248411181965,1.3943543859410614,4.741146008509113,-0.7140066625507393,3.7364615292374523,0.12061673502116066,0.30967943663746295,0.0,1.2018965179946555,1.2018965179946555
4,7,0.13234074541330446,67.39650872817955,83.9077306733167,0.8904003550488532,-0.36678305408480955,3.604272309942925,1.6153458705508232,4.533320301457839,0.8135661367194789,3.7558773029846195,0.734448581362681,4.989284569297908,0.44058434437459604,3.9291049011413803,-0.12594769905592718,4.148533290268423,-0.07857730158334493,3.3708807165546446,-0.5166486614647556,4.365817097168262,0.9758232989092716,3.910731218234144,-0.6660213401984698,3.4229925591679784,1.161418216821162,4.305930509913328,-0.9758819628683387,3.810652421567732,0.12061673502116066,0.26264389911718056,0.0,1.0,1.0
5,12,0.1771625362123659,67.52369077306733,79.82044887780549,0.8504249942803005,-0.49370481133680383,3.624720563505188,1.6851612642599239,4.35571939041053,0.6658962225921913,3.5236817046578146,0.8470874477744587,4.909916933200023,0.4323008127817823,3.8062300218774476,-0.31275630971861673,4.155552045405913,0.02215960828655442,3.109509136201975,-0.18340132773180112,4.3519323769600495,0.5933368904808197,4.309272011266062,-0.7610870094992065,3.277724042386872,1.171957336392051,4.1825107886857245,-1.0106275624062304,3.6364856330678967,0.12105621518789608,0.26338146785893946,0.0,1.0036978637164828,1.0036978637164828
6,8,0.20205601422817243,63.14463840399002,83.44139650872818,0.8299468429854959,-0.4561614982114008,3.4616764543527636,1.867691708925027,4.312881699519026,0.3332457914275497,3.4916058970873527,0.6490985382017793,4.847291681833773,0.41032695034900785,3.8305099356919063,-0.49301073922920785,4.047983106767171,-0.25613175293884877,3.0771401915819028,-0.5775950750926503,3.9660425789504696,0.5726014846318564,4.026341663504846,-0.7833161419862388,3.2671819412350906,1.0555286421655226,4.140208224099814,-0.8753944006894255,3.644601841429863,0.12086325926892619,0.27268692526971805,0.0,1.0,1.0
7,16,0.21083174297495194,66.69576059850374,81.69825436408978,0.8297960812075839,-0.42413587491871313,3.2465669613295307,1.7086521510501842,4.7912332088447585,0.2752746534766324,3.7883529180007525,0.58024769978337,4.719999916841527,0.9269600420044133,3.848587368654513,-0.9719397020685696,3.7193495271485473,-0.299522768216403,2.9163768426831918,-0.5149737164766368,3.749802012972435,0.24059999593552245,3.8277650359223827,-1.1934412896217672,3.0599511826139563,1.2738007043033552,3.9128223724602225,-1.1276526723868143,3.433892094238491,0.12106408049642398,0.26244245512201103,0.0,1.0,1.0
8,21,0.22657767524971859,63.890274314214466,77.49376558603491,0.808589456658614,-0.6236104142655299,3.066895600590799,1.9234281963440212,4.399938580406515,0.37488391391806697,3.400809059674608,0.4658467016100132,4.4402748930710825,0.9027241291543043,3.7588889182935783,-0.8554001957796604,3.4972713689003774,0.07198028730801544,2.698978344224625,-1.0012519030617044,3.558492288967352,0.5187328963381022,3.5232827606086143,-1.3225501933486794,2.8629415139100987,0.8649155993422929,3.772897989127831,-1.0739879856119783,3.4727105069984536,0.12106440860607952,0.2625269921526349,0.0,1.0000002504516372,1.0000002504516372
9,15,0.21652630361280717,67.3640897755611,73.81795511221945,0.8234419834000359,-0.5310628844712382,2.954267379553822,1.7703406499514918,4.2051268295771305,0.7244360115915698,3.0823420933276533,0.5162930664346776,4.182157747840963,1.1679548611681105,3.359366074775382,-1.1061511646977327,3.2570145919907634,0.0920856908698857,2.4735890029027514,-0.6378225476098869,3.431901074114337,0.32182326102198044,3.199873804879941,-1.2908835306803288,2.827628522726974,0.6712130297452843,3.489122403511513,-0.731275728123077,3.349402431588654,0.12106367088226708,0.2648987242158927,0.0,1.0007465858083766,1.0007465858083766
10,21,0.2516045710851147,64.83790523690773,72.76807980049875,0.7891635995589353,-0.5568352244053025,2.700144373005398,1.678452625500243,3.906085127069537,0.8845903584800088,2.891269141672865,0.36259612583667256,3.9493266837999967,1.2661483493070003,3.217682255517835,-1.1438670457399445,3.082208046801575,0.1784621602635277,2.2229214907996,-0.7002747387426158,3.337376175465904,0.13789476492211497,3.1612115272158374,-1.29752358512034,2.677531963761477,0.6369405327951494,3.2077461811332633,-0.9333393374006277,3.173159403178361,0.12106440860607952,0.2634748160435772,1.1253517471925912e-07,1.0,0.9999998874648253
11,22,0.23485838551724428,69.30174563591022,71.90274314214464,0.8048615553507255,-0.5908437733413451,2.690689488413024,1.775193446305478,3.7532952582014505,0.9628286102774131,2.7754010529023567,-0.06539474158746778,4.626660766201577,0.9696420216985362,3.0593947391470806,-1.1304950392120536,2.961130200680882,0.11638948114652216,2.24000221755599,-0.528610786298149,2.897225742134991,0.5171852966130959,2.9898153583049973,-1.150523084351819,2.541579381390459,0.19527661175382188,2.9321288542144375,-0.8871133101775001,3.1232809203032783,0.12106441197710043,0.2625302769630656,5.573903692694596e-07,1.0,0.9999994426096307
12,15,0.1839005963101158,68.88528678304239,75.6359102244389,0.843559494329237,-0.5835739640773835,2.499489496210307,1.7723288372943193,3.506237709843342,1.0236400887791022,2.7582063397946843,-0.2982966893701781,4.874252425472085,0.9029100515692934,2.919048890681437,-1.1036188307042163,2.8425529123613065,-0.0974701101122326,2.2985951072324076,-0.24961335439996532,2.7329106604300293,0.5236135270357425,2.879901742014117,-1.3603027611275231,2.4272005087432458,0.16785216101323433,2.7776019399088154,-1.01537427580855,2.883776186382579,0.12106367088226709,0.26263498354645687,0.0,1.0,1.0
13,15,0.19154443662652004,70.10473815461347,74.32668329177058,0.8374644564369671,-0.8679049104446314,2.26959559135794,1.8707391284310535,3.2716505513268643,0.9991109026391671,2.3221754893939175,-0.015065543406276357,4.803727134521917,0.8488837316608351,2.7229812164387157,-1.143293667529384,2.728624195307885,-0.016091925892193583,2.210719046788771,-0.23084008538113396,2.732688430460945,0.18879733422776324,2.8454872136726035,-1.2198304185608784,2.1973438199156763,-0.05734269680603967,2.725278776245388,-0.96405441564986,2.739196051543038,0.12106367088226709,0.26713621707159574,0.0,1.0183156388887342,1.0183156388887342
14,13,0.1794023688231632,69.18204488778055,76.75062344139651,0.8508345410245263,-0.9343585004016355,2.178532538693627,1.7536896479726847,3.2473455117192693,1.0262115090296307,2.1713053681820647,0.15589272585415037,4.469686825761361,0.898678084331312,2.6760870865389808,-1.0319974027403325,2.732494709109651,0.007659898470525761,2.049856894998666,-0.21364183818345397,2.574906101353868,0.18858198103739646,2.707899528616405,-1.2293459894416412,2.049775737642791,-0.13513935325585685,2.612403499856751,-1.1275714024933943,2.6478108640478983,0.12106073043699549,0.2633794564740626,0.0,1.0,1.0
15,7,0.1682840226538477,71.19201995012469,77.7431421446384,0.8640847806213597,-1.1600039743134805,2.135149116225893,1.7530672043999809,3.0539542502649755,0.9222006168215819,2.1312591425292053,0.2712825432894526,4.058305546155427,0.916023974870528,2.6310815165097954,-0.9218823684092899,2.7640568421643352,0.08898135304456621,1.8967729267163431,-0.3121801846828877,2.545425143073245,0.14717331306514886,2.8739928904420737,-1.1621964017201558,1.9600584199585254,-0.2384913721846081,2.6723168781426163,-1.1423935883281104,2.5613596442540176,0.12061673502116066,0.2628333360095822,0.0,1.0,1.0
16,8,0.21209618898998386,70.33167082294264,76.18952618453865,0.829799178562656,-1.021638237418309,2.0971828018064,1.5241572119798443,3.1339259125625065,0.8914221928401096,2.0670557819941027,0.5618884166119805,3.7640849311829916,1.092552061373659,2.552332402379949,-1.170009249844784,2.7736225254551825,0.16164861190050758,1.7551078864358305,-0.32308711577434723,2.449474714947212,-0.026390349343787416,2.6415260857542964,-1.095916800560193,1.985836718050657,-0.04142750284175672,2.6103684579520756,-1.2236062906782212,2.497193143682631,0.12086325926892619,0.35893415445115673,0.0,1.4493289641172216,1.4493289641172216
