generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,effort.alpha_mean,effort.alpha_std,effort.beta_dist_mean,effort.beta_dist_std,effort.gamma_team_mean,effort.gamma_team_std,effort.delta_energy_mean,effort.delta_energy_std,effort.gamma_match_mean,effort.gamma_match_std,sustain.bias_mean,sustain.bias_std,sustain.k_gap_mean,sustain.k_gap_std,weights.lambda_speed_mean,weights.lambda_speed_std,weights.lambda_energy_mean,weights.lambda_energy_std,weights.lambda_risk_mean,weights.lambda_risk_std,weights.beta_loss_mean,weights.beta_loss_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,42,0.059968934374826165,22.456359102244388,41.65835411471322,0.9765459102572154,-0.1727845539100285,0.7496532055293941,0.01079186827930797,1.0342770509600159,-0.17654082182465286,1.0528352144962303,0.20676364041161935,0.89621293720452,0.164341349549581,1.1983559144549552,-0.190679359598198,0.9336931959842102,0.4389330518850025,1.0311011571654878,1.0805325731205504,1.003081562998044,0.7739957665759248,0.9990680554928801,0.5255795299358569,0.5024258727274336,1.488778642990256,0.5054807534499134,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
1,38,0.059186193976162094,22.648379052369076,42.29426433915212,0.977763818013178,-0.23032997011240128,0.767560111999751,-0.02649532976448885,0.9203752014392856,-0.198842355479772,0.9521987357088206,0.11656920934233715,0.841002944279636,0.06485658690130776,0.9867096267612839,-0.14696170786841414,0.8969401185328457,0.3260927343813743,0.976309190864733,1.157478214734888,1.0301712056020038,0.7802409244451283,0.9139867288199847,0.49905299062909203,0.48836355372916573,1.5117452544233598,0.5305001824550046,0.12132976088154458,0.36132587341305306,0.0,2.0,2.0
2,37,0.059415862001681204,24.047381546134662,42.18703241895262,0.9786694672475688,-0.2080636215040911,0.7789664805475864,-0.12229389271859428,0.8228584105392053,-0.4597140520994376,0.9358574832250425,0.165137199731779,0.7077501742789839,0.09062526429139074,0.8536654892122997,-0.10876727006126898,0.813931526288092,0.2855212532843725,0.9813677287534263,1.2853386658862322,0.9730669509726975,0.8253262778574992,0.8772765102233698,0.6094597450557299,0.46639992435304684,1.4896307171057084,0.46633581784255196,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
3,38,0.05896800155780138,22.965087281795512,42.261845386533665,0.9813965100686357,-0.20005068563360995,0.7896854517830749,-0.14373134281244349,0.8119319441859597,-0.548539119405151,0.9967660062381735,0.21390656411055542,0.6610180300289683,0.09634976004218446,0.8548938056637516,-0.12914930680773218,0.77669569800625,0.2614833979041526,0.9734554906970228,1.3084828907436337,0.9676528702156019,0.8206854669707716,0.8682547732068315,0.6324475251641849,0.4902723521433661,1.4915486416685497,0.4610880948770047,0.12132976088154458,0.36132587341305306,0.0,2.0,2.0
4,40,0.05962965028214051,22.683291770573565,42.087281795511224,0.9783424121587462,-0.1851550060773377,0.7764758832601028,-0.17444407530647088,0.8108144259945269,-0.5321802224989893,0.9912532366256591,0.2312707327695118,0.6901809588266249,0.06313743464016701,0.857283199517133,-0.12438908553668485,0.7770560057151736,0.2255273503051205,0.9977290244089893,1.3499526541328397,0.9888728913634612,0.8135728944343011,0.870420807867791,0.6473246138583982,0.5001645746310522,1.4756030044762432,0.47078386628539565,0.12132977761492018,0.3613258677941557,0.0,2.0,2.0
5,38,0.05959268097895363,22.266832917705734,42.119700748129674,0.9780815054553422,-0.20593267474267496,0.786935929199643,-0.19361063187877306,0.7152436602866589,-0.5847057528020451,0.943131186226245,0.26664393548166754,0.7199158092365908,0.06147837980568202,0.8193794560591962,-0.1155998558769098,0.7732618977932805,0.1842360101753276,0.861962587377804,1.3187407651954934,0.9763940287848033,0.8723989546585039,0.8554635981558986,0.6685465649755219,0.5063917264325838,1.4850989814717848,0.4656086584725148,0.12132976088154458,0.36132587341305306,0.0,2.0,2.0
6,39,0.059864250484456025,22.251870324189525,42.16708229426434,0.9799928587636743,-0.16182276587215766,0.7644073221253678,-0.15688327975557084,0.7039681542379529,-0.48918659090403355,0.8953335064540655,0.4367631153932705,0.8455155805508422,-0.049188433302579354,0.8651284026329956,-0.13141308109006325,0.769850651130042,0.22375846356332213,0.819673929217216,1.3325478929246477,0.9674554929515088,0.9204415458918846,0.8494278893920902,0.6346388341174611,0.4695960900719491,1.5067817868270417,0.45426754330513613,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
7,39,0.060165777422104966,22.017456359102244,41.907730673316706,0.9764627316256352,-0.1438799312346616,0.7530654202088269,-0.14046513264895652,0.7107584447195096,-0.46344553748027334,0.8774426843880233,0.46780829515879374,0.8692991405393348,-0.08728564871676456,0.8699273943342832,-0.15128398092846304,0.7746492013156124,0.20754486950150225,0.8027146696082467,1.3500800099608186,0.9646688314533998,0.9182693847450547,0.8506637325394754,0.6098679296749048,0.4609719962325656,1.5133201707029784,0.45456987129014803,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
8,38,0.060051809343972695,22.236907730673316,42.00997506234414,0.9783850324911953,-0.14911059086477704,0.7629244654724585,-0.12058761971514452,0.7002075587982677,-0.4887110212000354,0.8887306734776802,0.5024164083840761,0.8836763064890937,-0.08084490860726655,0.8596288377380682,-0.14713438781782726,0.7689373593840888,0.23944112589889271,0.7819498874521724,1.3209775245172113,0.9509160307718231,0.9408777093749233,0.8448900042052216,0.6150240192707086,0.45193322635578936,1.5246594774421924,0.44780050435607327,0.12132976088154458,0.36132587341305306,0.0,2.0,2.0
9,39,0.06015048976000546,21.43640897755611,41.97256857855361,0.977572830968314,-0.17274896694390024,0.780782687187344,-0.11669489667577632,0.7076773608206354,-0.562876079465521,0.9377537300785692,0.4316581641213921,0.8029374478297744,-0.0023947764778725613,0.8470859644494295,-0.14495308821890882,0.77327988082662,0.2420878188363301,0.7835560773203621,1.2896821514903867,0.9429625347367474,0.9255204901301122,0.8489499184623901,0.6262873834849932,0.46930676855768677,1.523724460397598,0.4476189079829193,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
