generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,coop.alpha_mean,coop.alpha_std,coop.beta_mean,coop.beta_std,coop.gamma_mean,coop.gamma_std,coop.delta_mean,coop.delta_std,leave.alpha_mean,leave.alpha_std,leave.beta_mean,leave.beta_std,leave.gamma_mean,leave.gamma_std,leave.delta_mean,leave.delta_std,follow.alpha_mean,follow.alpha_std,follow.beta_mean,follow.beta_std,follow.gamma_mean,follow.gamma_std,follow.delta_mean,follow.delta_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,0,0.8801633383810887,8.306733167082294,20.45137157107232,0.2051760206524079,0.5153479024220149,0.10071439691992314,19.991960406530712,0.09687982291006265,0.9886331878723906,0.10182180448520689,-3.0054051617979662,0.0958366612263335,2.9875372029842473,0.09280201741871213,-20.003489623169447,0.09681162069092128,-0.0022025327646634034,0.10457412257024105,-0.0024737409574809893,0.09659025996323947,-19.989625123276596,0.10324759788269366,-8.783731776608232e-05,0.10009937709126006,-0.005890039148520211,0.10560006472197199,0.019177308224117673,0.091761999386011,0.0,0.0,0.0,0.0,0.0
1,0,0.8879361994019708,7.448877805486284,19.905236907730675,0.19736008869316318,0.5177882907165727,0.09398218450968451,19.983132253707666,0.09582719295634184,0.9832524316702921,0.09527016357687715,-2.9985628235069055,0.09422021509988786,2.985773371991398,0.09084996446025793,-20.0001097883357,0.0896910344222259,-0.012894853981593783,0.09872539983076077,0.0008613321371598554,0.09264398602530878,-19.996690785692184,0.0955176917777673,-0.002825020869921086,0.10155238682949162,-0.009050270625233203,0.10202816126807665,0.017427199858255443,0.09504984789843074,0.0,0.0,0.0,0.0,0.0
2,0,0.8825276021373851,7.690773067331671,20.286783042394013,0.20045428806124987,0.5218191564357638,0.09359476031967161,19.969189308963553,0.08639027092045805,0.9759759651894446,0.09513327919478991,-3.0011421219909122,0.09921471661602589,2.985726498901093,0.09429111982116326,-19.99783191108794,0.08183425034432282,-0.011394489013995736,0.09794327979681035,0.009967954060420474,0.09144360728798906,-20.011233924453904,0.09901829640926717,0.000304748637314576,0.10207262803374412,-0.01575809683527711,0.09576177615770125,0.011654329798398868,0.09163980479954564,0.0,0.0,0.0,0.0,0.0
3,0,0.8830555658787642,6.708229426433915,20.22443890274314,0.19837066294629851,0.5229479948948935,0.09193704905014519,19.96376029846378,0.08637155189182323,0.9622219315079232,0.09510971585700947,-3.007061587395196,0.09943795265379117,2.9854985587352814,0.09790940138256013,-20.00105494704872,0.08051800776166126,-0.012502678369062395,0.10100763226436754,0.0035854880936463424,0.0874416231389877,-20.01659393912754,0.10308668350016616,0.0040268143546046365,0.09676787655417214,-0.018366741247757744,0.09413329321498529,0.011216861629837649,0.09260273897619624,0.0,0.0,0.0,0.0,0.0
4,0,0.8824932203898583,8.124688279301745,20.294264339152118,0.20290068202739153,0.5210992353910592,0.08647844472209743,19.963384913149948,0.0869950130565563,0.9513155217783272,0.09612285068753953,-3.003949034649419,0.10397855987736472,2.9885903230457544,0.09860479835867722,-20.006124732135007,0.07469465173873537,-0.011124380399166313,0.10337332526134725,0.009666560186877714,0.08545045182425404,-20.017932840038995,0.10263566830740449,0.004396199343697993,0.09113228412809755,-0.017431345995443295,0.08921351648788997,0.015123224394986227,0.09655687197220326,0.0,0.0,0.0,0.0,0.0
5,0,0.8836574849787541,7.907730673316708,20.276807980049874,0.20376373496896513,0.5226114856223881,0.08251847250587138,19.959209747488725,0.085617775341723,0.9431012170510459,0.09425893267642659,-3.0032284968758574,0.10159783831404376,2.9917162985031167,0.09211394590307315,-20.00663196494584,0.06908727844474928,-0.016242956108197214,0.10724068072547545,0.009987240446105092,0.08613924700929258,-20.0196358758134,0.10440321018452368,0.004660091217366669,0.08984158304310527,-0.01870811629782413,0.09003596188644375,0.015453927968677002,0.09807194388977944,0.0,0.0,0.0,0.0,0.0
6,0,0.8838873675375839,7.980049875311721,20.211970074812967,0.20136815738169675,0.5312907798051055,0.07615807698066326,19.953804877523872,0.08623957066973666,0.9553273729304682,0.09112892052200786,-2.9997132798497472,0.098352293975264,2.988431830354146,0.09080507411214495,-20.00566256980524,0.0684329826536217,-0.015746550960530837,0.10098034515964432,0.014105106753552709,0.08429818759071661,-20.020798626541193,0.1028110418775295,-0.0031261761147418727,0.0891899230865156,-0.01606788882447769,0.09059396549427763,0.01168355758787653,0.09598898215684434,0.0,0.0,0.0,0.0,0.0
7,0,0.8825485826233737,7.84788029925187,20.109725685785538,0.20104166731917644,0.5391047468815323,0.07291703494665598,19.955612955790183,0.0855666136075195,0.9472648975581074,0.08725964136325995,-2.9904478994729984,0.10122614566823449,2.991172575724063,0.08872501983317689,-20.005292088981747,0.06547832927059502,-0.018065981140364354,0.09745956298611794,0.017441257600136272,0.08513108359738537,-20.02237335425103,0.09427284268835757,-0.00806215988407533,0.09001683740058042,-0.017561334107591104,0.08706811331525942,0.007804668773814302,0.09318610512297648,0.0,0.0,0.0,0.0,0.0
8,0,0.8878541729981404,7.3915211970074814,20.047381546134662,0.19737680409094727,0.5365690273880696,0.07175563992696413,19.952704028069203,0.0811591946510405,0.9466276336309879,0.08385433178127201,-2.989677189232678,0.09847070402403056,2.9917358552941935,0.08553493911364,-20.006551838611266,0.06090156458799662,-0.019574362732996266,0.09457381928513361,0.020989096352297936,0.08205494231002436,-20.02471717279462,0.09241121468185118,-0.011303234397331942,0.08939910466348837,-0.017128793727526532,0.0832109042245953,0.01439824354769757,0.09810816421744095,0.0,0.0,0.0,0.0,0.0
9,0,0.8850086938909378,7.822942643391521,20.2643391521197,0.2007323961097057,0.5365952858112958,0.07398365654906769,19.954409338100273,0.07529208817715621,0.9410885589968804,0.08377419613899663,-2.9860502210865922,0.1050763340919664,2.996497675412606,0.08702154883659413,-20.00869281615445,0.0560697282952664,-0.017344964207818413,0.09448031782129836,0.023894252276635032,0.08372356163230173,-20.02378162295793,0.08803809920337946,-0.008179450770615314,0.0873540043405518,-0.01740609731750889,0.0785123156149325,0.016047071808022503,0.09840931784846649,0.0,0.0,0.0,0.0,0.0
