generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,coop.alpha_mean,coop.alpha_std,coop.beta_mean,coop.beta_std,coop.gamma_mean,coop.gamma_std,coop.delta_mean,coop.delta_std,leave.alpha_mean,leave.alpha_std,leave.beta_mean,leave.beta_std,leave.gamma_mean,leave.gamma_std,leave.delta_mean,leave.delta_std,follow.alpha_mean,follow.alpha_std,follow.beta_mean,follow.beta_std,follow.gamma_mean,follow.gamma_std,follow.delta_mean,follow.delta_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,0,0.8844899234245218,7.713216957605985,20.26932668329177,0.2003971702786235,0.47758576919927115,0.09779604715812555,20.00425108539616,0.10519744087754326,1.008629348098943,0.10520542502628938,-2.9972586223875295,0.10152894886723397,2.98940588055521,0.09470599078709022,-19.9965523504585,0.1015570980603469,0.013814504336498383,0.0865561785736808,-0.0031276705170703405,0.10158429337736609,-19.98031450589897,0.10640767495452377,0.0022968861389027007,0.09452395444397979,0.01222559214648835,0.10044002328844467,0.006830586857064106,0.09227430911234553,0.0,0.0,0.0,0.0,0.0
1,0,0.8906114354053017,8.441396508728179,19.61346633416459,0.1986155965484829,0.47945682287483776,0.10071565535488951,20.000732481253827,0.10470808176145988,1.0019513002846687,0.09656492018907054,-3.004110355029236,0.10172319367834352,2.9930371186387976,0.09045661806244085,-20.003283619223158,0.09538180649563544,0.021658698473589408,0.08042270505841426,-0.008166890822186502,0.10628098099554396,-19.973001697838438,0.102260712372756,-0.0012764231078477492,0.09179424752435804,0.017082536458782938,0.09336678724232386,-0.005843102275143652,0.08947630768215917,0.0,0.0,0.0,0.0,0.0
2,0,0.8848748962926003,8.087281795511222,20.054862842892767,0.2011302229590661,0.4796654302260262,0.10018191687970907,20.002056439315176,0.1017024385821712,0.9977667095948195,0.09982625180067016,-3.0012318875026036,0.1024306184500682,2.994283697288032,0.086130500583747,-20.01178055361366,0.091483597575192,0.024643058743023936,0.0791691285292254,-0.02079799843225295,0.10825809457185293,-19.96902477853389,0.09680721228380446,-0.008088023663090332,0.09911161611423468,0.023144704780675547,0.08788498764453943,-0.011508375308818947,0.08763131452442573,0.0,0.0,0.0,0.0,0.0
3,0,0.8892837300500022,8.077306733167083,20.179551122194514,0.20142365202549978,0.47397668140703986,0.0992997911732262,20.003712926812486,0.09900399786978255,1.002471355232387,0.09959368519258112,-2.998617836719084,0.09870417760075183,2.9936452598483645,0.08226911880649337,-20.020931484737797,0.09017816129655139,0.023208389016866164,0.08003075095121719,-0.024694057723783698,0.11100576629987967,-19.97057514858601,0.09180427365077004,-0.011880009921641161,0.10542471520486364,0.02287899772214915,0.08453312586957601,-0.010586980409917218,0.08425348981574086,0.0,0.0,0.0,0.0,0.0
4,0,0.8870137362135604,8.01496259351621,19.84788029925187,0.19952147809932017,0.47346442554948026,0.09506807429092887,20.006460349795727,0.09134306180799993,0.9996837548394114,0.09858600999255511,-2.9998880365384353,0.10146130927176422,2.9997570952079835,0.08102469585361076,-20.029162961557628,0.08652347613635542,0.026973711838398497,0.07707850119036944,-0.03376084019593328,0.11109022700340056,-19.970751539772653,0.08969570328717646,-0.018161442018795645,0.10697469973311469,0.01995676912197852,0.08121656365938676,-0.015220491400616008,0.08389496393622237,0.0,0.0,0.0,0.0,0.0
5,0,0.8916895499466313,7.603491271820449,19.91770573566085,0.19692378697599758,0.4711359729657813,0.0915472045351383,20.00689489221989,0.0883848901561402,0.9945973360843358,0.09332833179777994,-3.002379722497858,0.10390425409953989,3.0027413711818034,0.08151924931931552,-20.030025246676818,0.08322892904857024,0.02179847978691476,0.07540376282281448,-0.04220201003096421,0.10941492412025522,-19.969611656021907,0.08953938839480682,-0.017729322932464105,0.10285167464400138,0.028444398338618296,0.07839634831156206,-0.017326578344027923,0.08402307387886483,0.0,0.0,0.0,0.0,0.0
6,0,0.8883370327949784,7.748129675810474,19.965087281795512,0.19869945357595828,0.46431169165667,0.08393482714418181,20.00665228920185,0.08842645632937453,0.9894554667926562,0.08379892614149288,-3.0052599341774213,0.10700493067236243,3.0069649782859678,0.0794163300647453,-20.02878525874699,0.08126813525361808,0.021867848733698295,0.07456316749322944,-0.04390546328858734,0.10402221213676834,-19.97011941916457,0.08678790131377911,-0.011260851069621772,0.09884272617319885,0.036260630703664906,0.07288132571896233,-0.02367073733510224,0.08158772666953135,0.0,0.0,0.0,0.0,0.0
7,0,0.8897798032577254,8.12718204488778,19.546134663341647,0.197372917558444,0.4623764371301959,0.07900292915720003,20.009465933453864,0.08989730413807724,0.9921730976087207,0.08443523315167649,-3.0081559067988204,0.10486532006253661,3.011135142216166,0.08022548700983191,-20.027315565144168,0.07870016238815976,0.021297535264592892,0.07472327928567427,-0.05142922794438155,0.09772045009394395,-19.97014699057467,0.07935782074120405,-0.007714057184492579,0.10128491935521133,0.03946944870848859,0.07119893310822056,-0.03140222296856947,0.07989149841286086,0.0,0.0,0.0,0.0,0.0
8,0,0.8838456950575161,7.952618453865337,19.977556109725686,0.1999268586901817,0.4660387403609412,0.08336136541421438,20.017756911852615,0.08290072021558906,0.9980852816220949,0.08628141288904655,-3.0144087232555523,0.10195724995193294,3.0139176036363873,0.07705140487027624,-20.024428731752856,0.07674670460531373,0.0172501826693806,0.0738826876439283,-0.0499348815202098,0.10260021200020068,-19.966263712250708,0.07962862542926474,-0.001655954288274778,0.09877980200863205,0.04432255624553268,0.06834153161368707,-0.028680891382768005,0.08507561803216665,0.0,0.0,0.0,0.0,0.0
9,0,0.8862106467892586,8.024937655860349,19.97506234413965,0.19985368791846653,0.46498867451620923,0.08175453304338505,20.01532307517669,0.08781156127089271,1.0038577659167847,0.08591375412543488,-3.0130197281933344,0.10146376676781092,3.013288270719284,0.07788881147129857,-20.022224198172996,0.07138938706281665,0.01298592461083128,0.07270966658279389,-0.050748307400888044,0.10242038486412597,-19.96631210441423,0.0786186746157658,0.003568033366695192,0.09749851860817611,0.04334447437125642,0.06523196821279763,-0.03738351325771221,0.08791993662072252,0.0,0.0,0.0,0.0,0.0
