generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,coop.alpha_mean,coop.alpha_std,coop.beta_mean,coop.beta_std,coop.gamma_mean,coop.gamma_std,coop.delta_mean,coop.delta_std,leave.alpha_mean,leave.alpha_std,leave.beta_mean,leave.beta_std,leave.gamma_mean,leave.gamma_std,leave.delta_mean,leave.delta_std,follow.alpha_mean,follow.alpha_std,follow.beta_mean,follow.beta_std,follow.gamma_mean,follow.gamma_std,follow.delta_mean,follow.delta_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,0,0.8858062240683378,8.206982543640898,20.027431421446384,0.2011295651695553,0.49961946400411866,0.10985880019444987,20.018463459129723,0.10125745638115467,0.995510570501528,0.09264686161754764,-3.0069124326513235,0.09990720507349156,2.9936204508657194,0.10125490080879908,-20.002548605198463,0.10958901474033683,0.0063400139394175214,0.08675085033896068,0.011607259009437388,0.09669089801774447,-19.990394995128902,0.10664735710793852,-0.013254876506091785,0.09821714691323173,0.001960078438998844,0.10505829564955231,0.0037589911134985805,0.09908074818347005,0.0,0.0,0.0,0.0,0.0
1,0,0.8899734952017855,6.982543640897756,19.81795511221945,0.19615359922264747,0.500979474921691,0.10699101422007422,20.017333302944063,0.10022570740077684,0.9942795754454837,0.09224324020061947,-2.9961874282791583,0.09998317673863741,2.984601300077312,0.09741777197036307,-19.9989569866628,0.10427482496880157,0.008966671962693431,0.08275125892310206,0.01082534633182604,0.09164159905779291,-19.99631633070346,0.09951920854124127,-0.017074966094484768,0.09898233874554238,-0.007581356520336825,0.10559484701818495,0.000748700715957163,0.0933729552014614,0.0,0.0,0.0,0.0,0.0
2,0,0.8911962636373578,7.261845386533666,19.43142144638404,0.19368013633138662,0.501008262407813,0.09818942544379551,20.01502509215248,0.09393901313565314,1.0004015112481497,0.09487142872439734,-2.9827959480554305,0.0924778677879985,2.974903096200382,0.09343782695583219,-20.003155534337562,0.09975567753302954,0.013359569729424682,0.07786452977456913,0.005044446144772825,0.08294041290207782,-19.989493896830467,0.08902861555340906,-0.021430709175554223,0.09646786829430322,-0.018888649576085794,0.1079843749600601,0.005619754950654733,0.08805443518797669,0.0,0.0,0.0,0.0,0.0
3,0,0.8935803439218015,7.4264339152119705,19.481296758104737,0.19351713537409043,0.5113797299570967,0.09123486334198061,20.018647998363306,0.09088452184847175,1.0022832623661773,0.09499661478558685,-2.9776110537858607,0.0872248825587844,2.974105745327339,0.08902299058904042,-20.008314397573656,0.09260410738603714,0.010964148605111442,0.07241337510862952,0.0023392517487669257,0.08140731278783811,-19.997094108555345,0.08095317287653786,-0.030317229075817492,0.09828890272751156,-0.0238967935720253,0.10992305890801382,0.009557070366713204,0.08684422466758214,0.0,0.0,0.0,0.0,0.0
4,0,0.892574291703638,6.698254364089776,19.638403990024937,0.19241259332186514,0.5087445433996532,0.08701288549627226,20.019007615785135,0.09105216080930587,0.9946061032741425,0.09245261867646833,-2.9744569496764846,0.08555280604527953,2.9783766606901616,0.08448583263338268,-20.004426559858874,0.09612843640657835,0.01304308984475968,0.0687924197540548,0.008304079667968362,0.08113870856370545,-19.999403695664338,0.08094920136419897,-0.033288203943756735,0.09952207745233493,-0.027201971013694835,0.10636083028523116,0.008379277292712671,0.08742011389319349,0.0,0.0,0.0,0.0,0.0
5,0,0.8909144361200421,6.605985037406484,19.67082294264339,0.19326146657922672,0.5030367057786725,0.08669794849380603,20.01355469197658,0.08810966961473614,0.992816790160711,0.08986489690812954,-2.97037133838842,0.08036705753068382,2.9776379758403357,0.07865373456116817,-20.001508398077597,0.0899655803998919,0.011588556524343922,0.06546145675125171,0.011471521227446631,0.07985379141135163,-20.003001573456302,0.08550840609005778,-0.040340291925439975,0.10086370938682186,-0.02391189012911475,0.09663405836382759,0.015351078213235845,0.08418093141903295,0.0,0.0,0.0,0.0,0.0
6,0,0.8923598377719004,6.817955112219451,19.805486284289277,0.1922326757321719,0.5034439865998355,0.08654976727842796,20.00935909838843,0.08806028854119179,0.9993407929512471,0.0874640841473614,-2.9691655779302972,0.08153619189737694,2.973011255695169,0.07983677968230572,-20.001674372246065,0.08687889689857749,0.010045949525654792,0.06523208067913137,0.001220415867411125,0.073548068842779,-19.99913269091435,0.08235103326733047,-0.03816447556907898,0.10006461943740078,-0.01606594393838953,0.0941559275227268,0.015088352217658356,0.08528569759028416,0.0,0.0,0.0,0.0,0.0
7,0,0.8910516886661781,7.134663341645886,19.768079800498754,0.19390115837221042,0.5010876816543112,0.08660197526022828,20.003680930093783,0.08975000217502592,0.9989739136745214,0.08956815249930154,-2.965723271996938,0.07867687452103787,2.9701448715399126,0.08115582362992767,-19.99546885862972,0.08973977299064806,0.011369239762915229,0.06527359931507169,0.0033397731850243364,0.07603357403454855,-20.00018240795945,0.08364452904163434,-0.035757674884933775,0.09987571134306598,-0.008905971826015265,0.09105807188694463,0.010622814203658132,0.0852349947448641,0.0,0.0,0.0,0.0,0.0
8,0,0.8922282185462279,6.992518703241895,19.780548628428928,0.1945523191931304,0.5041620645077174,0.08680720329887033,20.00913217239781,0.08346657427325362,0.9969280237651181,0.09033179870198256,-2.9585949243849035,0.07427664642200506,2.9726543674140906,0.08015480562544755,-19.99911827404588,0.08935482528065392,0.008845593567690107,0.06136069264720188,0.005540453468530827,0.07463873787401114,-19.995749111378153,0.08342774221416098,-0.0370041801146788,0.1047217655887131,-0.01328575620281742,0.09306985084220767,0.007200832828920117,0.08541252773255519,0.0,0.0,0.0,0.0,0.0
9,0,0.8891654766706037,7.082294264339152,19.778054862842893,0.194410920010032,0.5037456200718359,0.08445193419751071,20.011446080694267,0.08508884984644637,0.992651148005015,0.0910284500090834,-2.9574950649184304,0.07391702683544896,2.974772352851996,0.076479184724842,-20.000650287307444,0.0877185816366928,0.008159477891982746,0.06094871598512984,0.007223587279007825,0.06750974087977417,-19.997078262529094,0.07711364136746561,-0.035445396082720626,0.105278215269972,-0.022461525274766272,0.09880058699574329,0.011477133687271929,0.08387843882507597,0.0,0.0,0.0,0.0,0.0
