generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,effort.alpha_mean,effort.alpha_std,effort.beta_dist_mean,effort.beta_dist_std,effort.gamma_team_mean,effort.gamma_team_std,effort.delta_energy_mean,effort.delta_energy_std,effort.gamma_match_mean,effort.gamma_match_std,sustain.bias_mean,sustain.bias_std,sustain.k_gap_mean,sustain.k_gap_std,weights.lambda_speed_mean,weights.lambda_speed_std,weights.lambda_energy_mean,weights.lambda_energy_std,weights.lambda_risk_mean,weights.lambda_risk_std,weights.beta_loss_mean,weights.beta_loss_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,38,0.05659107293987322,22.872817955112218,42.51122194513716,0.9826199101834174,-0.1868875616696235,1.0258794994145826,-0.0054572464015809116,1.0620504188565794,0.10519371837518382,1.0417907764523453,-0.0029873342111431415,1.0018021211067274,-0.12066971678460761,1.0886678301257224,-0.16836878780316664,1.0288041326112487,0.7606939499865003,0.9380180094236009,0.9156562875398673,1.1541792063086374,0.6000028648472696,1.0596128711373074,0.5153396580115996,0.44708259459794975,1.4670028851877523,0.4838722305931398,0.12132976088154458,0.36132587341305306,0.0,2.0,2.0
1,42,0.06011691608894999,20.992518703241895,42.14962593516209,0.9766220459628351,-0.32169110996343414,0.9726667719734441,-0.19797736951013412,0.9421677041093607,0.18329173723675418,0.9370053124994615,0.0028863978034778352,0.9693845750074042,-0.44411833897856245,1.102198467963237,-0.2803312606777706,0.9371462516911164,0.6258187420124949,0.8611558064898146,0.8669885938025298,1.0351182625693238,0.5898087357463754,0.9959323926042735,0.4728518139783171,0.4295181690511908,1.5047421112260604,0.4221677862956083,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
2,43,0.0609286878300112,21.93266832917706,42.092269326683294,0.9800260481806924,-0.3462277422557085,0.9254536436613087,-0.006975333121083419,0.9388684062548321,0.23214988900076627,0.9083959030690048,-0.1596280638188136,0.9602294449063603,-0.28653677960947,1.0557234068023487,-0.052674061160426534,1.0077436400960635,0.5833662172453161,0.8499148686175513,0.6981986029311409,0.9912493669489955,0.6788118902292669,1.0091595542039822,0.4792004903353253,0.38771344238680044,1.4982732630259679,0.35777715465831866,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
3,42,0.06058697383622644,21.089775561097255,41.937655860349125,0.9773359374966045,-0.3369025851300255,0.9319073160471846,0.028282453833949804,0.9546916419841387,0.21412330904413962,0.9077297241972657,-0.23825091318391114,0.9750216342843576,-0.22027842278289328,1.0782587144100853,-0.06106230378560565,1.0028323692950576,0.6000257645885381,0.8534166889292762,0.6714075746443476,0.9863841292156891,0.8200964485213381,1.111025666847007,0.5050944600941999,0.39780812259163545,1.515948912609525,0.35165049568391216,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
4,41,0.06081984167843654,22.74563591022444,41.86533665835412,0.9774388382275728,-0.4501682959415619,1.0339058750427133,-0.05230579979762148,0.9086300637235705,0.1268654779491897,0.8826163541189492,-0.1847246243765023,0.9707218888397456,-0.20406307075098193,1.096804024945492,-0.11405854090609337,0.9512788492895922,0.585641030969422,0.8586944783199315,0.6611488590010423,0.946570211032832,0.8401401660767394,1.1784451822668236,0.5193477410400226,0.40277085276385505,1.5477259217517845,0.3453608242041032,0.12132978211632718,0.3613258662826276,0.0,2.0,2.0
5,42,0.06197290163225021,21.56359102244389,41.50872817955112,0.9772460856652468,-0.41850536327422244,0.9906885875280649,-0.0312616297413103,0.9049316220288338,0.12692938980953983,0.8813829464485632,-0.19723439000074275,0.969207560091213,-0.19148482264653363,1.10238755877948,-0.08964402849230936,0.9737542810295055,0.5836437178065418,0.850848465696338,0.6849866834594638,0.9231495509711,0.8962891128489382,1.1916610979696345,0.532720162798626,0.4052023526564523,1.5511153523855101,0.3466012140239208,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
6,43,0.062155343753669545,20.543640897755612,41.65087281795511,0.9749835146997531,-0.27756327365734407,0.9010797057595034,0.050004456612033815,0.9029694096455102,0.1645434059872143,0.8728519485392499,-0.26737424028389517,0.9692652815389691,-0.11661275326459859,1.105331729777163,-0.056550641440266086,0.9812655197909061,0.592268396808084,0.8585617556212748,0.7743313348226227,0.925441453550502,0.9577547269692849,1.1583403739171816,0.5537498816058203,0.39831758739408857,1.5219086193093319,0.3478318664744893,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
7,44,0.06337930835658823,21.1571072319202,41.34912718204489,0.973735070307157,-0.3172706323991455,0.9374471179385334,0.07279995160574176,0.9344945379795523,0.18827766614008656,0.8958104266215723,-0.3619049476726712,1.0074027557039091,-0.20029760315145484,1.1359056231701712,-0.06360765052728322,0.8856486490914244,0.6796463691874893,0.8705362318366788,0.6831623610194941,0.9402269312896874,1.0386820548805884,1.2373025833908788,0.5578166619273776,0.4086318829327776,1.5251590137655324,0.35224072117265043,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
8,41,0.06226002513925446,20.73067331670823,41.64089775561097,0.9738229535336151,-0.33763797319066485,0.9840873870084427,0.07468790870889828,0.899872497386596,0.14499672567240593,0.8729266323624372,-0.2580274360890078,1.001044417945456,-0.09367955535681903,1.099987762435558,-0.05973735990934798,0.917225649254272,0.6529761251242678,0.8414093753918471,0.722398509489378,0.9314237756558262,1.0329300174904228,1.2512833532146987,0.5653077919467677,0.4032797364740219,1.5457450469668013,0.3376956439611188,0.12132978211632718,0.3613258662826276,0.0,2.0,2.0
9,44,0.06105757666262197,20.610972568578553,41.52369077306733,0.9752851877072113,-0.2924554165905196,0.9125805106240686,0.09279266768613337,0.9274260629966871,0.19663343988252666,0.893355613939651,-0.36757867063071437,1.0098091352275165,-0.18869538133722302,1.1275083578330847,-0.054132049179106856,0.9207080994603246,0.702593713046803,0.8531346349262592,0.6952119388116994,0.943670109918406,1.0671432574360613,1.278720870229367,0.5616614487810557,0.4099968828851329,1.5250232494412457,0.35109871700429607,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
10,44,0.06371559432800923,19.438902743142144,41.2643391521197,0.9729559274748472,-0.24077846185011595,0.910544145885338,0.08951901066307497,0.8989388105032454,0.16243133474691723,0.8713815835677627,-0.40820772414881423,1.045899855002914,-0.12066652687091475,1.1163073771003418,-0.11957477695619026,0.8696845615176524,0.7326365444040862,0.8163605919479153,0.7508705875021502,0.8946449281479955,1.2406153747283617,1.3818790270342134,0.6013882832510531,0.41839202166023665,1.5487110443912397,0.345250646308531,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
11,43,0.06394948356386923,19.940149625935163,41.29426433915212,0.9727953138182527,-0.23078854675616056,0.9077230373715519,0.06704957324722138,0.895349466376735,0.1878828466883496,0.8469672253923816,-0.39323331350473506,1.0514469441122267,-0.1704405210731608,1.1117837505870771,-0.06614509587468045,0.879658178018334,0.7542939264403963,0.8395191409124821,0.7717071509197411,0.8976012108866699,1.2263301655305177,1.3597474285648798,0.5888101484773645,0.4056462548363914,1.5336588022300262,0.3423895449395649,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
12,44,0.062443608487888096,19.581047381546135,41.36159600997506,0.9724526109223155,-0.25997840859859606,0.9470290112960797,0.06490045267771186,0.8958122755800437,0.17887560198948835,0.8522831664958685,-0.3568799188207453,1.0468860756932052,-0.13690059559542497,1.10492984319036,-0.05293155710597902,0.9094242838939341,0.7167798644390106,0.8380746865769537,0.7598141836669439,0.9091078354081992,1.211391513301349,1.371151623116074,0.5852054293913077,0.40612397775798104,1.5415347728592919,0.344612455855035,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
13,43,0.06455808620020745,20.007481296758105,41.11221945137157,0.9729642393399044,-0.24227168807099592,0.9171874829702354,0.043668626018677485,0.9012620470266348,0.17929726460776993,0.8458133491905201,-0.4427248700491254,1.0622364310660544,-0.20942623538904742,1.1938732730885535,-0.11595754619705828,0.8328946509700402,0.7901219365150386,0.8472886974933805,0.7442181698785999,0.8814159075703434,1.2972992884889392,1.4519821031251696,0.5952403905400395,0.418579713808956,1.538028311916994,0.35534574343758896,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
14,43,0.06400026286897027,20.27930174563591,41.14713216957606,0.9720616215077071,-0.22570504228342683,0.9152754494134039,0.11399864184240557,0.9094001207295095,0.17700326018548512,0.8483137562832972,-0.326490863640843,1.0534997670888397,-0.04045653499379767,1.1268782494904013,-0.09451008672317081,0.8818098161850284,0.7221095162875648,0.8092143471338854,0.7442855154319966,0.9014542614192504,1.2253748442270933,1.4046016654389082,0.5784437219336477,0.4151764621410323,1.5475524971715506,0.33895678593705103,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
15,43,0.06485460197373225,18.875311720698253,41.18204488778055,0.9695894102622071,-0.20039843288430395,0.9106369840400805,0.10911567928172826,0.8981159414403366,0.23905006921361815,0.6855975846700665,-0.39158029761018487,1.045472145629724,-0.08041765173420298,1.1269348727181672,-0.05662050968524941,0.872222941168281,0.7337423953630969,0.8204537265073771,0.8055684607137865,0.84333092659727,1.2759092263653766,1.4117632424956752,0.5931512271296754,0.41300541042622546,1.538345257618952,0.34579879887550835,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
16,44,0.06311865173717342,19.830423940149625,41.13965087281795,0.9736935684776534,-0.21207811382777286,0.9095077685620365,0.09871762561713572,0.9061831612394015,0.23357697629189744,0.6856833395518057,-0.40896806186828866,1.0826912163022882,-0.11083406557526233,1.1936817358770617,-0.09077450872615897,0.8444126744109051,0.7842474592329293,0.8234287212606918,0.7784181909269182,0.8353954837519529,1.3062446135500887,1.4752772266550176,0.5930644550921239,0.4227032156493771,1.5418902151333806,0.3515891855363081,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
17,43,0.06592947198507826,18.4214463840399,40.8354114713217,0.9707501850515217,-0.21471415627090124,0.953765447108654,0.1281380376497256,0.9041553136027457,0.2196248246539044,0.6915871615826428,-0.40962664810579963,1.1013508105022218,-0.004075408729549703,1.101819388178631,-0.08304538849904008,0.8697011090255001,0.707314818998583,0.7922138077242658,0.77538011633028,0.8448836281997386,1.391859437369496,1.5686104313538354,0.6145077348649883,0.4320031033175922,1.5706567269466107,0.3409679489177691,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
18,44,0.06502164047171455,19.915211970074814,41.01995012468828,0.9719865882511132,-0.22656346719737555,0.9529009123858466,0.15251885253592662,0.924161380258774,0.26112466598993905,0.7026119236137863,-0.36629953084772277,1.0787685289980786,-0.0008631667712257138,1.1017580743524955,-0.002645184318086381,0.9573862620996247,0.6631981423769,0.7941455112345982,0.7723664291357235,0.8936290287991369,1.2889674005384832,1.5039568770149458,0.5956913294893944,0.4243397344825424,1.557964532474213,0.3476336710510553,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
19,44,0.0639372861588928,19.93266832917706,41.1645885286783,0.9730438503772899,-0.17105395861254913,0.9198938565668788,0.1679066934314145,0.9167067848669924,0.2888772540045553,0.6875507568649276,-0.2658548260655145,1.0106614420815496,0.01064010907782011,1.1040401672275102,0.12836577424198242,1.0471988460955617,0.6465936636037566,0.783954871459491,0.8804616213042814,0.8777821264229566,1.1683006836834098,1.3932197270598574,0.5809699655555913,0.4092971588143933,1.5348942335894276,0.3470912147654423,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
20,43,0.0641880531376911,20.15211970074813,41.49625935162095,0.9727049125278726,-0.22993162444390491,0.9489581917720644,0.09941964468971605,0.906998176138694,0.2806485102598149,0.6904147961359973,-0.2678952717687206,1.0193966208435887,-0.13858042742650517,1.1286505642221687,0.12215143651094812,1.0200826672030285,0.7096910511997896,0.8337192360161302,0.8631174108055785,0.8856714504828391,1.084164893716565,1.3061278106907512,0.5628733566386831,0.3982757036748453,1.5146258391644547,0.3536995261204989,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
21,44,0.06298936088326407,19.897755610972567,41.576059850374065,0.9744031375509166,-0.30569432526299906,0.9838191539523312,0.07444196006956663,0.9230412745531866,0.2829117238718634,0.7078849747348129,-0.250617853796147,1.0251887358788003,-0.20355422512546323,1.1314383969041968,0.133210379890352,1.0260957858507533,0.691176972984835,0.8437289144740804,0.799780948939918,0.911306041270306,0.9812935000886475,1.3015145686389533,0.5408093264182535,0.39655641130405145,1.5057926680536093,0.3604590363330161,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
22,43,0.0639737417294805,19.209476309226932,41.3640897755611,0.9739517998940094,-0.332718960384543,1.01137308840951,0.05968567998657336,0.9067358520338328,0.23476091421911102,0.698335780795459,-0.28972784117824246,1.0464505201987144,-0.14598294931310227,1.1283680899101427,0.03237647693196238,0.9307152811604568,0.6894271997755539,0.8470080404244679,0.7720840126582872,0.8581731441946754,1.1187492655048679,1.3944050289152312,0.5692833839609043,0.40836179474132245,1.5399463131351219,0.35011279971719006,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
23,43,0.06453981500332023,19.965087281795512,41.00997506234414,0.9736844211462272,-0.2533767033828456,0.952306167864451,0.07830110567713967,0.9065276199893154,0.24001517276988685,0.6846106670904446,-0.4044619280857303,1.079419986300366,-0.14256581931536444,1.1669412939536823,-0.046539652893460466,0.8747470063222367,0.759742106427609,0.8293952565753555,0.7837728611451483,0.844402026548844,1.2987477663225344,1.4860362823332254,0.5979965819259274,0.42233082074639994,1.5465513515317577,0.35071931299565945,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
24,43,0.06494855803061853,18.880299251870323,40.905236907730675,0.9697496694294172,-0.2101012401640732,0.9119352258564951,0.15990754132193122,0.9369517658477354,0.2843493667806522,0.7066477933887076,-0.46075553344212683,1.0795446656106982,-0.06494296968317695,1.1368723332755852,-0.04605366284639267,0.87834276832137,0.7168268584913066,0.8048754684443981,0.7321007106757609,0.8907446293137276,1.3452410664578152,1.4954763827504494,0.5962118140920114,0.428776189991897,1.5501998492618698,0.3509385972498608,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
