generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,coop.alpha_mean,coop.alpha_std,coop.beta_mean,coop.beta_std,coop.gamma_mean,coop.gamma_std,coop.delta_mean,coop.delta_std,leave.alpha_mean,leave.alpha_std,leave.beta_mean,leave.beta_std,leave.gamma_mean,leave.gamma_std,leave.delta_mean,leave.delta_std,follow.alpha_mean,follow.alpha_std,follow.beta_mean,follow.beta_std,follow.gamma_mean,follow.gamma_std,follow.delta_mean,follow.delta_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,12,0.16421666179456232,65.80798004987531,76.03241895261846,0.8602354665504471,0.20329437149168264,4.412000282279427,-0.09324068727734176,5.528184056777819,0.20219517760777184,5.15961533171415,-0.1393668415254343,5.070359106344034,-0.06556495836904408,5.055788076416697,0.21984494648836367,4.788212683680722,0.10623505071775503,5.299791349224333,-0.06816064123072134,4.820405754502544,-0.36785867944157946,5.017035536811849,-0.7303562963682192,4.70789922873858,-0.1843084960023276,5.178634043885025,0.14810083445052924,4.810592278012287,0.12105621518789608,0.262651275442662,0.0,1.0007465858083766,1.0007465858083766
1,16,0.18868881209867397,58.65586034912718,78.12219451371571,0.8261379918547925,0.29180019713012256,4.205616753058499,0.022813269445318817,5.349758924828112,-0.12931693188159565,4.759381026978735,-0.17314799693698418,4.8760873110978125,0.08268916372900487,4.829204056872535,0.08987405466060387,4.952790326309275,-0.07741065350899368,4.935914556752101,0.22556106621720814,4.570663945112885,-0.21317747559170028,5.3004919202574605,-0.6322926798938892,4.582117481247453,0.0424789815903343,5.173535367316002,-0.32813596866503486,4.659507564817122,0.12106408049642398,0.2625521783262118,0.0,1.0000304324830085,1.0000304324830085
2,14,0.20048494177461476,60.68329177057357,74.87780548628429,0.8159189330718517,0.05667246823073261,3.9383807721224833,-0.10255986004460929,5.0076006490196425,-0.928678232301856,4.886144492938472,-0.043300838679830776,4.718710723668087,0.10360237997990512,4.5527438299856,-0.032506191104667244,4.538547940841107,0.019381047476303467,4.704175850690139,0.5022841524502143,4.339050008690133,-0.08338501695034543,4.94571791898236,-0.499085599484499,4.556426438787902,-0.6775742640216824,4.919337480100763,-0.38346975701237507,4.481487396473228,0.12106275926919605,0.26294835895066415,0.0,1.001661557273174,1.001661557273174
3,8,0.18895199615560573,65.7206982543641,75.43142144638404,0.844310143881497,0.3297150878652687,3.385194802858332,-0.20790413108250955,4.8669839045050525,-1.4834238188618318,4.931974178935764,0.005867877712724107,4.457907135520656,0.5577571820254342,4.120304288295446,-0.4878139627560897,4.228348468788081,-0.1158314995390885,4.674373899141447,0.4034713159993811,4.328451618090913,0.37985462293309474,4.723665678824196,-0.5157660117461104,4.241364118258235,-0.6456891705302241,4.586420825280808,-0.21537103756222659,3.9995836768250714,0.12086325926892619,0.3097455071339614,0.0,1.2018965179946555,1.2018965179946555
4,0,0.16285567664398404,67.60349127182045,74.27680798004988,0.860478943478547,0.28931179037974536,2.826767401877984,-0.6782648517895496,4.46805928036127,-2.2879596530248443,4.505182335743227,-0.47501414858162844,3.8921497493548385,0.7031079534790493,3.670048015968804,-0.7122676486022851,3.9719802690453596,-0.33271764122547365,4.668580922783778,0.8428016530832897,4.154767156688665,0.8858065404930494,4.501191265682206,-0.6942584049633055,4.2177363666765,-0.972972592498781,3.798291548779875,-0.25743760128643767,3.7162969228640774,0.0,0.0,0.0,0.0,0.0
5,17,0.19019966146538933,67.90274314214464,70.64837905236908,0.8328196328533326,0.3029659128920773,2.672615568249446,-0.49406052266239586,4.504692134586097,-1.9334459832467608,4.687448391989792,-0.5300646823060267,3.898431543796195,0.9877835054324009,3.195527942524975,-1.0843068953805948,4.042687225896441,0.08426403704343373,4.549341792514461,1.0313291519226524,3.950670735690948,0.8448006052992888,4.342698872510052,-0.5905663318676572,3.807364433535607,-0.8952425957708521,3.6092329577966566,-0.5521373325948683,3.3090344386740007,0.12106426454792878,0.2645381212917711,0.0,1.0000304324830085,1.0000304324830085
6,10,0.17372025023793228,68.01995012468828,69.53615960099751,0.8534546923318961,0.3600834229555913,2.6598916988279795,-0.6430536754479841,4.332564689248867,-2.493029665947182,4.5578977149624125,-0.6249348995297985,3.824196570694915,1.0374210422869425,3.0807612392306747,-1.3742483893717214,3.7226371844460218,0.10349249764617631,4.477989702411503,1.3544524360802492,3.8009821579088268,0.8807218223927573,4.2822204166399915,-0.30220175575060604,4.022264539698316,-1.27044994792083,3.6556799424371773,-0.6695251432327668,3.216860128681533,0.12102380214102956,0.2626483036769009,0.0,1.0,1.0
7,4,0.1899022775426851,63.276807980049874,73.73316708229426,0.8288106431770191,0.03731539528858917,2.456994797638423,-0.6086248508399393,4.381621256859728,-2.702798185843291,4.323455199381301,-0.3222848239156587,3.587135673773829,0.924063285583085,2.8352903242667824,-1.1513563497828512,3.407387719563532,-0.11757951336001507,4.569048812284214,0.9245805693830398,3.6900509144655653,1.0891378192149677,3.7410077022119363,-0.09034826527134195,4.001048339665334,-1.3404759210154789,3.6345793199571155,-0.6669325214659498,3.1642327540521324,0.11612956236008597,0.26439835352650054,0.0,1.0,1.0
8,6,0.15233429108099916,67.3067331670823,77.39401496259352,0.8716975580149202,-0.06994253749866604,2.256816634675018,-1.090310336677841,4.068846250438086,-2.993792327576052,3.8481433170865453,-0.4312787551539168,3.4500774226150677,1.0533296461320893,2.515582532413107,-0.8087247098769357,3.2086377112431723,-0.4918960422129532,4.454798573602016,0.7873950155838619,3.777156558426468,1.150605992573466,3.6931945197626708,-0.08724484367848098,4.0823574545947645,-1.3690965723535788,3.512602313977999,-0.5533461268630392,3.2610277351190584,0.12006808521789265,0.2628865804366021,0.0,1.0,1.0
9,4,0.1255125167085428,70.12967581047381,77.75561097256858,0.8984850894920029,-0.1670962919241719,2.162753333356287,-1.1931870823690913,4.038808864077294,-3.366149272702644,3.7543138123983124,-0.4438624108573365,3.3671298093644393,0.9997684779034665,2.4296998626656117,-0.8498164060884533,2.9280631725163175,-0.48775533724943887,4.406546159016938,0.8802628852254807,3.595341909975981,1.1279295277816743,3.6215861481025198,0.0049823866654061496,3.801212921668271,-1.299788994455086,3.378130971526487,-0.7345108188631122,3.1463620797152743,0.11612956236008597,0.26439835352650054,0.0,1.0,1.0
10,7,0.12340705354937137,70.53117206982543,75.77057356608479,0.8899617677688957,-0.2350082309570533,2.041325043289057,-0.8702938465737412,4.101291926766278,-3.750624886149834,3.383461579791574,-0.1073494572046337,3.2679738100193103,0.8643606979747438,2.2073529674909578,-0.7043567311334211,2.621265691036118,-0.5460775613139237,4.39358195842882,0.6473243202413186,3.46275669506568,1.328267593196939,3.5539921957957326,0.1041634755929648,3.6934428625035816,-1.4206885508165907,3.2053289615189167,-0.7998411434963034,2.8309128034419158,0.12061673502116066,0.28474118923810565,0.0,1.0,1.0
11,8,0.1484416430950102,66.28678304239402,73.29925187032418,0.8588563773544392,-0.3310068991061,1.9238575966950842,-0.9474160343263087,3.652538215184435,-3.752230493515256,3.2121870514583333,-0.12136219155096842,3.3677651442703422,1.0044589702939084,2.2092474425316166,-0.9503292199795424,2.6283083433889667,-0.16930280920358617,4.076671244925648,0.9186155721125321,3.230709096535485,1.0768432427152625,3.2825740665732432,0.13394788088753395,3.4727069143578606,-1.6279539199142412,2.9902182642156836,-0.8096811766401549,2.569535692496288,0.12086325926892619,0.26272179859511885,0.0,1.0,1.0
12,8,0.10489386617855888,71.01496259351622,75.57605985037407,0.9062679482451305,-0.26279831526115255,1.9052323705857543,-0.9694035285108594,3.4079819514868563,-3.7060133422527306,2.7893654546028217,-0.1015165456635584,3.2740705742708816,0.7616015755872305,2.1623664978622856,-0.933444565848004,2.4389232757689534,0.2536227613291945,3.7111343868396207,0.9113345372970011,3.0513332124303614,1.153993742652645,3.0097412797729284,0.4299551576029163,3.46273215088915,-2.0005965655602758,3.01004415102989,-0.9982260379358072,2.397121139354017,0.12086325926892619,0.26253228122005107,0.0,1.0,1.0
13,10,0.1279008146135188,68.35910224438902,75.32418952618454,0.8854621994561841,-0.25017690446279633,1.7680689345838911,-0.9725777679046279,3.4579397220363304,-3.6498151314358918,2.5133426107712924,-0.09441274695091692,3.109406941728876,0.7447615552437966,2.0700458245000233,-0.7573868580662826,2.2354026150702375,0.25956407122271413,3.7062632960001007,0.7311169435128277,2.92635341321535,1.1845826815088611,2.7758705182200245,0.3919647730555146,3.159246229571535,-1.9994533938710441,3.027937085061817,-0.9415984126996093,2.356207649124873,0.12102380214102956,0.26245873323229946,0.0,1.0,1.0
14,2,0.12957014144496468,70.48877805486285,73.88778054862843,0.8847439430547497,-0.22196998642929047,1.8718046835301805,-0.5421048487331385,3.8521874364606266,-3.687323061130014,2.4013686494726927,0.19737870241454897,2.8323965182610666,0.42543205679920976,1.7916589819315243,-0.5880634533921584,1.913278486204788,0.28512596262866496,3.670009039813112,0.2956976795709787,2.6840079899776708,1.4724652223900878,2.9255044928733263,0.7548398768584417,3.24484900251618,-2.276500432271828,3.012538451380778,-1.1886396707706743,2.2132294692971057,0.0966219309411481,0.36152616163030843,0.0,1.4493289641172216,1.4493289641172216
15,9,0.14941373754481815,67.94513715710723,66.83291770573567,0.8634879866110258,-0.07746501878373362,1.8125019869769925,-0.533421615254089,3.4793214057340998,-3.98326909457267,2.259598300989186,0.45385918309577195,2.6798384261822368,0.2553213432569562,1.7004813018569644,-0.5056238747694548,1.7176202861323573,0.5154267156002756,3.642209269222451,0.44645685835047444,2.553031310019524,1.1790559510223935,2.7641483594153167,0.6812211567298972,3.1399802423788277,-2.4032442618042094,2.9102244810697036,-1.2859373520265431,2.106130791213848,0.12097402975380445,0.26809784842744394,0.0,1.0,1.0
16,16,0.16849033005156275,67.23940149625935,70.55610972568579,0.8426615042929603,-0.05035305416283958,1.8861792629865899,-0.3549991058143817,3.555135899165432,-4.098115394506913,2.1942772084908166,0.3883706632936632,2.5644109327796576,0.16001082285230137,1.6352375064158526,-0.5422717987738159,1.637587455266478,0.40406040769702484,3.5074321327517435,0.48103227228697926,2.419465654380221,1.410287129510663,2.96236742323191,0.6796181040069685,3.172322038730426,-2.414035719523967,2.725000123443003,-1.3639111553661918,1.8684937716811736,0.12106408049642398,0.26246520094776454,0.0,1.0,1.0
17,12,0.17793567875188424,62.890274314214466,76.08977556109726,0.8304622961178785,0.04964493231329163,1.9220325756696965,-0.47148474078824293,3.6880292471946095,-4.0937465932869355,2.178290843975625,0.1783077174115746,2.5357834033351274,0.39125571628123657,1.773923204887139,-0.7338673665634646,1.7662561145398188,0.045074467122127024,3.544632438132708,0.4998314880561454,2.4309792346060948,1.6378426950842477,3.0436287279939718,0.39360534309334105,3.153404576584921,-2.211374972680191,2.7023755271354832,-1.1738883070877397,1.9638220275581382,0.12105621518789608,0.26364447354363657,0.0,1.0,1.0
18,11,0.14659999661870027,68.60598503740648,75.84538653366583,0.8738774377433168,0.11787686189437528,1.9952130892718194,-0.48466236254941825,3.9354801741714236,-4.031836802663404,2.0879180745249375,0.1688899245481513,2.5149496419394866,0.398667428075321,1.8070664145719793,-0.7535206535985859,1.7567277004070234,-0.0556746455831612,3.5370506069223953,0.3792022266929769,2.406652873183042,1.8259853996390505,3.069746565181127,0.24136009041345624,3.137356906212237,-2.196068988674586,2.7051433568400416,-1.100881624597685,1.9504441739062843,0.12104616631622306,0.26263832666017894,0.0,1.0,1.0
19,6,0.1459647361153328,65.96758104738154,83.30423940149626,0.8755680174144893,0.20101013408417392,1.995029631758947,-0.41484183870228997,3.9412802242056877,-4.017110748508079,1.8337693443917373,0.10932505501529369,2.185667168965159,0.4139591333946931,1.7111551472341775,-0.9085214658007016,1.7716014944487872,-0.3107392464515469,3.257850458152125,0.37545074825371144,2.239050572547566,2.2064252111949116,2.998519658513091,0.2338213828261703,3.1607517652401422,-2.160329202105654,2.6210630346389836,-1.0984262767511623,1.883000871674044,0.12006808521789265,0.2628865804366021,0.0,1.0,1.0
20,10,0.11664421333783685,67.36159600997506,86.9002493765586,0.9009956344004492,0.14216364530758083,1.9358938082048724,-0.30509823500380934,4.128847559173911,-3.8909665480658253,1.6145267838180806,0.07279278353695504,2.1947795421420864,0.36097942844103975,1.6277797775337648,-0.8739758659379525,1.6934697057392019,-0.3638021494365907,3.171657479963701,0.19408675522344543,2.0794644662297106,2.3807082893786293,2.8458661357107604,0.3204823525125742,3.0068880550615575,-2.0616726619742884,2.6782063613150586,-1.1378255426502746,1.9051593558508004,0.12102380214102956,0.2626809419264263,0.0,1.0,1.0
