coop.alpha_mean,coop.alpha_std,coop.beta_mean,coop.beta_std,coop.gamma_mean,coop.gamma_std,coop.delta_mean,coop.delta_std,leave.alpha_mean,leave.alpha_std,leave.beta_mean,leave.beta_std,leave.gamma_mean,leave.gamma_std,leave.delta_mean,leave.delta_std,follow.alpha_mean,follow.alpha_std,follow.beta_mean,follow.beta_std,follow.gamma_mean,follow.gamma_std,follow.delta_mean,follow.delta_std
0.2220301771952478,4.969413797524855,-0.1128181800069074,6.118447208653115,0.5745235540484215,5.137944467079658,-0.3717749026056554,4.090021017901301,0.1967252699801129,4.8375604772495935,-0.0338614895539111,4.643179083543515,-0.0883404127775818,4.956854311906222,-0.4681005576632425,4.767752028020729,0.0560760496782019,4.818588694448058,0.1285019775747446,5.496244449527687,0.6052851132444153,4.388512094140186,0.328604947721369,5.000738161551744
0.5184933554788242,5.459923563305597,-0.6428397261713271,5.4701746085546885,0.5257754528362976,5.458658333234332,-0.5190534025464537,5.27627968464966,-0.8772093220299378,4.937414136204272,-0.1906272138160551,4.540419453028062,-0.1336747197276089,5.339370090056019,0.7242947808235407,5.242045223133572,0.1163916590130331,5.1859020269624825,-0.0757284374701449,5.3575443023322284,0.9373333686867236,5.023096185130087,0.6877253772214299,5.878835602312678
-0.2664450946135707,4.775189265075125,-0.1580423164919283,5.180766340134252,0.0892872059066915,5.497854798703209,0.38141247329678,5.176117721680328,0.0556450486484198,4.298965848502514,-0.2630459809296557,4.093708903776395,-0.0722007719959389,5.238433453491981,0.9143074810270874,4.27355017534398,0.2527495600982763,5.299473530166723,-0.3777703204645778,5.256351527094017,0.7287084995669706,4.216204992110396,-0.4531532461823057,5.27745997434846
-0.4326356194793338,5.694794856827307,-0.1763188344334475,4.919640227200321,0.373333839446553,5.212776213386537,0.2148654670403554,4.950584015493371,-0.112787074028092,4.655235958384707,-0.4684120123728685,5.208273674692477,0.1458379668821688,4.992933900344757,0.3183121860351663,5.562691241782791,-0.2736760618568543,5.031812771928212,-0.522286205326732,5.442577854467995,0.0123410274230228,4.958630102408068,-0.4649047910583336,4.529073283661402
0.2851982233995533,5.093134831195801,0.0702970292979887,4.907639648894842,-0.4013338504450017,4.464374869002622,-0.1782069756463513,5.379797919293233,-0.2597702654595321,5.846896088217975,-0.9690437447650224,4.528348329151358,-0.3300723204199382,5.591151520039779,-0.7498171225596092,5.440567521569691,0.2787046174083037,4.708644200050994,0.228668610420564,4.5314121633109,0.1414798310766288,4.394511715642103,-1.3398511485104387,5.024050620383623
1.7595708548579454,5.057223865389999,-0.5453966973843565,4.703811879623068,-0.0098234710110485,4.387863663851763,-0.2705953825979934,4.642802521805019,0.0405240027297077,5.660952124466099,-0.0598517215642557,4.328096842066588,-0.5706434456910473,4.932164352281812,-0.7835897118751458,4.449902990562552,0.7041448422497159,4.776516652816484,-0.9616052069807588,4.469615113437843,-0.7566785473876445,5.103376373282673,0.1977701585060441,4.423104728104041
0.7086192492255209,5.740982417600352,-0.8219336697522255,4.635760071371814,0.4512440988556869,5.474122928216117,0.0982481602980889,4.488478213817736,0.0525555133971561,4.765677426901631,0.1549828713516376,3.744549247795406,0.0195084459025272,4.601630054779013,-0.7635966968721994,4.868168011405851,-0.8973960102187212,4.911053487476984,0.1469008739721538,6.01357888836904,-0.105266308339341,5.324903430136117,-0.3898730754030477,5.819862183715304
0.0894511937995474,5.345611788030308,-0.3194331561734004,5.579090661753857,-0.1554079048127049,4.992206101323938,0.2519928799708521,5.193768803035922,0.9950777782801168,3.97677292186578,0.2413242357152462,4.665341898695025,0.1096004913085827,4.86577237713886,0.6526544281416362,5.511472601986467,0.3084412172574016,4.609832060752106,-0.4966759417805875,4.689136301740654,1.256988733954994,5.410906457966365,-0.3106285915743663,4.395864743320183
1.2473009910717303,5.286545353955696,0.4424992545386791,4.99004217674468,0.3469481234533194,5.150722956059269,-0.9649416629304168,5.709697469423583,-1.3328123888746355,4.923858982239578,0.3791138493900446,5.159447941476869,0.2586529123680035,5.098192530603951,-0.2342168006714179,4.672874442290506,-0.4907735157035269,5.036112001068728,0.4207403914774148,5.071773465752429,-0.1134024766947727,4.909619510236603,-0.0401724044781198,5.038570069486373
-0.3362306310027021,4.663631736029384,-0.3346343376445644,4.969186480728212,-0.1853915597860422,4.804285866001553,-0.0678720571349774,4.961136235560339,-0.4404198758509602,4.187374220462822,-0.5648200291510524,4.931051864901654,0.2736936647458433,4.8524594585152805,0.7963516544734303,5.025181218155625,0.1135449736482224,4.730171260865422,0.3290336538785665,5.108259462984582,0.1458745435555033,4.579469887078624,-0.4130542641619828,4.637906404207566
