generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,coop.alpha_mean,coop.alpha_std,coop.beta_mean,coop.beta_std,coop.gamma_mean,coop.gamma_std,coop.delta_mean,coop.delta_std,leave.alpha_mean,leave.alpha_std,leave.beta_mean,leave.beta_std,leave.gamma_mean,leave.gamma_std,leave.delta_mean,leave.delta_std,follow.alpha_mean,follow.alpha_std,follow.beta_mean,follow.beta_std,follow.gamma_mean,follow.gamma_std,follow.delta_mean,follow.delta_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,0,0.8840266657489995,8.124688279301745,20.336658354114714,0.2048765010020919,0.5001905775732006,0.10881351764219604,19.9979305887938,0.09090568877430767,1.0042537020173916,0.09673107206122508,-2.9986414556150476,0.10610319403098067,2.9974710465132066,0.10102568055241595,-19.995677711351895,0.0996201769408515,-0.006701052672286817,0.10202959521598184,0.012078215582767612,0.10749999401980619,-19.995121373795456,0.10310008765660607,-0.02061015725428126,0.10081785051864964,-0.010284141662198498,0.0898612071462919,-0.011018177830488534,0.10750322885701721,0.0,0.0,0.0,0.0,0.0
1,0,0.8889623002204207,7.885286783042394,19.865336658354114,0.19818003184939148,0.4944088687967625,0.1094137599334296,20.003930709413613,0.0882517860261114,1.015316276864162,0.0944267086720387,-2.992369742106946,0.10607141398989177,2.991499057125736,0.09969387675604156,-20.000857473292477,0.09979577421184407,-0.0075564076565411455,0.09604634267287751,0.01554908548597686,0.09584129289857402,-20.00293261726851,0.10387465703674087,-0.031885083675089715,0.09111514228448926,-0.012477581217124188,0.09346951613532668,-0.015487081114073264,0.09817454469188638,0.0,0.0,0.0,0.0,0.0
2,0,0.8831542146585739,8.139650872817954,20.231920199501246,0.20283148625645486,0.4928042539517665,0.11397926414710913,19.996197816474975,0.07927967010345943,1.0149659529273818,0.09466313551418266,-2.9942856918171317,0.1033852253537742,2.987808534020691,0.09700430716663319,-20.003272143839737,0.08820256624613428,0.0043811297334263805,0.09104677774364461,0.018108743474064045,0.08570415169914,-20.018304355781453,0.1063176964939846,-0.0428012082811138,0.09328904273454344,-0.0038733942626445863,0.08981484829363799,-0.02578114804745426,0.0920941597537006,0.0,0.0,0.0,0.0,0.0
3,0,0.8877213526167661,7.987531172069826,19.967581047381547,0.19919615947595493,0.5000937509691922,0.10719139904736763,19.99125897526937,0.07723149242442516,1.0121180626241562,0.09211348494373407,-2.9909988386082866,0.09811972406357082,2.9870086979601775,0.09280152341799379,-20.00318723346428,0.08603583739465236,0.012311369835361751,0.08794468451795406,0.0151133349996757,0.07571891120271997,-20.02362304166467,0.1065524285785256,-0.047941763760386294,0.09306770739024964,-0.0035998252593234113,0.08856061143725745,-0.02840439845323619,0.08853476254899198,0.0,0.0,0.0,0.0,0.0
4,0,0.8918066522128525,7.5910224438902745,19.825436408977556,0.19660588306811402,0.5046319604299345,0.10466766204075029,19.987505481404575,0.07186131155468589,1.016854428454569,0.0924172989454797,-2.9921761175914026,0.09344595980139768,2.984909599024501,0.0926522626541052,-20.00552808028433,0.08104292405102931,0.00917827246684718,0.0857690100116824,0.01712320649542505,0.07375219775826629,-20.036424377605908,0.09687345798950804,-0.05463928136115641,0.09112542781066255,-0.0021650598173097993,0.08474870535455621,-0.03244093348501962,0.08205316440883324,0.0,0.0,0.0,0.0,0.0
5,0,0.8828946699095587,8.254364089775562,20.23940149625935,0.20303210752796552,0.5047257322751462,0.10212821716756383,19.98454605839017,0.06804656697841922,1.01324699160487,0.08865430522571796,-2.991979946563305,0.09126321535502768,2.9901510184713795,0.09336340655268673,-20.00480229984302,0.08506432747913559,0.01608267675633395,0.08252648004302808,0.01748788002366052,0.06752355280027443,-20.030861192328512,0.09591101757158009,-0.059690886195925566,0.08996333118685303,0.0028913034863170197,0.07809015376376355,-0.027299902014401498,0.08056748689050332,0.0,0.0,0.0,0.0,0.0
6,0,0.8891288526455896,8.201995012468828,19.788029925187033,0.1996043274724984,0.4986953512364236,0.106474127582483,19.986483163596287,0.06621037993623147,1.0121651731324732,0.09000583482097452,-2.9939125262021777,0.09230464146194321,2.98536235868689,0.09368802066189548,-20.006916992350504,0.08280289358742818,0.016864666554417984,0.08139550162731633,0.019410604499114033,0.06668849957719249,-20.034418407745896,0.09152312010727842,-0.06511370781224304,0.08929188123017046,0.0034644199193253657,0.07398451194668783,-0.03636461563566017,0.07425219462365323,0.0,0.0,0.0,0.0,0.0
7,0,0.8862219723351695,8.104738154613466,19.91271820448878,0.20149621671736656,0.5056790291729756,0.10024500030270675,19.987998013882567,0.06375714771269247,1.0087685283561276,0.09071489842829554,-2.9842730352000375,0.08670248010275737,2.984959545390476,0.09049332049648286,-20.007291399098992,0.08739125147623827,0.02700567053709283,0.07607021466785506,0.016422033709414866,0.061217220327223286,-20.030226480634514,0.0873099768862751,-0.0684373146928073,0.0917023518733289,0.004780571379979599,0.0741703559609606,-0.032179020727569174,0.07293506711641673,0.0,0.0,0.0,0.0,0.0
8,0,0.8936557813479884,7.820448877805486,19.418952618453865,0.19599678693913447,0.5070878896705332,0.1025583422529477,19.988118885238407,0.06350575881513389,1.0208060570635111,0.09644031299669466,-2.9853465385718607,0.090197146025095,2.980337259819697,0.08999756424519982,-20.00791116123396,0.08725332664017449,0.029254526902038957,0.07538992520174058,0.0209833782247997,0.06368058008214417,-20.03328137384434,0.08869229964968833,-0.07653333855935035,0.08840613621249646,0.004385227736667632,0.07393480912007336,-0.03378437252470855,0.07118129773191635,0.0,0.0,0.0,0.0,0.0
9,0,0.8883778642076356,8.291770573566085,19.805486284289277,0.200178279723342,0.5002604444521266,0.10361285546182547,19.989374300489896,0.06355458497711071,1.01508409906361,0.096247744824378,-2.9870136135630734,0.09008632230239495,2.9774458606529626,0.09038636153335995,-20.004053985943646,0.0856981177952341,0.025513322844407577,0.07587608034517161,0.020546439244567154,0.06478133509417867,-20.03957784213932,0.08499935772074622,-0.07590668020140137,0.08211413351310619,0.004786678679924576,0.07149039361736967,-0.03402633664299655,0.0698050653907893,0.0,0.0,0.0,0.0,0.0
