seed,agent_slot,w_max10,change_l2,change_mean_abs,change_rel_mean_abs
35,0,341.9466401174759,14.566829949146111,3.3981688839399804,0.9282852349289269
35,1,415.8685747818509,11.865816856252923,3.0333548033713975,10.567988678131893
35,2,447.69705568682326,18.78701843814786,4.396865953214414,2.9609064816959485
35,3,313.92381622434,16.839077880755802,4.05559438999543,1.025711662913815
35,4,410.514841020447,18.726846696526184,4.371584095124158,1.4155819414920703
35,5,622.0363218106208,15.108056345034376,4.001286365755023,5.090928086898997
35,6,346.9710916661325,14.420878099786895,3.50675225082603,1.826492629637701
35,7,404.07165771588495,24.084230472800446,5.118487491954623,3.861238168034593
35,8,454.815394576876,14.802890192179255,3.2511053021704117,2.3036382011246546
35,9,293.5887291248248,16.112339816769197,3.878765669421491,4.447832485316568
35,10,440.19183037463074,22.326905230987823,4.673841654866997,1.0354736688216335
35,11,514.2436501399042,14.250231551018002,3.3849222231856517,4.092774093341463
35,12,431.61781301850294,14.437990422268193,3.7350723238896157,4.790334883785696
35,13,361.67044942106634,15.727535079535569,3.7997636091436435,2.5193025292264624
35,14,450.14960881760516,11.26984807749938,2.7759759084666187,2.3942662913401693
35,15,385.2740441808402,18.35043172692713,4.278539290825494,10.541825143460311
35,16,459.83833494575157,18.122746811556894,3.868342338983995,0.8857583516860168
35,17,447.15752654763645,24.474036836834536,5.227902182401754,0.997278611753215
35,18,438.34023783312966,20.05756015938451,4.175556288860631,0.9570360032967735
35,19,385.1621501550213,12.812128630319467,3.0265775941418314,2.697860502503263
35,20,550.6857775924154,12.899382321662307,3.0307918044478823,1.5745640614380123
35,21,466.0893660538952,23.805723379372836,5.9082663449614055,1.8140556407533703
35,22,497.1420091958142,23.06042275469758,5.122199654143609,1.2483391479475083
35,23,465.8356913232787,20.355381713713175,4.978663952340157,2.413455757489174
35,24,431.9577462271499,20.165929805460134,5.2003233952330685,1.3401147018768431
35,25,485.41763672026013,20.407194561156324,3.6768501145531425,1.8373159919140465
35,26,463.6596928796646,27.054014745972918,5.858596739462712,1.074903409882911
35,27,472.8158600004812,18.653585987311498,4.243739635081229,1.3545944858541956
35,28,466.0765584285922,19.845927162925953,4.694759344371944,1.4706193620246604
35,29,426.6877676115995,14.844255617800915,3.5101742545855235,1.924125496870084
35,30,464.46865067565705,16.313475503220204,4.089969516756974,1.7605327815482135
35,31,473.05743728854185,18.933925326951584,4.6166989320928415,1.8363548211501879
