generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,coop.alpha_mean,coop.alpha_std,coop.beta_mean,coop.beta_std,coop.gamma_mean,coop.gamma_std,coop.delta_mean,coop.delta_std,leave.alpha_mean,leave.alpha_std,leave.beta_mean,leave.beta_std,leave.gamma_mean,leave.gamma_std,leave.delta_mean,leave.delta_std,follow.alpha_mean,follow.alpha_std,follow.beta_mean,follow.beta_std,follow.gamma_mean,follow.gamma_std,follow.delta_mean,follow.delta_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,0,0.8846234747115591,7.620947630922693,20.468827930174562,0.20202810791406794,0.5037416406058765,0.1070731999962441,19.990553011243886,0.09473097315628859,0.9969905062731407,0.09873594219168517,-2.99683172617194,0.09450711492496298,2.9912084098615197,0.09361666519911585,-20.00362005152432,0.10569474678147421,-0.0026421826456523344,0.0979799311708023,0.002172672702849144,0.10985508222051854,-20.00273418830587,0.10069803393244435,0.0033398129098281258,0.10811555445398276,0.009067222279660612,0.09635367767561824,0.01025300319796675,0.09654700145360028,0.0,0.0,0.0,0.0,0.0
1,0,0.881673251249498,8.443890274314214,20.44638403990025,0.2047536307735309,0.5138232401453947,0.10455382732900312,19.99328081627989,0.0861148043691835,0.9974173097914966,0.09512774494107497,-2.996363014479327,0.09172590086340876,2.985627621135863,0.0989121557292837,-20.009985154115157,0.09645465386010876,-0.00047665410228933517,0.09381636119394449,-0.010185326644380937,0.10255399470148771,-20.009339437394296,0.09249321401187002,0.0006233346641128216,0.09916682131372152,0.013605627693415643,0.08574114593127885,-5.6312795228483546e-05,0.08592604779672298,0.0,0.0,0.0,0.0,0.0
2,0,0.8859578723480172,8.703241895261845,19.97506234413965,0.20238765394891847,0.5255679583677115,0.1052219713888623,19.99527462754921,0.08540789675176612,0.9958260667945869,0.09193949598837672,-2.99310563041051,0.08839507821051804,2.9849669910387684,0.09710267846500134,-20.01457838287866,0.09380612417433457,0.001836566832545245,0.09081125970524231,-0.01790793961504183,0.09776657415929418,-20.006826424508752,0.08580143972719122,-0.00945818229549388,0.09307252639419537,0.006933618914208698,0.08143445017188734,-0.00042988326409210543,0.0823158542902005,0.0,0.0,0.0,0.0,0.0
3,0,0.8899518056640748,7.194513715710723,19.99002493765586,0.19465620626382074,0.5206177190411777,0.1006468860899339,19.997255662252492,0.08249572965851763,1.0000647155692632,0.09392452986148739,-2.995129644330741,0.08531528528842591,2.9809444839608066,0.10592175522734011,-20.0093656841228,0.08792315477255866,0.004805048228095345,0.08301867828848812,-0.024216090451931935,0.10335617589838557,-20.003695475130293,0.08302280684803866,-0.0010312110589832568,0.08797023914142219,0.01143099260378487,0.07736226455192276,-0.0012773270346672898,0.07626397280166214,0.0,0.0,0.0,0.0,0.0
4,0,0.8882154209482355,7.304239401496259,19.897755610972567,0.19513367611270385,0.5183078109279929,0.10004632623192303,20.000311607971092,0.07866088308144153,0.9914237235598485,0.08821534857533696,-2.9945944413227177,0.08219270539429951,2.9793405612726236,0.10449591589496439,-20.00954821729508,0.08436058452485196,0.00756830948485727,0.0819824789205916,-0.039022137322853104,0.09795649278727533,-20.001504130419963,0.07796823369219193,-0.005435754027510105,0.08736765831432929,0.012543952346679405,0.06667998260154395,-0.0024713187623294987,0.07298580164918533,0.0,0.0,0.0,0.0,0.0
5,0,0.889570836213589,7.379052369077307,20.039900249376558,0.1966561777704472,0.5106128393423669,0.10636439204122464,19.999842339084335,0.07703294590125555,0.9879385846608045,0.08675105744323384,-3.00657893981044,0.08869119501900247,2.979209633966643,0.10238434843681872,-20.004630127664186,0.08221865266773881,0.009192387721277766,0.07955871736415913,-0.04472692756160669,0.10638576131460378,-20.00135604110937,0.08137089081593765,-0.008838010593552832,0.09009025283440907,0.01075584412293216,0.06381086049311116,0.0037901375512847855,0.07330237643470167,0.0,0.0,0.0,0.0,0.0
6,0,0.8901584251996866,7.366583541147132,19.972568578553616,0.19589575494191608,0.519149526195051,0.1050501982724877,20.000945003094014,0.07568672386211313,0.9876167151532179,0.08861288333595402,-2.996457186875222,0.08450857796949907,2.974153765390003,0.10447275546721153,-20.018634204440303,0.085855092981347,0.003305166373888486,0.07639447523721647,-0.05259228888980939,0.09334118019778305,-19.993276730053527,0.08168015352337141,-0.010078429743070534,0.08584244339980017,0.015358632185983512,0.06267922786845645,0.0023083042751760245,0.06987624462532838,0.0,0.0,0.0,0.0,0.0
7,0,0.8901522438544686,7.2992518703241895,19.93765586034913,0.1946539043264859,0.5171860319218939,0.10622381085421687,19.998875377613665,0.07103362191751622,0.9939243343526145,0.09269569791160777,-3.0014495433207697,0.08331759117348463,2.972836620255158,0.1084554562010726,-20.021824089003783,0.0845377460493376,-0.0003844652771145887,0.07307046144140993,-0.05681549785341079,0.0911758103552107,-19.99048584017333,0.08241221930717087,-0.0073859931467296315,0.0850572213012573,0.018001008943831838,0.059810567981080906,-7.516915504471498e-05,0.062466508286885866,0.0,0.0,0.0,0.0,0.0
8,0,0.887838722037221,6.658354114713217,19.85286783042394,0.19248249514760746,0.5051958880794966,0.10782520426921216,20.000983264174067,0.06687926521270693,0.992990365967986,0.09315769635958446,-3.0057306255644103,0.08627606742733977,2.9775479606316315,0.10511211841207452,-20.012952202416706,0.08364174257530745,0.0034581066845777043,0.07121955941779769,-0.062305565710440845,0.09802888648425737,-19.9941351931462,0.07993852155893447,-0.009803025346481302,0.08367944453723725,0.012783666365503273,0.05870097607845811,0.0037339759243552825,0.06102716586648885,0.0,0.0,0.0,0.0,0.0
9,0,0.8863668406322991,7.753117206982544,19.840399002493765,0.19770100030821727,0.5146220751715798,0.10701420707443181,19.998898412030748,0.06306064373841656,0.9952168007777243,0.09077049221630437,-3.01023579674346,0.0833720681937328,2.980217830539823,0.10485775870712395,-20.01758137131916,0.08289026915988779,0.004392801380845683,0.07288579869001005,-0.061521070102991904,0.09593279177196203,-19.99438889890885,0.08004313653884212,-0.011254776163730034,0.08212350480874643,0.012987423157981513,0.05963769345707536,0.004381026239087064,0.059685333653139834,0.0,0.0,0.0,0.0,0.0
