generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,effort.alpha_mean,effort.alpha_std,effort.beta_dist_mean,effort.beta_dist_std,effort.gamma_team_mean,effort.gamma_team_std,effort.delta_energy_mean,effort.delta_energy_std,effort.gamma_match_mean,effort.gamma_match_std,sustain.bias_mean,sustain.bias_std,sustain.k_gap_mean,sustain.k_gap_std,weights.lambda_speed_mean,weights.lambda_speed_std,weights.lambda_energy_mean,weights.lambda_energy_std,weights.lambda_risk_mean,weights.lambda_risk_std,weights.beta_loss_mean,weights.beta_loss_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,40,0.05848131855392957,22.82793017456359,42.14463840399002,0.981799581853148,-0.14112147298785516,0.961646644370113,-0.041739156596043825,1.0821146569341906,0.10700949526299863,0.9206458767726194,-0.05438115250706817,1.1618173188863272,-0.16061718202875075,0.7966151750487984,-0.29048973259267175,0.8870563824038489,0.758687719562133,1.0584886686062076,1.0778311436090713,0.9178929978899111,1.0191008111086717,1.0024038127292103,0.6014071051490191,0.489254736394902,1.466287199262477,0.5089734792981763,0.12132977761492018,0.3613258677941557,0.0,2.0,2.0
1,37,0.05787387094367672,22.09226932668329,42.43640897755611,0.9795104183881173,-0.28981566642144535,0.8873035175299042,-0.15493044726402286,1.006989128277059,0.01333116006003384,0.877255067025301,-0.13718144449150418,1.0236885136321547,-0.16268112723700598,0.7546663137172146,-0.21742364777404488,0.8264403334459386,0.7545519516826034,0.9642964833903895,1.1579947622435693,0.9056638855839345,1.2405452743023258,1.0285381091010366,0.607868881165301,0.47000757224413103,1.4596579878620588,0.48577714952853196,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
2,37,0.05744296828195006,21.91770573566085,42.61346633416459,0.9803108532436766,-0.211097687971914,0.8626787439763713,-0.13649822924560703,1.0323283208745984,-0.014878234923209097,0.8101428467713799,-0.2727494675193626,1.037585321134503,-0.10999074357718,0.7636779838897607,-0.20720648336888237,0.8120761644831864,0.725264536708292,0.7935871303286917,1.219791668393822,0.9291702062308411,1.144713627126562,1.0355268320443534,0.6541970792614132,0.42385944677423454,1.4891796413776097,0.410235542225213,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
3,37,0.057048870285139386,21.55860349127182,42.60349127182045,0.9802249883689993,-0.14238817729301298,0.8493228115824606,-0.10618767696360804,1.0650668556001148,-0.03939448152585545,0.8050649728850084,-0.2922986246415254,1.0348361308798726,-0.13961348074388502,0.7494013669465213,-0.18876969762326892,0.799600691106277,0.721578555492192,0.8001001338036764,1.248153708076773,0.9215507962577538,1.1460439068987203,1.0385824792105076,0.6305295965602892,0.40940026661171613,1.5118485595762008,0.43518660122420916,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
4,37,0.056925539610153605,23.129675810473817,42.586034912718205,0.9806350372682318,-0.17851664887945537,0.8398434412813685,-0.1509773209969897,1.0890946761205362,-0.052822704028666144,0.8127578874801656,-0.2562977232268305,1.0244084154973456,-0.1524672488943635,0.7780983223622369,-0.24747666617678044,0.8051889326080099,0.7009848724715299,0.7897498702309461,1.1803966389466896,0.9385608318935053,1.0927805963883943,1.0282146250250792,0.6649780893606732,0.41143127158900705,1.4863084684254881,0.40960147134808134,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
5,38,0.057245129874963566,24.14713216957606,42.561097256857856,0.9826569023880408,-0.1117771774927107,0.8473397386456873,-0.13183277809577484,1.079091830517214,0.002979191313438136,0.8383848728317321,-0.2204099694216732,0.9906580466183272,-0.2472379380811347,0.7987453198948,-0.310159112105408,0.8477487283927673,0.7412664220554287,0.8316147562230733,1.1186303689211552,0.9393219633024369,1.1655055206000426,1.0742579917102195,0.6514513466755069,0.4079604991311976,1.449042469718341,0.42748770262435204,0.12132976088154458,0.36132587341305306,0.0,2.0,2.0
6,37,0.05737806165811658,22.556109725685786,42.61346633416459,0.9828194888699144,-0.1375283968947959,0.8556788640853087,-0.16679639458799486,1.084513730151356,-0.05620992838449984,0.7875421813030622,-0.284335310522503,1.030612685191703,-0.17413757118539264,0.7670308557324287,-0.25338775911991324,0.7870924094559777,0.7151199737834888,0.802797620992104,1.182436214666216,0.9282435357204264,1.121435814154082,1.0417982162960433,0.6574364686884907,0.4156079957861189,1.4978596871238803,0.4139179501387168,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
7,37,0.056992818647977145,23.074812967581046,42.64588528678304,0.9793587672302787,-0.20182489450966343,0.846044223553064,-0.06827582345201592,1.1239729080235703,-0.06115392324019284,0.7945133555333422,-0.2665344722561011,1.0547041791275082,-0.1346439076104138,0.7822859596060742,-0.25764820056098103,0.7925684682401697,0.6937526676698117,0.7943787925716013,1.246947786106355,0.9348154626271434,1.089574704144337,1.0360981068126975,0.6801459972722517,0.4176243515881252,1.4890276008709733,0.4069482491617568,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
8,37,0.05683820820186978,23.002493765586035,42.576059850374065,0.9817995398458133,-0.17194260224208052,0.8552815227026206,-0.05248071332798946,1.0883717977589513,-0.06318618082234126,0.783848877530173,-0.28576271141934034,1.0301174109226425,-0.13474003192425224,0.7594022904774943,-0.22478378172473068,0.7804851850058133,0.7014993788848819,0.7913579486644018,1.2798584697829105,0.9270814237058095,1.1135636820303627,1.0333331307698617,0.6585005678335611,0.4179768182004859,1.5072319872523094,0.41799112917251674,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
9,37,0.05699813855527309,22.86284289276808,42.67082294264339,0.9816188077866056,-0.11332530650850949,0.8532844289217292,-0.08441446063860365,1.0877863276848503,-0.020354283493749153,0.8124887107571912,-0.22046744405088156,0.997775303391806,-0.2541959818062991,0.7887606918368453,-0.3212107396272538,0.8376488192725468,0.7330364656468102,0.824378053190241,1.1584483918067467,0.9467321428935737,1.163400341144537,1.0689695268226895,0.6538742391430451,0.4098515383549436,1.4576740593619852,0.4313055304417636,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
10,36,0.05710647270262397,22.39650872817955,42.561097256857856,0.9807685944033738,-0.13306796424376002,0.8671896265511319,-0.08948954688925768,1.0965010446944192,-0.033088364004803056,0.7947843523293758,-0.27757039694659064,1.0444155359079568,-0.14426149456944296,0.7616143946667066,-0.2156914254523564,0.8104592870644524,0.6935573024454564,0.8143159839411447,1.2534754705704871,0.9104643983710455,1.1015361252131515,1.0707874490709748,0.6472419373822863,0.4204352503900888,1.4971032865036207,0.4227783067898704,0.12132972364073229,0.36132588591810844,0.0,2.0,2.0
11,37,0.057077817418326716,23.064837905236907,42.64837905236908,0.9812800559823993,-0.10960618824669842,0.8688206982548897,-0.055350604106616026,1.103409332757323,-0.057849746004255014,0.7949187813783731,-0.2807069864389914,1.0490342222021958,-0.15452831103322173,0.7648551631267541,-0.19690671276505248,0.8096122215997182,0.6761392011318632,0.8002559797998262,1.298316798987075,0.9167807745948681,1.0904517533892357,1.0666853574878232,0.6334797124491899,0.4156521447397929,1.527793962022808,0.4200030591805552,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
12,37,0.05688930627008188,23.079800498753116,42.598503740648376,0.9815218314288932,-0.1251145241235665,0.8535522806880279,-0.0753928042828429,1.150717447777624,-0.08335319893856176,0.8054059337484377,-0.20167810105970282,1.0094504209009192,-0.24564244755777495,0.7783306062429984,-0.3017960053790355,0.8107394947525693,0.679684650986429,0.782719149462025,1.1941875922489755,0.9460686426289664,1.0885269602001393,1.0406522919824055,0.6521531251297215,0.40602873964202335,1.4937680990167812,0.4070256816792991,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
13,37,0.056934378726996505,24.194513715710723,42.55361596009975,0.9827532362904562,-0.17272160277993057,0.8355885126222298,-0.08472773034369349,1.1189637724799044,-0.11194634232525434,0.7945879690466062,-0.17590728392275115,1.0045127767559172,-0.23430592568127007,0.7634104616557205,-0.28421761083748115,0.8137985008573938,0.6470895327122289,0.762626733428992,1.2485867574766638,0.9408982665069606,1.1076755094097495,1.0405897471199685,0.6450456041374193,0.40873890196893475,1.4780713653559174,0.3919877290615681,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
14,37,0.05731831092706189,21.204488778054863,42.66084788029925,0.9809593095472587,-0.16743949136024047,0.8471492956143745,-0.11744196088230796,1.1005352201489018,-0.09113624642707613,0.793802321207684,-0.24098589918624497,1.0283286672201688,-0.1858710427389516,0.7785769696982795,-0.2727829197605402,0.794510581568285,0.6723309062078077,0.7706223254835911,1.2217459946828042,0.9402863940075171,1.0799658671559713,1.0264252171477406,0.6670243128036836,0.4114015479376277,1.5009479421277285,0.39772154317422165,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
15,37,0.056939422703382064,23.6857855361596,42.56857855361596,0.9812451586994443,-0.16917109621271498,0.8311966561302292,-0.15663055690750188,1.1237136662854852,-0.11834396444470213,0.7959027595401117,-0.18752365119587996,0.9922896917684834,-0.2337794972529693,0.7595519640650104,-0.29914433492221104,0.7985539625501323,0.6513090077835739,0.759853397550806,1.1879982431036433,0.9554593243462426,1.0820207383029938,1.0394414681903088,0.6575148564880641,0.40501859300144666,1.4833696811643897,0.3871766393712562,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
16,37,0.057092754489618286,23.0,42.60847880299252,0.982135336077541,-0.13304135480498516,0.8421593453856833,-0.06364129300087663,1.127820834760076,-0.04942761303776514,0.8242602461180494,-0.1549658650039471,0.9912308764610059,-0.3005038516816512,0.8180790649122602,-0.37720177686305467,0.8404377604373596,0.6957079145029741,0.8016324217026917,1.141869330688622,0.9439794085260717,1.12102233735608,1.072774765580414,0.6688687573745573,0.401368889032576,1.4458655889410867,0.40861548256195773,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
17,37,0.05732549330351592,21.331670822942645,42.581047381546135,0.9803582783330049,-0.1484619865680661,0.8390764737962095,-0.16624493400811405,1.076489287627217,-0.07618378884949872,0.802531323696635,-0.24634909899886667,1.0189494021109593,-0.2054657892823551,0.7761634447545478,-0.2975204271552827,0.7921429576486737,0.6872457309052983,0.7827619872104743,1.1602136169828574,0.9526668346122312,1.0818027642994226,1.032065103450672,0.6745309419309031,0.4122933042902096,1.4947950568840516,0.39261255204206963,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
18,37,0.056948094671132106,22.92768079800499,42.61845386533666,0.980342503845883,-0.19930640752099968,0.8388318142388764,-0.06922438108131536,1.1197207037573327,-0.07353277129996352,0.8028321965602155,-0.25208031052582763,1.0568954536909545,-0.15411402729415946,0.8091814069448006,-0.2803698636751316,0.8004790401042651,0.6753577868934874,0.777356795014787,1.2407361235080223,0.9622348900170589,1.0637347471587697,1.0234331734436097,0.6897376095892347,0.41489605479621583,1.4957751668174288,0.39342508809371246,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
19,38,0.05705822926877932,23.967581047381547,42.61596009975062,0.9812763420367921,-0.11740002966228524,0.8399010744346344,-0.16552104349136662,1.0928784905075841,-0.05911327697438217,0.8273440642778281,-0.2156889879985809,1.0062393228869146,-0.26174259811537426,0.7877652200367644,-0.33759640635576255,0.8381130537337336,0.7017144045962052,0.8057040281104922,1.114388348954643,0.9583625747783281,1.1056362645477065,1.062197462117619,0.6686716010819274,0.40789402641685646,1.4759036287221858,0.413449229842832,0.12132976088154458,0.36132587341305306,0.0,2.0,2.0
20,39,0.0574034203387038,22.379052369077307,42.50374064837905,0.9811730508178287,-0.10475904268485263,0.8426142340104822,-0.1579699310531804,1.090973502516398,-0.1170382004121206,0.8031171284411742,-0.26387735862811745,1.011795250351591,-0.28891870616737,0.816594904131136,-0.2646999131237008,0.8104798144864706,0.6116189339830896,0.7907266847871623,1.1939269354435234,0.9544025100079644,1.0955935042581142,1.0456784290389567,0.6581017774595034,0.4076355487803878,1.5229981633575795,0.40998557457677426,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
21,37,0.0566205630969593,25.107231920199503,42.70074812967581,0.9829068511810932,-0.12305110021256514,0.8567588103153787,-0.14104298394950204,1.1147846411160365,-0.10465877629383645,0.7909382424353664,-0.24731168664564626,1.0230240251713234,-0.2138085726693192,0.7725919805149767,-0.2486399866952962,0.8059661986586932,0.652735545840053,0.787560064638503,1.2201114999315088,0.9383596460760104,1.0463716236654466,1.051693376496175,0.6539532290550273,0.413233267970173,1.5198095495775166,0.41278286947437814,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
22,37,0.05691993270288248,22.463840399002493,42.67581047381546,0.9807914805771248,-0.17357531232186324,0.8566712385128203,-0.021508033361650386,1.1255850433696089,-0.08976868192265483,0.8026528241513954,-0.2237429103556592,1.046064607889161,-0.16802946155234277,0.7935826412598707,-0.25046919812712864,0.8193274605414512,0.6484160419366098,0.7927375360681684,1.2930550293281953,0.941401092772819,1.0241036462379773,1.0710258788377012,0.668475342825378,0.41804296864413176,1.505351454716664,0.4049444493638753,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
23,36,0.0567512893829899,22.877805486284288,42.62344139650873,0.9798374374164264,-0.14385357937599105,0.8465135111898893,-0.043196591876381266,1.1509939464895684,-0.11902198435765271,0.7997833467543877,-0.2080950847113896,1.0425163230518195,-0.2435827916777324,0.7753252830956702,-0.2518636253734788,0.8220906970798733,0.595322109243149,0.7910654034478346,1.275098558148508,0.954945153917135,1.0214252387126301,1.070694203662156,0.6594171322486586,0.40976052500568005,1.511824828622004,0.4153100204718038,0.12132972364073229,0.36132588591810844,0.0,2.0,2.0
24,37,0.05697198900349966,22.947630922693268,42.66832917705736,0.9818581620921016,-0.16339723281590793,0.8391408885043181,-0.09735656131991485,1.085985404832045,-0.10046793300356574,0.7950150635272977,-0.2308507194261254,1.032236695832812,-0.18968528138434573,0.7811041599072085,-0.2657600331074621,0.8009072205165457,0.6422068648872811,0.7704642031393231,1.2422102769856083,0.9347194699647431,1.0171511821848098,1.0508827830294412,0.6738186967598533,0.41417555469312006,1.508885466651195,0.39993407101624395,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
25,36,0.05672004582262995,23.887780548628427,42.68329177057357,0.9804633454976853,-0.17361868634914593,0.8605301235856585,-0.06465886742042545,1.1044222804983839,-0.08892793615333365,0.7940861195690362,-0.2828893841016045,1.057450407183823,-0.15173393243124808,0.7908589388868733,-0.24331528011253054,0.8046830413847923,0.6829693831254797,0.7708784571963483,1.2903549462982744,0.9131701124180189,1.0648247881603041,1.0242552900407964,0.6728901942973882,0.42319372417739887,1.522793778701106,0.4079583979916032,0.12132972364073229,0.36132588591810844,0.0,2.0,2.0
26,36,0.05665814602616681,23.214463840399002,42.755610972568576,0.9822665144636704,-0.19218330503790926,0.8433902837364047,-0.027452427083123405,1.1152828160161512,-0.09709826001344947,0.7958060424910778,-0.2642056656790782,1.0414418261286484,-0.18934633284593488,0.762106385781493,-0.2529738023770636,0.7748357946507868,0.6574508740905044,0.7354484545388862,1.3009638967843715,0.9311759571684193,1.0495330336675819,1.0223311414844085,0.6674629329111484,0.38747703531191935,1.5220617555899545,0.3899304543041437,0.12132972364073229,0.36132588591810844,0.0,2.0,2.0
27,37,0.05692047415151788,22.61346633416459,42.6783042394015,0.979156897528146,-0.14900975577787212,0.8511212976023406,-0.11321387955141009,1.0839358921869344,-0.08847356296103466,0.7956463356406347,-0.27619836611189286,1.036464826512359,-0.19118005374943658,0.752627591117137,-0.22992660733438602,0.7835232947776802,0.650739090258799,0.751684346407534,1.2615272190845337,0.9336806657686952,1.0352686413750465,1.0549544516211076,0.6530025039671452,0.3858398030906495,1.5300189659796932,0.39947033204809834,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
28,37,0.057519376288717644,22.987531172069826,42.63840399002494,0.9812941517082386,-0.15154658832603268,0.8408687869964253,-0.048543142527067,1.0584031220851737,-0.05639003991223371,0.8036670827356496,-0.23777658976983923,1.0462588738753738,-0.15325575211445014,0.7641608577639296,-0.19635375731515903,0.7976266470279948,0.5975192683186945,0.767681867846381,1.3136547611581102,0.914304002546905,0.9645679664305782,1.106244497905127,0.6521838369781174,0.38037302840301607,1.5153383675280936,0.3930290125560516,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
29,37,0.056784001350434814,22.23441396508728,42.768079800498754,0.9807939281752153,-0.11517440377034913,0.8452423084581899,-0.08775030068369064,1.1101725690843864,-0.08421802442829034,0.8044374397124394,-0.21225173494920652,1.002834587284812,-0.25887846196326897,0.7183548383350434,-0.26764725200963374,0.789220447214952,0.6412366139921549,0.7468136064511581,1.2248807183724542,0.9301326018346142,1.0334241695949726,1.0568213313479897,0.6394913252494078,0.3775029744538114,1.5103313644840806,0.4066702951109939,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
30,37,0.05687801565908212,23.27431421446384,42.68329177057357,0.9808095433288826,-0.13273600153592488,0.8577598809354758,-0.13202836110956986,1.1137267945236158,-0.08536310286622989,0.8002915939562333,-0.2707623771196589,1.0396329569193596,-0.20635341396111204,0.7406014906732603,-0.23484197126429435,0.7879775250477976,0.652097545702278,0.7472162747839451,1.2420808786504494,0.9225202004697397,1.0381519869646043,1.046177543770336,0.6479220213883615,0.387415558035804,1.5285199627479897,0.4057588531737466,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
31,37,0.05691457191192196,22.71571072319202,42.6783042394015,0.9820453261029736,-0.15511145217327318,0.8637829391727314,-0.034851114197013096,1.1340758322180549,-0.0854432124819578,0.8007932007493321,-0.26723394684671964,1.0465572772492968,-0.1874341369040571,0.7508680604116381,-0.22248843787217534,0.7942854282000608,0.6474026664940923,0.7560499668388674,1.3127974970814007,0.9321537144808988,1.0421650242898224,1.0594076339870013,0.6484999576921776,0.38995169966438337,1.5301250925292196,0.4042941199637961,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
32,37,0.05676280782858886,22.55860349127182,42.71321695760599,0.9804492588471,-0.16986521803535728,0.8647476114815966,0.0044464883003791636,1.1782898697118815,-0.07470529211866497,0.8085657819409997,-0.23284650660252681,1.0634361131585408,-0.17228033526247666,0.7738598065261724,-0.2196439212439924,0.8117878704416132,0.6149157746693241,0.7592983173584994,1.3316141977028184,0.9456346675477517,0.9955341273961134,1.0785706364685872,0.6549427902303463,0.39003034523564833,1.5161839088869824,0.3966937205007481,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
33,37,0.05683204731529329,22.957605985037407,42.68827930174564,0.9794674079065839,-0.18126979550880273,0.8562588192150737,-0.0068936553780316505,1.2028579471988605,-0.09088544954123162,0.8071063651668894,-0.23113894816991254,1.0632224034157878,-0.1915286230594888,0.7780960540191387,-0.24630596613859426,0.7958676465172332,0.6282457443333749,0.753684466286071,1.3090945005384418,0.9455073549329359,1.0117243203860067,1.0618357683717945,0.6616367472622675,0.3859061879767784,1.5151481361797612,0.39296265452179163,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
34,37,0.05688374927911604,23.68079800498753,42.67581047381546,0.9806427441977464,-0.18412093987716407,0.8599546092991985,-0.009728691297634358,1.2114316503961036,-0.09493048889687328,0.8104522746260588,-0.23071205856175897,1.0730070984245688,-0.19634069500874182,0.786327673006385,-0.25297147736224473,0.8128271057584341,0.6315782367493876,0.7561749409231426,1.3034645762473476,0.9617289848252316,1.0157718686334798,1.0648264370039433,0.6633102365202478,0.3905947362084482,1.514889193002956,0.3973073227384275,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
35,36,0.05674148299632648,22.942643391521198,42.68079800498753,0.978923554618869,-0.1367386040634674,0.8499638107114997,-0.022936210933677013,1.1348919625947387,-0.10037815829746631,0.8006562864005103,-0.24949940004036783,1.0442668496506917,-0.21420210953926203,0.7403295129951291,-0.22428670812020376,0.7991007169612203,0.6451459784122989,0.7475873439939418,1.3103519384292381,0.9133882689533421,1.046916890593129,1.0526717936804117,0.6343580776130606,0.3780192701403053,1.5353767048095126,0.4089947791140621,0.12132972364073229,0.36132588591810844,0.0,2.0,2.0
36,37,0.05675693565585167,21.962593516209477,42.66334164588529,0.9797849806793723,-0.16048616753934855,0.8445571245646261,0.0006663327386712811,1.1277797197006494,-0.09492738180823601,0.8020473113125978,-0.2473513661959753,1.0423934533296855,-0.19876834821004397,0.7568075742957286,-0.23037810477823129,0.795732122638091,0.6411291841686686,0.7466659017130333,1.324982671169947,0.9350815427005464,1.0379934337880878,1.0528475280674305,0.6469117836661271,0.3802909081277831,1.528162843935796,0.40028552262714395,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
37,36,0.0565010144617833,22.341645885286784,42.78304239401496,0.9803342726155566,-0.09741372551995713,0.8403245418739158,-0.15499793071859624,1.0695592473688185,-0.07900849087118951,0.7964727879852724,-0.22009692939441403,1.0014691424825028,-0.20884748543768844,0.7206972074421455,-0.19317731600737187,0.7903131884496979,0.591818204368743,0.75268730644433,1.2504403869399483,0.9247998576828109,0.9811940452673117,1.0904556094083628,0.6214925002466253,0.37385201041060917,1.5203958887292155,0.3974785093777105,0.12132972364073229,0.36132588591810844,0.0,2.0,2.0
38,37,0.05687027521768963,23.197007481296758,42.65586034912718,0.9808754340195334,-0.11287322837132788,0.8560667991221805,-0.08779268030854248,1.1286150607723806,-0.126309722076025,0.793803564272003,-0.23582595833137368,1.0220393048494858,-0.26163012698644095,0.7152098129453041,-0.23142104782033404,0.7896312040515799,0.6495716921658717,0.7354477131483078,1.276450082874391,0.9427470318613554,1.084607464974433,1.0331556300081965,0.6148425525488921,0.37773477583275517,1.5357067329456866,0.4106231868847669,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
39,37,0.05687408152916419,22.316708229426435,42.70822942643392,0.9816749556696969,-0.11414048557780487,0.8605190137902113,-0.09643332950981852,1.146801177497408,-0.10988088574568126,0.7984867507094571,-0.2534708257930603,1.0390210482086857,-0.235714735113112,0.73868040009927,-0.22594956795394258,0.8059561785337319,0.6493882874137387,0.7527645167813956,1.2646493552732578,0.9568685150142288,1.056106295903804,1.048193456481492,0.6260648236830215,0.38538919977725966,1.5393960260319195,0.4132283706511985,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
