generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,effort.alpha_mean,effort.alpha_std,effort.beta_dist_mean,effort.beta_dist_std,effort.gamma_team_mean,effort.gamma_team_std,effort.delta_energy_mean,effort.delta_energy_std,effort.gamma_match_mean,effort.gamma_match_std,sustain.bias_mean,sustain.bias_std,sustain.k_gap_mean,sustain.k_gap_std,weights.lambda_speed_mean,weights.lambda_speed_std,weights.lambda_energy_mean,weights.lambda_energy_std,weights.lambda_risk_mean,weights.lambda_risk_std,weights.beta_loss_mean,weights.beta_loss_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,43,0.0596099138358205,21.67581047381546,41.428927680798004,0.9770032243398539,0.1249441117493223,1.171943053901322,0.00015372249281125387,0.8076944073697973,-0.0904860140038228,0.9308363526129901,-0.13059145281207296,0.9291694049566516,-0.1547636256618697,1.021241081586634,0.2925907787828043,1.1183240003925994,0.6362872398420557,0.9567310636220049,1.138111185674719,0.9860128646713507,1.1082832626075196,0.9715677114842445,0.5820988193244192,0.4600813398218565,1.5189989845674408,0.5993144844617008,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
1,38,0.06064863972996973,21.942643391521198,41.49625935162095,0.9750198124596379,0.09920582947157246,1.25335917320018,-0.07982397553967853,0.7455696342242952,-0.00832630663585428,0.8307383662114605,-0.13915751148051636,0.8546063430767883,-0.023865795499798594,0.9884541013984972,0.3747921147157316,1.0249587721407203,0.5155297647655973,0.9353517013206684,1.2150712050951065,0.990432360106719,1.151843164854973,0.9712217246564717,0.584972333886102,0.471988610411624,1.528664402476858,0.5536076680128807,0.12132976088154458,0.36132587341305306,0.0,2.0,2.0
2,39,0.06088056268357297,23.114713216957608,41.31920199501247,0.976918862942976,0.21855990541882062,1.1937058545359813,-0.22136451796711434,0.7265875821475957,0.08393478669074372,0.7737065114918867,-0.16156793644827266,0.7403628726514084,-0.11628529576721582,1.053300345019745,0.3670149416175919,1.0253538089435021,0.5938551648600514,0.8707058105429651,1.2594528301954806,0.9041200144949475,1.283897920809272,0.9511916026449285,0.6142172056323417,0.4459230129855593,1.4930582862286805,0.4987588805126534,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
3,39,0.0608224026581981,21.713216957605987,41.4214463840399,0.9763934123748449,-0.08002408766169827,1.3235210683907093,-0.12576240975872147,0.786498764912404,0.1193390506867713,0.7875153385545718,-0.10907746016577308,0.7468922118674995,-0.058798714021183904,1.0154568643611286,0.23810233123888816,1.0761384210262046,0.7184328709853426,0.9895054384584904,1.1831892428733017,0.9521147512194835,1.3193958126873935,0.9214353884653795,0.6304643737300776,0.4445522284619569,1.5024687570267248,0.4786444278096125,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
4,39,0.06117875092304318,22.049875311720697,41.261845386533665,0.9756050968664207,-0.0037425329845603896,1.3148189966180486,-0.17747326715971196,0.7945794818834709,0.10964261851255822,0.8022462969653559,-0.14741167904301988,0.7366851857367761,-0.10712630094832896,1.0901360807974168,0.1678503857413559,1.1225387648386755,0.688278381106969,0.9539421589147595,1.2580635712838981,0.9327370925930523,1.323405879911627,0.9304787330307505,0.6626312267015086,0.46460345849087004,1.4991162364462391,0.4785285973237631,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
5,39,0.061068718979369815,22.51620947630923,41.244389027431424,0.9752959765661033,-0.0432177541600059,1.3732119569196826,-0.15254896085959246,0.8026410959823105,0.1095253243367691,0.8016726468374472,-0.1468391130630602,0.7374700263131535,-0.08266706760804608,1.0600336561688817,0.1521330036317566,1.1433103803573192,0.7116031188679851,0.9832179873992013,1.2493694659370562,0.9413831746820934,1.3071151879687557,0.9235906605946174,0.6616391405923148,0.4613228854547008,1.4924794341996792,0.48288232368341705,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
6,39,0.06013822868852166,20.306733167082296,41.586034912718205,0.9770367606412269,-0.01830356724783275,1.3698348838052763,-0.12126305140365688,0.7733766220344509,0.11174097895786776,0.8061277743458836,-0.1470226677854318,0.736796962028716,-0.015084421575412456,0.9999178036079395,0.22027901390096763,1.0915712566670703,0.731856877480008,0.9877133078727293,1.2316393677663973,0.9414181583235084,1.27096594909997,0.9028442215173089,0.6316589831548098,0.4360098360859837,1.4619632860514258,0.49943183464304874,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
7,39,0.06077148915848392,21.820448877805486,41.29426433915212,0.9766582579953301,-0.038085557076800856,1.3581250339344373,-0.13403678140712746,0.7873294360717592,0.153389603360999,0.7944946606388437,-0.1493479596194555,0.7355805405075697,-0.14307679461066658,1.0229895372259656,0.23903488920569138,1.097777001087328,0.7091684518750457,0.9813664505221378,1.231259735829183,0.9367232099604975,1.3289773521217745,0.9212324198038169,0.6448474414001301,0.4519772378982552,1.4841099600503054,0.4933774399559164,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
8,40,0.06137316537912871,22.124688279301747,41.35660847880299,0.9749066800308006,-0.05101545604959512,1.376711599932714,-0.14243052444649432,0.8076384090750633,0.12037372314462076,0.8112978680378377,-0.14735221025503925,0.7398948179838999,-0.09203807199774366,1.0467772837239129,0.16981740481159874,1.1115422504083425,0.7170872946908566,1.0017716815998086,1.2429278295672588,0.958457781992474,1.3083697512738122,0.9205561188740627,0.6571984525022073,0.45346548661990455,1.488574601393313,0.4833707886560983,0.12132977761492018,0.3613258677941557,0.0,2.0,2.0
9,40,0.060799220734710176,21.92269326683292,41.46134663341646,0.9764808977654502,-0.015314845682293863,1.3012875189851423,-0.14049315222496125,0.7492102862039046,0.11506747895520902,0.8048586812289842,-0.10429162089202723,0.7024585140413562,-0.02456029046040501,1.0284066762647885,0.2572530256445018,1.0697422577798068,0.7144268739377664,0.947793453166994,1.215998417728086,0.9215346284539285,1.305472085191623,0.9114366287679354,0.6298632120004904,0.44269427325828037,1.4805683829459526,0.4956384930686504,0.12132977761492018,0.3613258677941557,0.0,2.0,2.0
