generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,effort.alpha_mean,effort.alpha_std,effort.beta_dist_mean,effort.beta_dist_std,effort.gamma_team_mean,effort.gamma_team_std,effort.delta_energy_mean,effort.delta_energy_std,effort.gamma_match_mean,effort.gamma_match_std,sustain.bias_mean,sustain.bias_std,sustain.k_gap_mean,sustain.k_gap_std,weights.lambda_speed_mean,weights.lambda_speed_std,weights.lambda_energy_mean,weights.lambda_energy_std,weights.lambda_risk_mean,weights.lambda_risk_std,weights.beta_loss_mean,weights.beta_loss_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,39,0.05881602698459487,21.892768079800497,42.082294264339154,0.9762223497725186,-0.23814006749972252,1.034241271539784,-0.19680275382006526,1.0506645837107766,-0.2705823571439085,0.8385378752972431,0.01896352789439904,1.0443327399218716,0.1638916391870631,0.8850092361981622,-0.02323988414628221,0.8649660531188464,0.29186141401590016,1.0034183860794657,0.8893862852331649,0.9026902253472947,1.1933930973208577,1.0818376967963674,0.46850337027331596,0.5742832553190848,1.4555991132678125,0.5421459659427498,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
1,45,0.061248537153868014,18.112219451371573,41.775561097256855,0.9720265271737537,-0.2061447324360979,1.0063683773661662,-0.30062773230440837,1.0928618747249093,-0.17377173795353304,0.7485428368262568,0.012712079295587703,1.0012328533331778,0.16960373937080117,0.8607528545262032,-0.0833582137080296,0.80496953362074,0.2230221875197636,0.8928396688799425,0.8508400928876574,0.9306110619667726,1.285319741725293,1.0221509744870716,0.5601108496819014,0.5756326523531909,1.5084907998444932,0.454136469851278,0.12132978942093918,0.3613258638298095,0.0,2.0,2.0
2,44,0.06095576554796495,18.39650872817955,41.77805486284289,0.9715065599482426,-0.07483335016908846,0.9733404984715823,-0.32654477485984007,1.0246842343187068,-0.21209992692793767,0.735608388821953,-0.012379365551999569,1.0062029223778426,0.3065895789365104,0.6986551451894335,-0.11666004704196266,0.7584028108291935,0.180377821646711,0.9135748928126357,0.8582279506538408,0.898298508846661,1.2959824397450361,0.9558432534466378,0.563241774822117,0.5542890852420911,1.492088016999973,0.4215679696761418,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
3,44,0.06148974097731372,16.48877805486284,41.82543640897756,0.9697365640507744,-0.0863377147649033,0.9930379404515792,-0.3517325399160095,1.0259548854675964,-0.18219930828833938,0.7367658495468734,0.00615427542384436,0.9956153346866953,0.34823695854389186,0.6950501785509735,-0.11844927837335807,0.7491330415947527,0.20474606857005473,0.9045954321138515,0.8306547838467212,0.9211438842992548,1.2926048624551625,0.9445194599163301,0.561755949222172,0.5274462207696693,1.4995620522837207,0.4161339801668046,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
4,44,0.06164556073349934,17.648379052369076,41.69825436408978,0.9720408178926423,-0.07852140363687896,0.9690578465481242,-0.37222377991267025,1.0345993543496885,-0.24457700542070385,0.6884074882300631,0.04982769481245306,1.0249968101134435,0.4093760504122153,0.6830611734884711,-0.09442211472224682,0.7388032434912783,0.1806261868596997,0.9313685113526202,0.8610950311552709,0.9124306368101519,1.2793122395215102,0.956732356444065,0.5950852717697525,0.5792714192390096,1.4958657638489261,0.4190749111923098,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
5,45,0.06122021995571832,18.379052369077307,41.63341645885287,0.968929570094795,-0.02304605774017047,0.959540195616362,-0.3704201872378561,1.0356660513097278,-0.27243459184658403,0.6805045506950113,0.022187691613318038,1.0083797454037675,0.3795491237871574,0.6829440496665042,-0.11142323699612369,0.7314908244889371,0.1830181705319499,0.9319701922348467,0.823840639057564,0.9172242084350956,1.3099614103241548,0.9470098944322672,0.5910522625828418,0.5555106772745689,1.5086221419783017,0.42160459024069763,0.12132978942093918,0.3613258638298095,0.0,2.0,2.0
6,44,0.06111368744414976,18.251870324189525,41.922693266832916,0.9722149870758188,-0.06924656298091963,0.9943748484682304,-0.30822825988888386,0.996407487829754,-0.2526365751747233,0.6918055536693062,0.0035556185242544753,1.0073762335422882,0.40520077903544927,0.6846262538578755,-0.10143170898294492,0.7400659870628528,0.14762796969086098,0.9581511057504875,0.8913991612829201,0.8939068011563152,1.2795909837617438,0.9395385543478519,0.5686773361989872,0.5488062988615134,1.4805525879652577,0.41827809412907774,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
7,44,0.062036726681304374,19.16708229426434,41.61346633416459,0.9703944579331465,-0.00253795349867727,0.9541747882976658,-0.2922547182852989,0.9832248831013739,-0.2700776054584874,0.6699384474149421,-0.048410242016920894,0.9752648116625934,0.40024305927876375,0.6778646235834918,-0.10859490306406026,0.7355455184015754,0.1470076104682529,0.9317696632660422,0.8785349557868412,0.8859946646886444,1.3164117403186604,0.9232655284900445,0.5477817052164923,0.5168129611342412,1.4794238759141343,0.4147188837049701,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
8,44,0.061558508376786926,19.18703241895262,41.895261845386536,0.9724994603587438,-0.0864181961830583,0.9631209209031195,-0.377640175538887,1.0225742478897195,-0.30330094503059724,0.6869619954783872,0.08437082331033892,1.0530871665267032,0.4517923547170712,0.6907915249313511,-0.09353608154829945,0.7334719869533011,0.07762845590180226,0.9903903789684223,0.9081573195190542,0.8789530596014409,1.2413647282131288,0.9491087593972359,0.63815207331428,0.6151626058948625,1.4872174202686739,0.41566971087541826,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
9,44,0.061640510430204964,18.02992518703242,41.785536159600994,0.9699014876445328,-0.060975689678537705,0.9627247154433004,-0.3557276733955226,1.0285340831248793,-0.31162907145177193,0.6876718823809292,0.03945488552863132,1.0406367214113468,0.4407027184366944,0.69471119721268,-0.08993273395146913,0.7374930514015775,0.10473054508757344,0.9644855828124216,0.9025202961467018,0.8840385538873027,1.2760265966880402,0.9449926708868099,0.6124696408878535,0.595843516491671,1.4808407762374285,0.4147532186633126,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
10,44,0.061497513954425785,17.40648379052369,41.69576059850374,0.9697906677403836,-0.023928178749104148,0.9603695888942992,-0.28318439285414543,0.9940390669432785,-0.3167236129616444,0.6780764904574035,-0.023441461025656793,1.0111644135082134,0.39766601633013304,0.6760327982339202,-0.12990103053261245,0.7343273092039271,0.06704001928647382,0.9556209382962965,0.8836348391858817,0.879155829610145,1.293610237735503,0.9377149885253984,0.5716228425796027,0.5529563005180992,1.4882948391032857,0.4109396451454816,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
11,44,0.06073087921995641,18.064837905236907,41.61845386533666,0.9676965910647839,-0.06570702689405811,0.9937521031666445,-0.28929352433539346,0.986817602289529,-0.2897204656840519,0.6795883254524898,0.028822559982234916,0.9995581576873964,0.41454694803378334,0.6773791832014002,-0.13429981292183965,0.7291533503692703,0.07578822445809272,0.9397334111160849,0.8842525215905387,0.8943237381060888,1.2908195182096986,0.9387831520860337,0.5837258839166818,0.5463445311062236,1.4934474842145216,0.4106314312893639,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
12,45,0.061228908047299226,17.129675810473817,41.72568578553616,0.9704904148706907,-0.02968044987446277,0.9548694271715814,-0.26320239329653017,0.9826793471848804,-0.3020563795000696,0.6801532195219705,-0.0419645161982834,0.9996232261746545,0.3985554417317908,0.6805362318327488,-0.12355865383148015,0.7356707447247431,0.0765677643345516,0.9547025265502657,0.9052244168487324,0.865242268426664,1.2846568090361445,0.9349382496648376,0.5618942579082863,0.5395892146119331,1.4783043594119818,0.4095797558481973,0.12132978942093918,0.3613258638298095,0.0,2.0,2.0
