generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,coop.alpha_mean,coop.alpha_std,coop.beta_mean,coop.beta_std,coop.gamma_mean,coop.gamma_std,coop.delta_mean,coop.delta_std,leave.alpha_mean,leave.alpha_std,leave.beta_mean,leave.beta_std,leave.gamma_mean,leave.gamma_std,leave.delta_mean,leave.delta_std,follow.alpha_mean,follow.alpha_std,follow.beta_mean,follow.beta_std,follow.gamma_mean,follow.gamma_std,follow.delta_mean,follow.delta_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,0,0.8882359036918644,8.022443890274314,19.952618453865338,0.19997807110158575,0.48196988240976424,0.08932601309395814,19.996969273052716,0.09770518261782828,0.9794802817202678,0.09523807223053125,-3.005603371019587,0.12004604574661831,3.0030950042080096,0.10763756669070558,-20.003883864291094,0.10069542632697742,0.01165639841027161,0.10655247860086965,-0.014390624266938599,0.11497007268728773,-20.01118931698754,0.10263091419456093,-0.00732988930310451,0.09670855132281322,-0.010109844870720173,0.10342894282368299,-0.0012882992018276342,0.09793908767413566,0.0,0.0,0.0,0.0,0.0
1,0,0.8884488122451862,7.785536159600998,20.027431421446384,0.19834911774567957,0.4773765357214208,0.08339154478888608,19.99401871191267,0.09315237415308489,0.9818205240675117,0.08699910835309348,-3.006644081179509,0.10939806101186045,2.999784725001677,0.10398429560307756,-20.01017564616438,0.09396198674781871,0.014616391689890578,0.10002810612168941,-0.01158812950267171,0.10084584949995669,-20.013759505877502,0.10832004129583343,-0.005312352977014888,0.10143706671974721,-0.006951680638389262,0.10286253377410313,-0.0035664391353344054,0.09227078433868426,0.0,0.0,0.0,0.0,0.0
2,0,0.8858716903631098,8.089775561097257,20.012468827930174,0.19991905091949394,0.4854032890785981,0.07895365216030399,19.990584746831615,0.08257558813569647,0.992471267433798,0.07703567757276761,-2.9958411920048915,0.10997324207402555,2.9991484361406875,0.10668987366543484,-20.001533654401786,0.09277795849774706,0.01733363977869197,0.09171362775258902,-0.006234313951222692,0.09174065579479261,-20.008386296476147,0.10637335190454766,-0.008210847900921562,0.09814978765339853,0.005846637875580788,0.10353704534742515,0.0031957233071687966,0.09458770069824425,0.0,0.0,0.0,0.0,0.0
3,0,0.8904829218810575,8.384039900249377,19.892768079800497,0.20070871889700007,0.4859913551375851,0.07792248596694688,19.985092282751573,0.07927013971681791,0.9915821058887776,0.07247280718158745,-2.9965250605269182,0.10636123381782052,3.003681076280935,0.10492553606144021,-20.005778474864044,0.08956325243807502,0.01657823390201456,0.09086719068846556,-0.008301759256399473,0.08886250921474227,-20.007100295798246,0.10164103885918738,-0.013111683121165833,0.09621420221733554,0.0047869833681872895,0.10387351776653024,0.001581053147120705,0.08734464971454327,0.0,0.0,0.0,0.0,0.0
4,0,0.889708460377249,8.037406483790523,19.97506234413965,0.19998426980399212,0.48244121717563976,0.07588837280283951,19.9817097527627,0.0795916040529939,0.9915618270106076,0.0733329931963041,-2.9957735572021504,0.10333176894782714,3.0092645601629595,0.10745983404888221,-20.00854424755703,0.08797389268771505,0.0199868054120797,0.08994339752702654,-0.012616163179207692,0.08881921285978113,-20.00920967570834,0.098586528697413,-0.01936260908981637,0.1009221247091164,-0.0021159464105960737,0.10062652055512093,0.004677012030238715,0.08169846314967623,0.0,0.0,0.0,0.0,0.0
5,0,0.8883414016248686,8.007481296758105,19.960099750623442,0.19793007349232294,0.4838548087329788,0.0784658555317975,19.981170841311428,0.07323151565803095,0.99447125223711,0.07381258917839932,-2.9927212301877812,0.10448397738381118,3.0095519966540514,0.10494679596465689,-20.005579061110886,0.08897600406888183,0.025071006053519956,0.08645892121338629,-0.016943721938147405,0.08300070054911148,-20.00928587568648,0.09569586555464564,-0.0234317228355483,0.09468333502046547,0.00610188349995893,0.10138138277135594,0.012500834489447525,0.07460448512519927,0.0,0.0,0.0,0.0,0.0
6,0,0.8915914626795461,7.972568578553616,19.533665835411473,0.19599922074731427,0.4771916190141332,0.07371692217171157,19.971472766305826,0.07317221696592814,0.9964487426254308,0.07406165045859577,-3.0013757404048027,0.09476420981382998,3.011986819504645,0.10091116566138286,-20.010495319967454,0.08712328727694557,0.031780642167317755,0.0791535862050311,-0.0295191077568549,0.07905486481006267,-20.015463808338087,0.0926557774510125,-0.03624235883988882,0.09104546011426251,0.005848182404567678,0.09376946353452446,0.0008514347807509632,0.06598243603986462,0.0,0.0,0.0,0.0,0.0
7,0,0.8910311777454937,7.628428927680798,19.768079800498754,0.19528087473615235,0.4735706648613855,0.07356612755577957,19.972662750545453,0.0747983388711909,0.9987371110696479,0.07297325468603147,-2.9930423964146966,0.09414677872572003,3.0102845439447865,0.0982469840078532,-20.01249157116189,0.0872027070291632,0.03423550516139551,0.07984668935859367,-0.027524319302054435,0.0769002998678807,-20.01908650984728,0.09748363079040662,-0.03584178378019044,0.08892035949456238,0.007086794370522419,0.09066169333449955,-0.002152498652230181,0.06827783485138865,0.0,0.0,0.0,0.0,0.0
8,0,0.8934925566762147,7.927680798004988,19.703241895261847,0.19530352126078218,0.4692532795070065,0.07332024732335937,19.976907553249493,0.07243790340858193,0.9998398208141426,0.07083514844333015,-2.993122283466412,0.09528047567034478,3.0128613757483653,0.09546857156927027,-20.011215338861092,0.083359168337011,0.03635822608293804,0.07757660142910047,-0.033744274252893974,0.07873102593965081,-20.02026394786869,0.09933197557846885,-0.03593954482298075,0.09285498290829391,0.0086101453606722,0.08922091148443449,-0.00033445046843911174,0.07133213641275642,0.0,0.0,0.0,0.0,0.0
9,0,0.890497249305162,7.58354114713217,19.673316708229425,0.19568006980304928,0.47176915005015196,0.0697883317281142,19.968132771294005,0.07148369458710468,1.0034677391812592,0.06755878323113432,-2.998896721510352,0.09044512842325379,3.0064323279926044,0.0929596652122572,-20.012392554411008,0.08487182205417182,0.040060054583189106,0.07636232266753541,-0.03229133078548476,0.07656250193315975,-20.024199581167252,0.0991336853327974,-0.03871290577504451,0.09392681177675798,0.01006569778149235,0.08626529760223776,-0.006762299592557526,0.06913844813981958,0.0,0.0,0.0,0.0,0.0
