generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,coop.alpha_mean,coop.alpha_std,coop.beta_mean,coop.beta_std,coop.gamma_mean,coop.gamma_std,coop.delta_mean,coop.delta_std,leave.alpha_mean,leave.alpha_std,leave.beta_mean,leave.beta_std,leave.gamma_mean,leave.gamma_std,leave.delta_mean,leave.delta_std,follow.alpha_mean,follow.alpha_std,follow.beta_mean,follow.beta_std,follow.gamma_mean,follow.gamma_std,follow.delta_mean,follow.delta_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,0,0.8824831807235981,8.930174563591022,20.201995012468828,0.20444814271833756,0.5154161854712019,0.09163567696699572,20.017849454324843,0.10877798327769164,1.0125128789520301,0.10070086064952109,-2.991988275070251,0.1122413406956828,2.998237574104776,0.09899431445727738,-20.013832038304542,0.10333963571049845,-0.005406749866045548,0.10037029577626393,0.003227896494783609,0.09079520562705001,-20.00834273185681,0.10379352667918769,-0.005790474053073521,0.08928392620355825,-0.01346654513457846,0.10359375765020769,0.0005275550078457242,0.11624854348137692,0.0,0.0,0.0,0.0,0.0
1,0,0.8881442867598182,8.58354114713217,19.860349127182044,0.19887736757268942,0.5175088356368761,0.09152505438709399,20.026237514707784,0.11122854430631335,1.007393987444301,0.1003363688898714,-2.9893335406417747,0.10303258847089665,3.00690924366305,0.09002634540597154,-20.006607810581848,0.0965114763463036,-0.0063521074931972244,0.09326186677670832,-0.0008297163873889678,0.08364806027613583,-20.016874626123126,0.10659132982137755,-0.009760030910003563,0.08471966070869458,-0.018999778184508494,0.10139053830390526,-0.004394345144597795,0.11223003232833001,0.0,0.0,0.0,0.0,0.0
2,0,0.8826828686894209,8.788029925187033,20.379052369077307,0.20381798273612775,0.5203349615598768,0.09348955153702616,20.021977473849468,0.10514595379068385,1.0110712814133147,0.09929702724317699,-2.975945623720809,0.09273233521519862,3.000926575511785,0.09018869103678034,-20.009112288584237,0.09814255987150368,-0.001614204583255268,0.09436122848655748,0.008377850903526319,0.07854699864885449,-20.01772340270219,0.09984871144209467,-0.008506387578510792,0.08402424579413224,-0.023707351908463174,0.0987363558295291,-0.0038148665292399107,0.10727140218373106,0.0,0.0,0.0,0.0,0.0
3,0,0.8859726916980196,8.174563591022444,20.28927680798005,0.20128915252342183,0.5220427492121226,0.09575719142146596,20.022970317685235,0.10021727050954995,1.004363819330454,0.09728492875195592,-2.968748973012692,0.08698868705311597,2.994920547834479,0.09070311206669668,-20.013108353382766,0.10494535849901554,0.005478274754504133,0.09550012167907226,0.010792131644094234,0.07499236855145075,-20.015098212116087,0.0980513844142567,-0.015536756266688214,0.0745392646400994,-0.025286617909976546,0.09613922953344643,-0.002151531082695053,0.10502452038420493,0.0,0.0,0.0,0.0,0.0
4,0,0.8854323307741293,8.214463840399002,20.104738154613468,0.1992676449704552,0.5211898929037375,0.09153468261768323,20.032166426545896,0.09950283393275962,0.9984481030130801,0.09793516043012913,-2.968457607443591,0.0782951253859617,2.9978544504421185,0.09217958521471441,-20.01198839701183,0.11070311688013362,0.008011199021935093,0.0874252246451601,0.007587615747292588,0.06770832046271479,-20.015748719422216,0.09785426588570541,-0.012437258241476255,0.07268612146518516,-0.028422910046497336,0.087054648179074,-0.007438228679810057,0.10032851068903344,0.0,0.0,0.0,0.0,0.0
5,0,0.8889522017640473,8.097256857855362,19.962593516209477,0.19911012308146644,0.5272850024692181,0.09151265850520841,20.024716191679456,0.09410448615861342,0.9827052297470512,0.08669999118168202,-2.9633515793867686,0.08048585615147091,3.006859911652117,0.08169354756162561,-20.007822214760104,0.1117518028184045,0.008391108794440487,0.08231805656198278,0.007570556221355475,0.06492560952827953,-20.0215423248289,0.09503219056119146,-0.013582738580322563,0.06914310412204684,-0.03467241231305395,0.08897036329632123,-0.023864476211105275,0.10002898081263353,0.0,0.0,0.0,0.0,0.0
6,0,0.8871041643871269,7.461346633416459,20.18204488778055,0.19886233282196122,0.5295863755934543,0.094514992984769,20.03386196392709,0.09788765541772296,0.9836590963149466,0.08646227785017987,-2.965990814545824,0.07584528611050637,3.003492021716959,0.08349208998558548,-20.022219124446178,0.11016904623885841,0.014989392606559045,0.08457242595934583,0.008664700182370883,0.06473255792747136,-20.014895920122253,0.09458719081588342,-0.01455445141025447,0.06492224850874703,-0.039545503591693454,0.08662417004260416,-0.022234047480586844,0.10127667691807038,0.0,0.0,0.0,0.0,0.0
7,0,0.8844641877828475,8.743142144638403,20.286783042394013,0.20458003531163324,0.5377887847824744,0.09548872956327228,20.034042784110206,0.08640123663077562,0.981771703873087,0.07803780860824348,-2.9716026195399956,0.07050864505645277,3.006275907916267,0.08147380321513874,-20.018993733709177,0.10844781102793973,0.017447042071084277,0.08570762457096312,0.008593174111783798,0.06674644106822977,-20.030176879788637,0.09928100913463606,-0.016195869728660665,0.06731775111837436,-0.04379946685831884,0.08896013666335251,-0.02511688296907537,0.09942838661879301,0.0,0.0,0.0,0.0,0.0
8,0,0.8876298986186292,8.221945137157107,20.079800498753116,0.20039213855911306,0.5371086784751997,0.09739486247989193,20.036918218193104,0.08735159737938161,0.9840495751985932,0.079884712930781,-2.96462913594914,0.06913151969300918,3.004004444592986,0.08274102441506093,-20.01849777347762,0.10825090924528408,0.022401734081591622,0.08515494233842218,0.007308733578947009,0.06426456950692132,-20.036544724565946,0.1020796920808524,-0.015263362486057957,0.0641672626924017,-0.04874059433761087,0.08430487118994397,-0.020487374093925786,0.09989844901774798,0.0,0.0,0.0,0.0,0.0
9,0,0.8833096126130934,8.28428927680798,20.119700748129677,0.2020990326618543,0.5318274094688665,0.09640907226891862,20.024867317228455,0.08548258974297422,0.9700365243156751,0.07498950466218295,-2.9608142262204944,0.07041837096966318,3.0014124909827715,0.07903301933607387,-20.024495921183107,0.11520082844798579,0.01854201979258752,0.08627431660924247,0.011098442455252088,0.06007985175834591,-20.030416780966714,0.09227978493093603,-0.018165839119280474,0.057166794807180864,-0.05192107219397688,0.0861194893604634,-0.03578186935021296,0.105278338980356,0.0,0.0,0.0,0.0,0.0
10,0,0.8822563053349887,8.758104738154614,20.389027431421447,0.20394041341715213,0.5327446048206327,0.09035369440963738,20.02815957655186,0.08318956499373265,0.9715536819467719,0.07674787316493767,-2.959935223121898,0.07034553145927055,3.00995178765817,0.07647732134420264,-20.02402210753466,0.11813801242005567,0.010772498665387093,0.07817853989506486,0.010929887163454744,0.05919982464042019,-20.031282984937235,0.099810035549585,-0.013948011574820129,0.06005873272073846,-0.04815225610901846,0.08799650974659148,-0.03676032788219003,0.10059489755623384,0.0,0.0,0.0,0.0,0.0
11,0,0.8900148072513038,8.109725685785536,20.16708229426434,0.1995411276807247,0.5393103044245923,0.08895770246217945,20.03227771927741,0.08475593081201342,0.9713698893586683,0.07694573747967488,-2.9591100363581617,0.06928024395815498,3.005848691706956,0.07713400425490341,-20.03368851620948,0.11891795385060315,0.01602861806035686,0.08021109628710117,0.014685344701631402,0.05924587640520355,-20.03519072936244,0.09849493182409305,-0.013177395730387322,0.05947609605488856,-0.05715309500012547,0.08716612715384368,-0.03507884712498499,0.10642118959023807,0.0,0.0,0.0,0.0,0.0
12,0,0.8855220376062637,8.41147132169576,20.179551122194514,0.20290370923129783,0.5334077470392575,0.08774290781378008,20.033353644217286,0.08829579218814716,0.9717194179210782,0.07591314956066164,-2.9624322649845936,0.07192378254110339,3.005043591444436,0.07819665837631035,-20.032255391771525,0.11623508309026086,0.020781503323537457,0.07923176975057168,0.014150238805531474,0.05877578723168893,-20.02777707186589,0.09542492579980981,-0.01122146634990469,0.06042568525587881,-0.05231283927585114,0.08419914714069082,-0.03289247641820785,0.10425707970857763,0.0,0.0,0.0,0.0,0.0
