generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,coop.alpha_mean,coop.alpha_std,coop.beta_mean,coop.beta_std,coop.gamma_mean,coop.gamma_std,coop.delta_mean,coop.delta_std,leave.alpha_mean,leave.alpha_std,leave.beta_mean,leave.beta_std,leave.gamma_mean,leave.gamma_std,leave.delta_mean,leave.delta_std,follow.alpha_mean,follow.alpha_std,follow.beta_mean,follow.beta_std,follow.gamma_mean,follow.gamma_std,follow.delta_mean,follow.delta_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,0,0.8797537383332081,7.723192019950124,21.189526184538654,0.2074947853907386,0.4970542104527746,0.10736089772989277,20.001731245797217,0.10531801398688444,1.0147502098395669,0.10755229900117232,-2.9981445608765673,0.0933636966891382,2.9928537514607014,0.098952927328942,-20.00509828840207,0.10414078814161762,0.007135165018004062,0.09935789708578746,0.002713824086336095,0.10109025941505477,-19.999334200469026,0.09505484280642743,0.0028473735994476923,0.08768568400878934,-0.007004593157794507,0.11199218483240325,-0.0066665464332930115,0.09611903440938244,0.0,0.0,0.0,0.0,0.0
1,0,0.8806339827927492,7.907730673316708,20.75062344139651,0.2052753057117108,0.49346366917265144,0.09686513145576242,20.011915692658267,0.09839152869940243,1.013752130257169,0.09736296263661813,-2.9914883426255168,0.09565947208334993,3.0026886965990887,0.09862125528703883,-20.008684045330835,0.10009041613115803,0.005334117837452814,0.09263975555193694,0.002540803740874605,0.09938270429851337,-19.998345423749036,0.08680474801452992,0.010876394119760713,0.08642528094141705,0.003537850713515649,0.10637672143655853,-0.00501806595871577,0.09054616251509158,0.0,0.0,0.0,0.0,0.0
2,0,0.8801238239784265,8.057356608478804,20.66583541147132,0.20517720974142775,0.5021245538631086,0.09282614800458246,20.01928434822125,0.09324922282029366,1.0214398805010863,0.09450236073404537,-2.994423568235307,0.08968583342477023,2.99791213046567,0.1002284971031922,-20.009713630688857,0.09878297181380756,0.007946263059008793,0.09075710545280853,0.0009492441165551444,0.09999734325954782,-20.00711745802617,0.08911072524093126,0.004080915100070619,0.08343079825901384,0.0070171030416211035,0.10145464166715394,-0.009690633066001491,0.08833777073047461,0.0,0.0,0.0,0.0,0.0
3,0,0.8813172770548718,8.753117206982544,20.795511221945137,0.20848661873020793,0.5068163907617003,0.08852769537644127,20.01549064758334,0.09208059237302714,1.0158078186417094,0.08903686838302036,-2.996515363795574,0.08698098125368088,3.0002935695561606,0.10132753785937526,-20.018597443854997,0.0920343173705269,0.00912212276105388,0.07873913315183409,-0.0014907609278791542,0.09958297402369971,-20.00725280179212,0.08760542839111748,0.00794271110106699,0.08329180430318482,0.015441671804353269,0.09988656265746992,-0.010073520700569348,0.08332429421485417,0.0,0.0,0.0,0.0,0.0
4,0,0.8809504220724467,8.660847880299253,20.69576059850374,0.2095991798520058,0.5145624520910038,0.08655590370043105,20.014826122347912,0.086857936863573,1.0150844484879087,0.08571197291910977,-2.9886045856007857,0.0871962927448495,3.003416930988864,0.10138080698614396,-20.013117573355675,0.09392536756749661,0.006884887261204018,0.07197910626346957,0.0005325427936233028,0.0974823849258343,-20.011405461141862,0.08711458413270202,0.00754300745229449,0.08129933188755208,0.01835268096994983,0.1033751950350839,-0.0026274964762888447,0.07855336502872291,0.0,0.0,0.0,0.0,0.0
5,0,0.8779418510315727,8.820448877805486,21.01995012468828,0.20988173378293024,0.5182030971820983,0.08627249282048637,20.020177336091283,0.08603250425774768,1.0082483986850992,0.07769923905141093,-2.9809898138254414,0.08588638198523287,3.0073091780247743,0.10349699379055709,-20.0147398203198,0.09060626187873581,0.008847835107223822,0.0717913523418945,0.010892771031959302,0.09098475964941304,-20.006244481567187,0.08828026336255278,0.010245321650342509,0.08334256236569457,0.018663107999647398,0.10353914737152192,-0.002950870367983365,0.08127487518561331,0.0,0.0,0.0,0.0,0.0
6,0,0.8783045154101096,9.261845386533667,20.793017456359102,0.21071454075990143,0.5137290662056477,0.08646753319350835,20.02107168844055,0.08805478214300193,1.006959062525386,0.07778344571228854,-2.981169777138566,0.08475340942215524,3.0149048453844944,0.1016634396966083,-20.012930832396716,0.08963712936068864,0.007030264714508484,0.06658216436112888,0.012422556654614829,0.09362998695683347,-20.002980903449654,0.08967754261721136,0.014068515591260813,0.07919188004110353,0.022911140820586713,0.10441199973716744,-0.001773044955198827,0.08178579029594973,0.0,0.0,0.0,0.0,0.0
7,0,0.8797592007392255,8.022443890274314,21.042394014962593,0.20800594922286014,0.5208411464640929,0.08446427362283938,20.019681008011634,0.08562723822381815,1.0012779522153794,0.07761144221905227,-2.983566439989862,0.08247562305021096,3.011464252472523,0.10519325581243423,-20.023776160449167,0.08919409603370106,0.006675189518160276,0.06339289798787029,0.01803537551329402,0.08912545588181428,-20.00076123960832,0.08617420857983324,0.02128061718163034,0.07726784982853013,0.02374290417441348,0.10178603779731361,-0.0045256373139722595,0.08120485559254828,0.0,0.0,0.0,0.0,0.0
8,0,0.8775093592842323,8.75062344139651,21.281795511221944,0.21138813299964263,0.5262372606333854,0.08077217423055688,20.019435564492113,0.0855790734818975,0.9998599097724638,0.07737739836066579,-2.984164855739489,0.08255400992371319,3.013443983965938,0.10559054750852294,-20.03070718161224,0.09102255893462881,0.00797831561073066,0.06358343718335795,0.015588746500120175,0.0878333631729012,-20.002178609867563,0.08250146229088133,0.023644810161620726,0.08015469306326765,0.029388051761897165,0.10126641073152282,-0.008352144431256502,0.07860902853311033,0.0,0.0,0.0,0.0,0.0
9,0,0.8828227012726014,7.937655860349127,21.057356608478802,0.20605548714163846,0.5268315370036285,0.08190993516490153,20.01788311357879,0.086215102641904,1.0035487129193605,0.07651431477579876,-2.983228949913181,0.08687984687386588,3.014426302427574,0.10227681071970972,-20.031411048438358,0.09022703983010043,0.0069882849348943945,0.061241326985311755,0.01574756998715164,0.0904464491838421,-20.00752927726708,0.08620971753659237,0.0213209694011538,0.08131169628521338,0.02301752374425653,0.0996247828079714,-0.008873444735206903,0.07670331993728884,0.0,0.0,0.0,0.0,0.0
