generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,effort.alpha_mean,effort.alpha_std,effort.beta_dist_mean,effort.beta_dist_std,effort.gamma_team_mean,effort.gamma_team_std,effort.delta_energy_mean,effort.delta_energy_std,effort.gamma_match_mean,effort.gamma_match_std,sustain.bias_mean,sustain.bias_std,sustain.k_gap_mean,sustain.k_gap_std,weights.lambda_speed_mean,weights.lambda_speed_std,weights.lambda_energy_mean,weights.lambda_energy_std,weights.lambda_risk_mean,weights.lambda_risk_std,weights.beta_loss_mean,weights.beta_loss_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,41,0.06029208147143785,22.394014962593516,41.922693266832916,0.9789603024857411,-0.004691468920986371,0.9312359596840858,0.17567900862695127,0.8289511136792233,0.006957690442176829,1.084321097614063,0.13592025251863674,0.9103076308051469,0.06348958709980958,1.1907283748328787,-0.14514928262970872,0.9278798516333269,0.4645283410907541,1.0838693514413225,0.9252096182339752,0.9813229362840953,0.8900753023659984,0.9915439214881987,0.4192307900571382,0.4652692014155723,1.4365417621701642,0.4678562237262648,0.12132978211632718,0.3613258662826276,0.0,2.0,2.0
1,39,0.05878842721102627,21.306733167082296,42.067331670822945,0.9782849995224044,0.04945046033874571,0.8839065008632253,0.08735438008588206,0.7780971098290385,-0.20566588302603298,0.9761021415013459,0.03486915538007264,0.9605007204843372,0.2557206715065814,1.167666766147987,-0.07765316470992488,0.8783534345626359,0.41809568747536624,1.059272921327944,0.9100021224643096,0.8842930622749812,0.8256413835097619,0.982309124872766,0.4512632613762454,0.4543870568430321,1.436496726032345,0.4100271834589578,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
2,40,0.057897444600041835,21.41645885286783,42.46134663341646,0.9788316833950533,0.0021751889235647184,0.8305096671494008,0.2102911476558964,0.7136626440534504,-0.07231703386908209,0.9498243736926184,0.10188631049813399,0.9105348332045349,0.22889097493498062,1.0891232850049348,0.06550564719438644,0.928832927793978,0.5492737112754114,1.0605263678247914,0.9315805898281521,0.9098536180728308,0.6516220271783795,0.9476188150683852,0.38252883454064657,0.4498890535268704,1.4142423487934896,0.3817983179524489,0.12132977761492018,0.3613258677941557,0.0,2.0,2.0
3,39,0.058422878986976144,21.184538653366584,42.38403990024938,0.9781811754622578,0.012997563395403065,0.8012512313673641,0.2605895439334101,0.7277784347517178,-0.05593784868823661,1.0022739831924568,0.13378640276706305,0.90673115103032,0.21539067765929942,1.0560683095174412,0.08513108459795798,0.9368554953226664,0.5970167222349098,1.066007147336422,1.0052937604651315,0.9056197156705987,0.5802427992643356,0.9606707011075616,0.4100901882176207,0.4355107192744645,1.421559616727755,0.37529115900065557,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
4,39,0.059312395586902565,20.458852867830423,42.44139650872818,0.9775658080984807,-0.022420542695741764,0.7947490344069386,0.26672817861161274,0.726135103326545,-0.15406254360431795,1.0601527951969094,0.1493586772889717,0.884125443072651,0.1725149384343202,1.0759016495139524,0.12793081550486377,0.9450734507240802,0.6324723511425951,1.0524580524762195,0.9997204148858927,0.9093697758410543,0.5925592665794394,0.9588623700570011,0.3981015217485331,0.44479488999104666,1.4174631950316157,0.37382679759134085,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
5,38,0.05806443955704135,21.38653366583541,42.45386533665835,0.98045384992461,-0.0641522512178277,0.8174451051947357,0.27216840314724466,0.7256833784425378,-0.24726187395213853,1.0987680005041707,0.17744841492161356,0.8770305402059465,0.14816204053721374,1.0796124586856954,0.10993619657928283,0.9880531159959534,0.6723982742829128,1.0384828118321654,1.0002005111687902,0.902331779674822,0.6545455189883003,0.955539567447882,0.41292117984391086,0.43776852641345537,1.4303323707217803,0.36054350416994635,0.12132976088154458,0.36132587341305306,0.0,2.0,2.0
6,39,0.058287360637910485,22.403990024937656,42.27431421446384,0.9783807556424775,-0.05120308523959399,0.7896496418421236,0.26699434626555846,0.7291393261454877,-0.0877591086444992,0.9639926871353912,0.1444259024932124,0.878751083696608,0.21665611509799093,1.0617261111320049,0.1761026436930753,0.909320211921748,0.6489628844490126,1.049926557539309,0.9902190964287154,0.9188908338773579,0.6106316001824651,0.9527801338577886,0.3974121101769538,0.4489293792319066,1.4194102553032082,0.36078841387806543,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
7,39,0.05819829637204399,22.86783042394015,42.38902743142145,0.9807176033445535,-0.004804774811516625,0.7529048778879306,0.28978621759880413,0.7335727249395037,-0.054009433599915946,0.9525836683558682,0.15258914708694327,0.8684386563946407,0.308847892123438,1.0684821833655629,0.17889170180256073,0.8735823480076762,0.6549225990665127,1.033772492286098,1.0531689052006874,0.9240231368758568,0.5196109592678233,0.9979485999515403,0.41139489000698104,0.4314948968932505,1.418923148947509,0.35974818685723536,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
8,39,0.058095623315754664,21.897755610972567,42.2643391521197,0.9786054922437067,0.014668879671766109,0.7807461380330449,0.2355171682973769,0.7126024258744622,-0.10292888716119762,0.8617427397108334,0.014928240333936794,0.862812154305412,0.23072405377151928,1.1198016599599703,0.10647779444757517,0.8913547206136264,0.4739078857770461,1.0792503357364556,0.8850684593509599,0.8583545868419912,0.611941286809613,0.9323914947343076,0.3214937441158638,0.46090905389104997,1.3570363725702046,0.40111411833396565,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
9,39,0.05834218093286981,22.346633416458854,42.30423940149626,0.9810037690894624,-0.11872067658524442,0.8065746868240943,0.24011387690128222,0.7200023573209011,-0.014184629090881341,0.9061892896614447,0.13029340362075795,0.8583302306602821,0.19676828080167785,1.0656837841011502,0.23604248975344416,0.9398280555951403,0.628009929940002,1.044677509739682,0.8479398966525207,0.9076694476778159,0.6637677265754689,0.9311751758433073,0.3244534386582562,0.4708034182439021,1.413222404887821,0.3576381543789512,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
