seed,agent_slot,w_max10,change_l2,change_mean_abs,change_rel_mean_abs
26,0,399.22094204130946,0.0,0.0,0.0
26,1,466.6157475155263,4.088163912666251,1.0024433761835614,4.275453310760924
26,2,377.03372447539635,0.0,0.0,0.0
26,3,462.2313214327488,0.0,0.0,0.0
26,4,369.29627377140224,0.0,0.0,0.0
26,5,407.99450414113966,0.0,0.0,0.0
26,6,311.1595933612529,0.0,0.0,0.0
26,7,369.90758151403924,0.0,0.0,0.0
26,8,239.7157919291144,3.80921276852661,1.0314195856663784,1.0344562979338636
26,9,356.14580412319356,0.0,0.0,0.0
26,10,283.0841359664769,0.0,0.0,0.0
26,11,275.57106761322825,0.0,0.0,0.0
26,12,421.24233763956903,0.0,0.0,0.0
26,13,409.2242168395166,5.361401379833954,1.403216769645195,48.32721773388785
26,14,356.34272906668707,0.0,0.0,0.0
26,15,348.1225064565474,0.0,0.0,0.0
26,16,345.92813924136317,3.3078527036151497,0.683995932340206,1.0959576087708054
26,17,379.0287277712561,0.0,0.0,0.0
26,18,345.79006783829766,2.829274239411218,0.6277544995742912,1.3057826904561673
26,19,276.941262269567,3.150927867738348,0.7266564249596547,2.4461731691916846
26,20,331.34475721314516,3.654051552316867,0.8833895029117946,3.90346563580831
26,21,278.90963916864655,2.640077009565909,0.6354166879555201,1.7412190416128075
26,22,492.720625253681,0.0,0.0,0.0
26,23,407.07395380653094,0.0,0.0,0.0
26,24,453.16324320251795,0.0,0.0,0.0
26,25,502.5739795628092,3.4691069316044225,0.8701771748159053,2.412685311128297
26,26,375.98056673331456,0.0,0.0,0.0
26,27,392.24552199272136,0.0,0.0,0.0
26,28,459.5071266836396,3.9802878515464397,0.9060500370684292,0.7858027664987081
26,29,406.0289228859086,0.0,0.0,0.0
26,30,412.1349979832464,0.0,0.0,0.0
26,31,473.4735512031209,0.0,0.0,0.0
26,32,335.12868687573973,2.974367123202648,0.6284920841801372,1.1967866625244887
26,33,415.10596198262914,0.0,0.0,0.0
26,34,432.05220106336594,4.850571448023008,1.0669325706265957,1.515170343319555
26,35,374.4989574204955,0.0,0.0,0.0
26,36,354.4159195723447,0.0,0.0,0.0
26,37,369.7982578767493,0.0,0.0,0.0
26,38,304.33390480883264,2.5879732558625954,0.6307291089649294,3.701147352582278
26,39,466.06444787565107,0.0,0.0,0.0
26,40,390.4136485487694,0.0,0.0,0.0
26,41,525.5179290360472,0.0,0.0,0.0
26,42,257.53421813256114,4.890547562982207,1.177801387255952,1.019184054352332
26,43,309.6930226619775,1.847597060986841,0.49287155071335154,3.5664041837282037
26,44,164.8678137610704,3.476872911905559,0.7709200085957897,0.8467878844801104
26,45,440.51391955998486,0.0,0.0,0.0
26,46,398.65060918648555,4.427155036020041,1.1234553760205548,2.3288329832047947
26,47,321.9246147458159,4.316037333443235,1.078253681146708,1.4711903052765636
26,48,386.66446891803986,0.0,0.0,0.0
26,49,371.8327863889983,0.0,0.0,0.0
