generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,effort.alpha_mean,effort.alpha_std,effort.beta_dist_mean,effort.beta_dist_std,effort.gamma_team_mean,effort.gamma_team_std,effort.delta_energy_mean,effort.delta_energy_std,effort.gamma_match_mean,effort.gamma_match_std,sustain.bias_mean,sustain.bias_std,sustain.k_gap_mean,sustain.k_gap_std,weights.lambda_speed_mean,weights.lambda_speed_std,weights.lambda_energy_mean,weights.lambda_energy_std,weights.lambda_risk_mean,weights.lambda_risk_std,weights.beta_loss_mean,weights.beta_loss_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,36,0.05867336040376435,22.194513715710723,42.605985037406484,0.977190572836701,0.1896175386188214,1.0296405410495508,0.09820818820405934,1.1299338451085768,-0.14310245401462088,1.0444526038166677,-0.14792640872146048,1.0467064996471305,0.07906265162376161,0.9888077670335734,0.05407104738831613,0.8085995200621406,0.3774183907690658,1.0034772835752817,1.1389766305658124,0.8759133909442406,0.7594564862437936,0.8812529607218722,0.49543099174522726,0.4331931705352263,1.5146833915279958,0.4774533095553224,0.12132972364073229,0.36132588591810844,0.0,2.0,2.0
1,43,0.05861317756481116,21.48877805486284,42.204488778054866,0.978521113592334,0.22225540158067877,0.9271033442905701,0.09341657477135772,1.0599504968914235,-0.1543865757114121,1.0047430829313249,-0.2685653547151517,0.9308032373551738,0.12049325963938602,0.9280436134474225,0.09676957714368234,0.7667191489354357,0.4574720282234527,0.9967223395580579,1.1052160247830873,0.8686113071839742,0.9260424044499292,0.7949205841138844,0.5490814571407936,0.4378561208722076,1.5890100567508785,0.4314483305149017,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
2,43,0.058563755933706614,20.057356608478802,42.281795511221944,0.9770285297367217,0.4404281112104545,0.7611422540004168,0.14880909851967034,0.9613022457867497,-0.24019229614943854,0.8439778892308852,-0.21370256488622527,0.7844295518941028,0.12465695188782136,0.8786279890984653,0.14660018713426762,0.6352171167592838,0.35833631418563167,0.8911294784771231,1.247315077441463,0.9183708138241111,1.0466712217113496,0.7311725412607141,0.5350825720658886,0.39775255725880104,1.5464432205957324,0.41948578948379867,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
3,42,0.05817852890406883,19.61346633416459,42.25935162094763,0.9738603339375113,0.44293051400777056,0.7813648517557954,0.1672969179963015,0.9965746241220457,-0.28499594900781083,0.8309064292798816,-0.28054425646744424,0.7983472620513429,0.16597547580518793,0.8865230103529406,0.15620480347445495,0.645407498615759,0.3221379691100441,0.882245914322337,1.2839529757655301,0.9061587826468109,1.013154194753701,0.7105077030279338,0.5210705822215002,0.38483204575036933,1.5529118524677734,0.4246335883554356,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
4,42,0.05800224171795998,22.793017456359102,42.35660847880299,0.9775352278519961,0.44207216641237923,0.7942945830838561,0.17378277550637544,0.9998617904055828,-0.2974797389750078,0.8347829759816031,-0.29414607395508136,0.815748238468489,0.1737536410394864,0.8754830484496946,0.15528519261385013,0.6569318422221593,0.3110409018997053,0.8827516399331042,1.295289352395181,0.9177059328049895,0.999353656581795,0.7273544993293438,0.5181706275436515,0.3865499066746119,1.5505538395494827,0.4163190308775249,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
5,43,0.057959518709281864,21.895261845386532,42.261845386533665,0.9782789977362667,0.4978096157420587,0.7521738078205686,0.14084331691394833,0.9880970293513791,-0.26046874864540503,0.8299252337089255,-0.2745153334995835,0.7793152929045305,0.14715213544054032,0.8639242353628904,0.1466286028501028,0.6407985269020274,0.28849902854856885,0.8585721851705502,1.2862632830125997,0.9210164800693301,1.0055567192250168,0.7286400420629702,0.516330187229476,0.3817115696847257,1.5498116217022326,0.4209395445407413,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
6,43,0.058313875165418916,20.860349127182044,42.261845386533665,0.9773016140376418,0.47220647785527237,0.7637372301957409,0.1320953786744145,0.9688173217277761,-0.24061530447122564,0.8185150936952272,-0.20600140973743866,0.815443359521525,0.1413759259133558,0.8609216576747575,0.14431212062951543,0.6440893798238869,0.24323811166592132,0.8616480505654429,1.277975011375177,0.9073690277886978,0.9785818584083131,0.7078348482186144,0.5144754673118912,0.38086782832987953,1.5547975133988157,0.41302469519253254,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
7,42,0.05796616388780728,20.331670822942645,42.33416458852868,0.9769988434951192,0.4560779712055793,0.7697901655417007,0.15999412412042927,0.9897237959544832,-0.2632241506085104,0.833681216280001,-0.18652658295708235,0.8378556524282386,0.12977641019527336,0.858251870376512,0.14510460699226121,0.6424781540037372,0.2290752756689601,0.8611004287228144,1.306826015416004,0.9324357049750355,0.9630377604543182,0.6989253483042007,0.5107865102169808,0.3808514623066356,1.5388848685801346,0.4259497325664803,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
8,43,0.05802987626916131,22.294264339152118,42.2643391521197,0.9789849414409084,0.4553492936333553,0.7761337813348478,0.20004131701537406,1.0058455440198806,-0.3123839788854871,0.8227472928613956,-0.27086563554241344,0.7923162742937511,0.1301478074010828,0.8607867108089537,0.1880356113299014,0.6508725746667845,0.2794071509381299,0.854090559447754,1.3548681328295897,0.9343717973991108,1.0236172513901918,0.7158420700880559,0.4967629895524307,0.3763383502316618,1.518338208682104,0.41437202959863845,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
9,42,0.05778157804978934,23.044887780548628,42.31172069825436,0.9801631825310838,0.4518636751501,0.7759371979456768,0.17698060870566915,0.9911270184426306,-0.28116631921207574,0.828245854064184,-0.20274263940832604,0.8051012108480301,0.1269693805672051,0.8599114784081232,0.1560354796673577,0.6426653726082154,0.23811753548701223,0.8591715998637371,1.3260492957796073,0.942011603002346,0.974296608699788,0.6894474386504726,0.5063583907771158,0.38068353002693955,1.5297700424009568,0.42812874100693293,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
10,43,0.05790576080412277,20.658354114713216,42.3715710723192,0.9780090147163527,0.45377868881048294,0.7783615419470353,0.2042174824649896,1.0114285191429033,-0.3167694848161042,0.8273124075561976,-0.27437052777012044,0.7967931970378176,0.12873565166875864,0.8657499368418969,0.19035139390993688,0.6555683384170896,0.28216288425193875,0.8557013072970265,1.3595269390902107,0.9453087951835975,1.0275617192782935,0.7217588477617531,0.4951934631161727,0.3779966368366602,1.5144510796227089,0.4216136072409932,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
11,42,0.057920111524743696,21.957605985037407,42.34164588528678,0.9791431955513064,0.45594473146139086,0.7830625373206141,0.22726318680842988,1.0299064117789702,-0.32974074661464103,0.8447151250145704,-0.2984043908618612,0.814462321981362,0.14743428497539635,0.8835959856136094,0.15301428043124105,0.643656667880677,0.261116639089079,0.8512552963018422,1.3392907376155152,0.9522683436691258,0.9518267057884379,0.6968420253000355,0.5072683939016721,0.3796845923775998,1.523911874401259,0.4353788692807735,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
