seed,agent_slot,w_max10,change_l2,change_mean_abs,change_rel_mean_abs
28,0,427.3174387371578,0.0,0.0,0.0
28,1,562.6740470075274,0.0,0.0,0.0
28,2,412.6993577127512,3.57059524428846,0.8895897198692279,1.042288529453344
28,3,362.31026161770535,4.96048254723365,1.3193049932537468,1.7062141502702954
28,4,355.24730371879286,2.6416314336580546,0.5590808003464219,6.154024748287102
28,5,386.4295529244405,0.0,0.0,0.0
28,6,408.54133953595476,0.0,0.0,0.0
28,7,365.84284654964597,0.0,0.0,0.0
28,8,477.82027742904756,0.0,0.0,0.0
28,9,389.97681883985297,0.0,0.0,0.0
28,10,363.76332404016136,3.911999329812218,0.8031684353373181,0.6418334142662814
28,11,428.09691270427777,0.0,0.0,0.0
28,12,331.8980313845343,2.744259437433758,0.7622409751015132,1.443713307379353
28,13,438.35885635450484,0.0,0.0,0.0
28,14,371.43031235067684,3.7610225128669557,0.9594823361773748,1.747225031169501
28,15,519.4562963116869,0.0,0.0,0.0
28,16,428.4038487095086,0.0,0.0,0.0
28,17,520.9299111542173,0.0,0.0,0.0
28,18,400.41541570246363,0.0,0.0,0.0
28,19,534.1770348270959,0.0,0.0,0.0
28,20,391.43346225914405,5.78262312337739,1.3717318551161426,4.899888939153608
28,21,452.44179232542444,0.0,0.0,0.0
28,22,374.0071425881514,4.141321207143154,1.064360918391831,1.08865261163592
28,23,275.64865223369856,4.344421315007156,1.1966882693681207,3.025529745628216
28,24,429.90915045177337,0.0,0.0,0.0
28,25,399.82246175638227,0.0,0.0,0.0
28,26,458.6511616681056,4.131159943775118,0.9058053398369924,1.8341810700205763
28,27,495.1861581608658,3.8371730170217333,0.897627875293042,0.8640072143092532
28,28,440.48462580957937,0.0,0.0,0.0
28,29,360.63420116577134,3.2095265110319664,0.7807133773466474,4.996305920495957
28,30,386.4106102858796,4.68246245954543,1.0725286651814132,1.121915789455359
28,31,429.03307088662626,0.0,0.0,0.0
28,32,418.43174503619406,0.0,0.0,0.0
28,33,533.0042944301817,3.597968857754926,0.7794866832727939,3.3811843735255915
28,34,469.20796820547537,0.0,0.0,0.0
28,35,508.44717622825567,4.076783389775099,0.8339624522928333,0.7472522013632179
28,36,453.325943327401,4.069653376041019,0.9557541163892642,5.374362048900818
28,37,387.7619366908033,0.0,0.0,0.0
28,38,405.9643334366164,0.0,0.0,0.0
28,39,396.4630728146004,3.47124885408291,0.8385255599094874,1.7509412944706102
28,40,442.88106013390257,0.0,0.0,0.0
28,41,346.71726388296145,6.929621349972101,1.742859217632875,5.768147153032285
28,42,403.2357711329793,0.0,0.0,0.0
28,43,402.8285217967931,0.0,0.0,0.0
28,44,406.1615150436771,0.0,0.0,0.0
28,45,455.62112911069994,0.0,0.0,0.0
28,46,405.62454365385975,3.299989744737338,0.8499922130511243,11.181650813417814
28,47,413.6030031851171,0.0,0.0,0.0
28,48,363.1849554014695,3.326092923051039,0.5663611823123036,0.5505618889494007
28,49,455.4053435746607,3.9412105530383075,0.9883344753363724,1.5851634933328733
