generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,effort.alpha_mean,effort.alpha_std,effort.beta_dist_mean,effort.beta_dist_std,effort.gamma_team_mean,effort.gamma_team_std,effort.delta_energy_mean,effort.delta_energy_std,effort.gamma_match_mean,effort.gamma_match_std,sustain.bias_mean,sustain.bias_std,sustain.k_gap_mean,sustain.k_gap_std,weights.lambda_speed_mean,weights.lambda_speed_std,weights.lambda_energy_mean,weights.lambda_energy_std,weights.lambda_risk_mean,weights.lambda_risk_std,weights.beta_loss_mean,weights.beta_loss_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,40,0.05736338108765499,21.59850374064838,42.399002493765586,0.9804761911551071,0.15164338676907332,0.9041865575564403,-0.1510927964015831,1.0960225190215453,-0.23927007196528527,1.052984630258798,0.2959339117767585,1.1495859074377865,-0.0674626972697243,1.0355890906678675,0.08261701520605713,0.9329079813514416,0.4693799290931871,0.9979394939227324,0.9499947151984514,0.9825553505423777,1.0392470404142355,0.7952256065856752,0.5369542177662086,0.4346383674644958,1.5233100536550903,0.4486694311791675,0.12132977761492018,0.3613258677941557,0.0,2.0,2.0
1,38,0.05822929547491307,21.556109725685786,42.54613466334165,0.9794084277001391,0.14923035941125495,0.8037786490049442,-0.18244416297884788,1.047194510250157,-0.4298440842381774,1.089173533939016,0.27759099841369816,1.0755519928753985,-0.2350091116624648,0.9744511105422429,0.07996078595039081,0.8760170355970295,0.5077975122704604,0.9616939727920819,0.8633747748051678,0.9468349322754773,0.9856067609266994,0.7662311534270284,0.5706386339474481,0.43471155989133037,1.4203569201265263,0.4901989903112415,0.12132976088154458,0.36132587341305306,0.0,2.0,2.0
2,38,0.0583013511842327,22.184538653366584,42.718204488778056,0.9782239484477041,-0.018459801420381117,0.8195653971330512,-0.10713579464146106,0.960173775832661,-0.40364816913090873,1.0393588201572832,0.2048015334114267,0.9041014943206437,-0.18178261236776633,0.9046569794171165,0.20076997513541334,0.923736994579268,0.5614374231820534,0.8560968850414798,0.7323505615989364,0.8658647890794778,0.9469633033231057,0.7046485098488068,0.5014994944505634,0.3877626185229947,1.3583918621664166,0.4545068825267451,0.12132976088154458,0.36132587341305306,0.0,2.0,2.0
3,37,0.058376233341243436,21.209476309226932,42.7356608478803,0.9797559334415173,-0.07172217238144073,0.8369693338053521,-0.13869925028043886,0.9721675375141,-0.3963066286302642,1.037725092587363,0.21114210104661238,0.8898745472324795,-0.1508859566518814,0.8994994231204111,0.21471930123033595,0.8921793568820251,0.5333350470356827,0.863459996230318,0.7427801184572893,0.8688802602780276,0.9237460632117305,0.713182967362937,0.48181679110175657,0.39007033500377364,1.3486293204352038,0.45928124275173104,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
4,37,0.058276159776607654,21.97506234413965,42.67331670822943,0.9805781281501905,-0.09216242249425649,0.8527996225529382,-0.12585811790576554,0.9906098442867497,-0.45224028555570506,1.0454843770719104,0.2121168624095175,0.9006214526394632,-0.18875677826478163,0.8861956105831832,0.23915823044177484,0.9003333586611255,0.5963573101313216,0.8783136289295503,0.7424290263100616,0.8790053860098056,0.9357344952182733,0.7295774947547221,0.48896332091040656,0.3956013272226551,1.336338021694311,0.4727215133406213,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
5,37,0.05835976595068653,21.366583541147133,42.72568578553616,0.9795928603117106,-0.13490940195555298,0.8790456666252012,-0.11889168178551125,0.9595410722265696,-0.4293397914274565,1.0650813176210916,0.218640490562182,0.8965826462688791,-0.1511426287372016,0.9021614028118382,0.2861181519541319,0.9396982592999561,0.6414130987415364,0.9091836028556096,0.7233605396611476,0.8941608535966205,0.9314025525551205,0.7283087452756158,0.47241010775616543,0.4092390926548489,1.3376097723994536,0.4690672203752156,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
6,37,0.05845078238235111,21.653366583541146,42.68079800498753,0.979063309200769,-0.0946221643829671,0.8494319582305347,-0.08313571443112229,0.9509756779995624,-0.3657222860463552,1.0371854576342818,0.19036321532856929,0.8861487677557713,-0.10999280471415243,0.9125299959776649,0.2698896328411265,0.9277854409565863,0.5689848640153456,0.8877247944008944,0.7048563897063077,0.8914141602744108,0.9293469971364695,0.7061357252692889,0.4661520264262766,0.3995708082451199,1.3516698076111127,0.45931358868332794,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
7,37,0.05822479507489747,21.74563591022444,42.71571072319202,0.9792898980850921,-0.08453065850242021,0.8359285841879059,-0.07388554173982614,0.9546288193102093,-0.35044429981347364,1.042027057744075,0.18392012293391088,0.8845541084875946,-0.10007890667742148,0.9198522647434986,0.26597542524974227,0.9172966894407366,0.5503451336992495,0.8588637193082772,0.7004879784723076,0.8918694925774657,0.928612959759667,0.7058174234109865,0.46543276249102244,0.3982816510634974,1.3551192229246787,0.4566203766659145,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
8,37,0.05821607578779538,21.561097256857856,42.65586034912718,0.9799497792582569,-0.12833996053350896,0.8736706757993491,-0.11210865611176274,0.9569368291634659,-0.3651924842874356,1.0442664928925265,0.21740350272709735,0.8905839440848599,-0.12066815090001451,0.9133132752169031,0.2839333220102014,0.9433367734304924,0.5824313260848952,0.8858343568859074,0.6982504803792635,0.9027029998136361,0.9100174535302518,0.712818909818037,0.4587262263118921,0.40584788211976086,1.336522166875201,0.46337180877166684,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
9,38,0.057850292387843956,22.299251870324188,42.68329177057357,0.980937743516573,-0.16479429532247764,0.919117965737254,-0.13687203890315694,0.9294118120958709,-0.34784582021173577,1.0464662246618057,0.23160260231147065,0.892549412584117,-0.09128460619570834,0.9160659625152557,0.33938100398681104,0.9686168477592922,0.6365463816122987,0.8932197121608686,0.6811859234478217,0.9084787461595066,0.8827051049257858,0.7210305931417976,0.4349660761743779,0.4165643887211723,1.3434464812918685,0.4666122432136377,0.12132976088154458,0.36132587341305306,0.0,2.0,2.0
10,38,0.05783791611159758,22.149625935162096,42.63840399002494,0.9790743707116114,-0.13642265266118975,0.893828354336724,-0.07370698004278975,0.9659408962875308,-0.4612881888259039,1.087292341490839,0.1839170920494194,0.9031357555554423,-0.1188232422931854,0.9134484163529919,0.3246958903631349,0.958712073820234,0.7330802692732397,0.9798055419382338,0.7281946465386349,0.9001770448017887,0.9680357034072143,0.7487979943573457,0.4713625814279965,0.4157878873289766,1.363221011213609,0.4706572078375375,0.12132976088154458,0.36132587341305306,0.0,2.0,2.0
11,38,0.05792414596029382,20.683291770573565,42.64837905236908,0.9777474926324542,-0.1153806338253021,0.8899189316454492,-0.06934638469906576,0.9703180940206501,-0.38665445761471895,1.046072764810969,0.19630950159650212,0.8921887535480904,-0.13017772424314863,0.9205609902622384,0.3012751801245898,0.9525831756421466,0.636734309527568,0.9116494023065574,0.6861209118488601,0.9026463567858638,0.9337032621762894,0.7152833146632045,0.46516028520623176,0.412570559925337,1.3389692781601434,0.45944991109379896,0.12132976088154458,0.36132587341305306,0.0,2.0,2.0
12,38,0.058205266965262584,20.855361596009974,42.70074812967581,0.979401518067471,-0.10974733274857283,0.9014775849473903,-0.06831985072851413,0.9745500842186587,-0.36841482117648977,1.0461393776082524,0.19935782530844295,0.8944112862917907,-0.1329104712050196,0.9365550178038423,0.29527548141819066,0.9568900813261105,0.6127816851056372,0.911057061586096,0.6758113647061373,0.9138782260901148,0.9252223864073185,0.7145460921866867,0.46351185606731005,0.41566479231102793,1.3325074342358076,0.46799850586842384,0.12132976088154458,0.36132587341305306,0.0,2.0,2.0
