generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,effort.alpha_mean,effort.alpha_std,effort.beta_dist_mean,effort.beta_dist_std,effort.gamma_team_mean,effort.gamma_team_std,effort.delta_energy_mean,effort.delta_energy_std,effort.gamma_match_mean,effort.gamma_match_std,sustain.bias_mean,sustain.bias_std,sustain.k_gap_mean,sustain.k_gap_std,weights.lambda_speed_mean,weights.lambda_speed_std,weights.lambda_energy_mean,weights.lambda_energy_std,weights.lambda_risk_mean,weights.lambda_risk_std,weights.beta_loss_mean,weights.beta_loss_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,39,0.06001001897695967,20.855361596009974,41.85037406483791,0.978513791127178,0.028244028702093103,0.9058095026580205,-0.08393126411583188,1.1223810612604699,0.03970817504953277,0.9531382369743995,0.10708998212288862,1.068479666872379,-0.06091677314267521,1.0441143950714482,-0.033355276697643765,0.9634462197742906,0.5237143091796338,0.8337366637097745,1.3453824011674271,0.9832875470064155,1.1400759818050354,0.9167037451784958,0.5554460471269517,0.6503361460759761,1.5446230323287373,0.47715810717937657,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
1,42,0.059213488716813756,19.06733167082294,41.36907730673317,0.973161722955752,0.016442101803789095,0.8732666896648555,-0.1804224901355442,1.1353780542966163,-0.08344169168133567,0.9114355216868522,0.00596832506862697,1.1570886313103592,-0.001442774186243743,1.022872963849553,-0.080756341400944,0.9098591122313266,0.4331465764045344,0.8391243003205264,1.1595041906915382,1.0143545208770668,1.1886624156651313,0.9146236487553745,0.5722966305877646,0.6270854988014104,1.5937611205510853,0.4785050190968066,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
2,43,0.05991003634168331,21.022443890274314,41.0,0.9743278131845542,-0.03725787962970775,0.8165035834324116,-0.3084800463464466,1.1392440908607748,-0.10649238860302515,0.8600184270507535,-0.11256861440720392,1.2598453826041092,-0.05136481938667492,1.0371156766610263,-0.005636440648685512,0.8594139901669533,0.2698164974561293,0.7981023262368935,1.0118417989416009,1.0004803388682924,1.3132134340308168,0.8884540886848672,0.6252322208838887,0.6501268298308357,1.6928243564171814,0.39207986504215225,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
3,41,0.06072926190172469,20.546134663341647,41.11221945137157,0.9726410640566848,0.0783977064355179,0.8908639533568857,-0.25212884245219314,1.077712290382551,-0.0670662281393379,0.8560385830984286,-0.09929243612611895,1.1774838148731799,-0.1687842672190324,1.0448607822905143,0.025740505580240387,0.8443987929220336,0.31931836197068597,0.8200625026602744,1.0315745291610592,0.9729963686698865,1.3483324158931451,0.8514962854275201,0.6005920653600642,0.5901702222717335,1.6600275715548563,0.3753276344179326,0.12132978211632718,0.3613258662826276,0.0,2.0,2.0
4,43,0.06048256999535725,19.80798004987531,41.077306733167084,0.9748628236965609,-0.032902355318196894,0.8549529674782745,-0.19523359942480067,1.1011538438425947,-0.08125390478184168,0.8399803403076315,-0.021753809999082826,1.2328539177147855,-0.17740936874135493,0.9836146972983519,0.10844886563330153,0.8429067313689196,0.15725385573844464,0.8524401801607456,0.9547268330385823,0.9862218673703947,1.3275580796342479,0.8497370998988383,0.6181351500356133,0.6151739963327117,1.6746139510773375,0.38553793008103737,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
5,43,0.06049722205871125,18.802992518703242,40.925187032418954,0.9727579433617547,-0.045275195600977085,0.845413475315135,-0.2388801167404284,1.1017142819404473,-0.11598736247395655,0.8121341082616835,-0.08244814240768346,1.2359888883409282,-0.20172504774842281,0.9891492955297909,0.10567268854733179,0.835970502782509,0.14304252385137156,0.8579086346709867,0.9251340835809239,0.9854336474790717,1.3667477212535488,0.866919284599021,0.6504328642019247,0.6234841307782608,1.686766132689843,0.3925105491763802,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
6,43,0.06053415716579399,20.049875311720697,41.04488778054863,0.9742130714581453,-0.00877285179790208,0.8713825734102858,-0.24828743867221348,1.0553140325371366,-0.03221372154638233,0.8559305291273555,-0.04239804266618465,1.2044802754638122,-0.22427036608302478,0.966349805455694,0.14265740520740547,0.8686822982569945,0.1664743472848591,0.826037836320224,0.9903305987896474,0.9499407844804918,1.3058229483503996,0.8604099283330046,0.60448913573321,0.6148062475792043,1.669075563602645,0.38050967158734184,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
7,44,0.05986989390408952,20.044887780548628,41.02992518703242,0.9736573466202766,0.09594097282242603,0.9563500060475657,-0.2830294031276116,1.0626176994834804,-0.05371809373045034,0.8329754963592741,-0.08178927201783456,1.1551766260429057,-0.2800769857792073,0.9618352219525617,0.11701390534171356,0.8283648961884869,0.2239234064840126,0.8229784974446409,0.966657799862375,0.8987449967626172,1.3885376778011893,0.8465474508958929,0.6052864725366122,0.5840768011386614,1.6664566152812499,0.3596564809643057,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
8,43,0.06017343470453165,20.508728179551124,41.104738154613464,0.9755817092808365,0.060306124071842195,0.8833663091955127,-0.11857599672087339,1.0267759719012826,-0.10153442781152053,0.8324639065602557,-0.0059106774488219644,1.1127057827323754,-0.23405593273233688,0.9324379620473789,0.18737321220987674,0.8580436239277061,0.13886352107995922,0.8407933841308871,0.8556654788125923,0.9280103384854579,1.3184514409934087,0.8164691034230972,0.6042512935292482,0.596263055546113,1.660330871943798,0.3536683024989507,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
9,42,0.059371660239543635,19.49875311720698,41.11720698254364,0.9732131880303199,0.026719685629871287,0.8832872716256657,-0.10514842163859778,1.0373656487033311,-0.08087169299862126,0.842236855019174,0.03946506003270316,1.1202811293986623,-0.2237059469330826,0.9250040841044884,0.19909781607118623,0.8713308728307657,0.13526294264265137,0.8441084950635305,0.9001814959673418,0.9192488332282092,1.308319750577182,0.8095884077304072,0.5976852127415297,0.5798264737666163,1.6618481271402168,0.352356544937684,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
10,43,0.06144186537416951,19.935162094763093,40.86783042394015,0.9704448962065328,0.03824161543795718,0.93982301343888,-0.15280273070148528,1.0573494713527116,-0.062237176372641145,0.839667498788121,0.03785723999915279,1.139578853545971,-0.2683743190629137,0.9528486926922641,0.1430526669805677,0.8505454492174817,0.11594366750241292,0.880647671607562,0.9209988707162184,0.9344887146302092,1.3549748505141024,0.8217789406521209,0.5865752378298932,0.5852079534135279,1.6621903484635,0.35250163937572515,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
11,43,0.06113635348013592,19.06234413965087,40.68329177057357,0.971469762738993,-0.06474234013785012,0.8455864562343112,-0.2729181198901082,1.1146632636569351,-0.11238191169154496,0.8382062094395306,-0.14110025923532415,1.2240875514598533,-0.2642497153837025,0.9376388768013434,0.1308307979130594,0.8424820062246077,0.17448543807052128,0.8178929634632348,0.928367938972878,0.8935250115308047,1.4057113684692233,0.8796767206224039,0.6521832058172863,0.6137466763139049,1.7029791766164137,0.37768243041478206,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
12,44,0.06180332187521891,19.50124688279302,40.55860349127182,0.9705816265679537,-0.11658385980209807,0.8638555390639187,-0.37742486140390014,1.1032322472467544,-0.10887322111912488,0.7740066864356838,-0.2078676227768032,1.2721870443516519,-0.3404923151786652,0.9590380800868611,0.10880672165219912,0.7010443654545587,0.1875400007466357,0.8335281246699461,0.9666864119514297,0.8304642499559746,1.4655519694632024,0.8827376837468781,0.6468675286048782,0.6129016919329968,1.718333932635582,0.37416438830321425,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
13,44,0.06229744248373375,18.468827930174562,40.54364089775561,0.9670373450857674,-0.06143263749562808,0.9361963547310792,-0.4774941767540605,1.0685365137912952,-0.07544828775979533,0.7660367206287096,-0.25508386800898614,1.2987917702426375,-0.28863131973613887,1.0300629581479697,-0.025305849505622754,0.7217592321641612,0.2578312226391895,0.927437096275641,0.9461106342848955,0.8620526332826559,1.5316671001170055,0.9023864037160193,0.6293717134829794,0.6236592862217397,1.7173365051911502,0.37352562953880414,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
14,43,0.06244133873822881,19.1571072319202,40.4788029925187,0.9687733297382932,-0.08886551164949519,0.8202212356363054,-0.44969390239055484,1.1291294985804836,-0.15351344287574004,0.7638986589310685,-0.23264292273689058,1.3053199294455293,-0.20090173304748227,0.9923238230359784,0.11214175313717058,0.6785805178016059,0.188202233386223,0.830428413311371,0.8430494095632841,0.8415938549673063,1.4726193486274763,0.9051683658873279,0.6739731621533337,0.6174511711571674,1.735201151884799,0.3739353377495965,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
15,43,0.06278940359728861,19.940149625935163,40.214463840399006,0.9691937113030356,-0.17140780789574572,0.845876492082975,-0.4430446781547703,1.123442490770656,-0.06820837213408526,0.7973640554449191,-0.22601530852413163,1.3343257906677792,-0.2534620987666596,0.9392822461915546,0.1120658984844247,0.710870253657418,0.10620712027374028,0.8630041757532039,0.8896815142813337,0.8297372961535414,1.4827771711005433,0.9142819750638773,0.6749032598589529,0.6352994162069959,1.7477182694610567,0.3819365726785794,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
16,43,0.06071993993661084,19.780548628428928,40.65087281795511,0.9722681794037061,-0.1534532044105612,0.7973108333531924,-0.3533981037229471,1.092221785358079,-0.11059170892927574,0.7805398884062233,-0.27183926052366475,1.2655208698892277,-0.30893940974577583,0.8886177558241366,0.16712583267863487,0.7089347000864109,0.1832343804823452,0.7970422414162521,0.8971774337679213,0.8130118745466292,1.4418541569112657,0.8792212404851459,0.6745975911431005,0.6193127179770451,1.7359938210073826,0.37064998477306266,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
17,43,0.06047298433353441,21.114713216957608,40.750623441396506,0.974096313763524,-0.10019059677618346,0.8461554560340713,-0.17960411834291248,1.0438530626916516,-0.11717063835536615,0.7797914356829312,-0.04914714420391611,1.2044130836990115,-0.3169426592836587,0.8920353564552344,0.1741409628792493,0.7185363295409415,0.030656711973145817,0.8825637706581748,0.8383286452097702,0.8629301888044258,1.43034402996426,0.8326866852572201,0.6378360376102895,0.5973310292112805,1.7059072698024134,0.348845683466044,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
18,42,0.06174355939484398,19.58354114713217,40.70822942643392,0.9711591282157803,0.011875519238373086,0.8908054713380904,-0.21400282318943678,1.037622724751565,-0.07438425859213724,0.7926993839272849,-0.07026071906826253,1.197674371645577,-0.2870242280698739,0.8925343910846085,0.2098304915637744,0.7376732658667583,0.09001368760245121,0.8695135228029474,0.855638705272565,0.8519500232286356,1.4063840648033772,0.8458225614764445,0.6434561171868001,0.5830732026123493,1.697153051183635,0.348735080020773,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
19,43,0.06138770370402001,21.149625935162096,40.60349127182045,0.9702770194545642,-0.012997890090717435,0.9156614779003784,-0.28837597113762253,1.1046048079728277,-0.10682181549252986,0.7685298327942812,-0.15414019044090657,1.2583884938613379,-0.3330802065446278,0.9049609377176011,0.1564231531679062,0.7115701558801114,0.0921545262361062,0.8819146423084442,0.8534307971179608,0.8655845466777509,1.4752525983405063,0.8591888524599354,0.6681248557125888,0.6037204279650139,1.7127495569455258,0.35943279977516657,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
20,42,0.06078325378310755,20.952618453865338,40.94513715710723,0.9726127147890968,0.04581566755002898,0.85387815900132,-0.1925081586045048,1.0430451241160505,-0.11606315889715384,0.7955188617610074,-0.10627355095926877,1.1610518011319357,-0.22451036314773912,0.9055048910964074,0.22013517036689825,0.7691388502861283,0.17019480154014832,0.8413792056973365,0.821163944985842,0.8698570268688336,1.391726515411533,0.8388651718792857,0.6603567069198126,0.5741529031344612,1.6938169051311867,0.348468667346656,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
21,43,0.06078033713719046,21.24937655860349,40.69326683291771,0.9709014092727638,-0.036993174638929475,0.874255924033653,-0.15030699810515807,1.0443763627244378,-0.0620424024135381,0.8218766566254474,-0.033164026117087436,1.2083134195193836,-0.2723769816484197,0.8849673135750832,0.22322119574718371,0.7552666900258044,0.10224576328218261,0.8838386232730393,0.8548051367800186,0.8585583258982772,1.3507554541705504,0.845885555524766,0.6095798290641709,0.5999539562863738,1.6905744624551475,0.3490370658169298,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
22,43,0.0615661558787889,21.032418952618453,40.583541147132166,0.9723371175615566,0.05112106362985077,0.8596426703423187,-0.2781423020335169,1.0781377182843608,-0.08131824105417006,0.8018710737867533,-0.17382058055468216,1.2095649201658183,-0.2686066545404246,0.879431406391726,0.22577643325564392,0.7396503646612543,0.14677032146001917,0.802390775123936,0.8433619420770109,0.863516030874598,1.413982710982859,0.8645465397054151,0.6788884342829967,0.592641754622333,1.7077670005937873,0.36024895690197384,0.12132978715632306,0.3613258645902459,0.0,2.0,2.0
23,44,0.06256452673480299,21.23940149625935,40.70822942643392,0.9744440580041384,-0.043327997857008964,0.8195390215136295,-0.21561057065817157,1.091158067651585,-0.16254740693115982,0.7604541243872142,-0.15265970459568667,1.2336854120377496,-0.2810047054490137,0.8628426323391388,0.22156570508121187,0.7300452640883878,0.08509529078532005,0.8350024079783335,0.7992507329890526,0.8584721713247746,1.435784703908694,0.855125148943222,0.69663798890546,0.6025642446704923,1.717931256102641,0.3631080872990855,0.12132978851212078,0.361325864134982,0.0,2.0,2.0
24,42,0.06097544800350039,20.84788029925187,40.65835411471322,0.9681088336188637,0.08155729104742558,0.8789843875580611,-0.29637965125659227,1.051044502709903,-0.07076258124953788,0.8017075933801423,-0.18267207010300948,1.190293033628855,-0.14399480136295037,0.9637340297407138,0.1298149210747849,0.813833548189164,0.2950552557773759,0.8677792123119922,0.8274211902345712,0.8787198880926339,1.420402201825001,0.8760287135967938,0.6505183380944788,0.5810087267669888,1.6947962821424727,0.3557007574089903,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
25,42,0.06305903117442327,20.85286783042394,40.66832917705736,0.9704354659125736,0.034360967925079915,0.8826973562429989,-0.23469497609121476,1.0413239157814138,-0.11564013729225227,0.7585956406578267,-0.11207995348233572,1.1928793299468434,-0.17325238956251143,0.9580417302888853,0.06693413300893512,0.7932340671996894,0.2343981443987698,0.9303808435646463,0.7941205010591664,0.880628829679862,1.4559295236092835,0.8531601584515985,0.6250059034623063,0.5792043411133333,1.6885650078645,0.3487507488042498,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
26,41,0.06024980754350345,20.875311720698253,40.927680798004985,0.9735260416482634,0.04715481880965256,0.8855894714062021,-0.20866315719625741,1.0264427560888525,-0.019992302842447546,0.8432854937552309,-0.06833695822490278,1.175459190718721,-0.15998474845757535,0.8899313179099781,0.22673008256750043,0.7879906923053948,0.23605418804346492,0.8644828842195137,0.8870431714602098,0.8432813925649031,1.3331518795276964,0.8445354395778365,0.6204729790808134,0.5703716227211002,1.68396356847742,0.3491299850844121,0.12132978211632718,0.3613258662826276,0.0,2.0,2.0
