generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,effort.alpha_mean,effort.alpha_std,effort.beta_dist_mean,effort.beta_dist_std,effort.gamma_team_mean,effort.gamma_team_std,effort.delta_energy_mean,effort.delta_energy_std,effort.gamma_match_mean,effort.gamma_match_std,sustain.bias_mean,sustain.bias_std,sustain.k_gap_mean,sustain.k_gap_std,weights.lambda_speed_mean,weights.lambda_speed_std,weights.lambda_energy_mean,weights.lambda_energy_std,weights.lambda_risk_mean,weights.lambda_risk_std,weights.beta_loss_mean,weights.beta_loss_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,39,0.05983997937234385,23.466334164588527,41.47381546134663,0.9796319462676638,-0.025839597220560773,0.9524432387251387,-0.12116104432861638,0.7808550551524145,0.07603581806205532,0.8938872292782724,0.02703329866122322,1.0112915793762645,0.11168096468106802,1.25499527601805,0.07871192028246966,0.9699557002678317,0.5763712948275943,0.8159170840738458,1.1207546307343998,0.9034798130875913,1.034381742519999,1.0710762057747598,0.4238292647230276,0.5097924639754225,1.5572717658214383,0.4598498513586918,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
1,42,0.05912648222508129,20.39650872817955,41.36658354114713,0.9788826585622491,-0.06470609333774818,0.918190168457191,-0.13056507887159272,0.743436613059432,0.1546158187066534,0.8223565523235227,-0.0767668463207957,0.9970438406126675,0.25080764528566135,1.1995870120856944,0.05373655394926642,0.9075264283227401,0.6049270777701614,0.833294031478179,1.1705440649569012,0.7948709819549834,1.1057292684134543,0.9941089081914035,0.4298780499742524,0.4867744021389025,1.5293998281247676,0.3858823905283142,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
2,42,0.059206718076400995,20.773067331670823,41.401496259351624,0.9772325699572846,-0.17329021924086713,0.8256678867328063,-0.14008954134845963,0.6749768531678794,0.31552340181174016,0.8308688990589348,-0.11225779009777237,0.8764507363044671,0.2545960885302508,1.2893357156529488,-0.04386791275299518,1.0175386564795192,0.5982273779764089,0.7151036586210211,1.060286236277942,0.8886335610616856,1.0462788083347416,0.8968745305010435,0.4752205351064057,0.4021083499451846,1.561685991433401,0.3725990483249416,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
3,41,0.058329579840069735,22.997506234413965,41.418952618453865,0.9796479398440381,-0.17530935545908852,0.8260412630555282,-0.10347764443132873,0.6689580456472709,0.28464528255835103,0.7783780650443634,-0.1687774383641844,0.9040622589953169,0.14761131061080085,1.2129275020230272,0.02034038928106855,0.9609459857879423,0.6097482920816271,0.7089047334266577,1.0377355069143421,0.9084996928916952,1.0671119765310717,0.8790480812343352,0.48714590615985115,0.39657699146284936,1.537411505975879,0.3809099140112442,0.12132978211632718,0.3613258662826276,0.0,2.0,2.0
4,42,0.05829607538233204,22.17705735660848,41.45137157107232,0.9803307813344663,-0.17602160950427154,0.8288732218695659,-0.08150775447176047,0.668687154207458,0.313771905302781,0.7173504774686471,-0.17713188220366,0.9014928480150646,0.09351976805338888,1.208898956288646,0.06561478931654464,1.0013778269423341,0.6096396211966477,0.7029209756037268,0.9980807995997784,0.9453714749939067,1.0668394449073153,0.8677140323738204,0.4842710222469563,0.39252740263254393,1.5249318489487842,0.36996434438783926,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
5,41,0.05851872912712882,22.336658354114714,41.411471321695764,0.9798850024038495,-0.1801147477252183,0.8281352186932218,-0.06713695656184612,0.662016584195851,0.3560741153395564,0.7552570927335506,-0.1492697567254606,0.8891261090485177,0.11903002289065519,1.205947030539205,0.07238755170549915,1.0032298486925328,0.5859858521028009,0.693791274600086,0.9571230664120323,0.9676419868373072,1.0858265554828617,0.8635957001293346,0.488023489824065,0.39017586417574224,1.5449222162731828,0.3628978962910703,0.12132978211632718,0.3613258662826276,0.0,2.0,2.0
6,42,0.05824481769082476,23.06234413965087,41.53117206982544,0.9794542922272584,-0.19765848408741854,0.8277059129328699,-0.11296249595029154,0.6620246042053637,0.3944046651580518,0.8021309142474189,-0.1579954945174911,0.8743834475828098,0.21385048315088376,1.2559131406769348,-0.029958475646435813,0.9994220530818148,0.5923799194977175,0.7036795560872587,1.001081074438173,0.9210532906050564,1.025718834497392,0.8705485787232143,0.48409311334931654,0.3919660459669508,1.5528432644968975,0.36689007315360644,0.12132978513371052,0.3613258652694196,0.0,2.0,2.0
7,41,0.05870971921055008,22.16708229426434,41.35910224438903,0.97925106581023,-0.2118162385209651,0.8348584233312896,-0.07049039658707605,0.6856877063520547,0.29304076038893984,0.7386241713824054,-0.14929242143077873,0.8990997039112752,0.0636637211873558,1.2178478325000357,0.08187720355446389,0.99135360616351,0.6031564364037109,0.7112741544187949,0.974068592465673,0.9854866237294151,1.079290034048771,0.8830727290882456,0.4986676821180093,0.3956378700877622,1.525258366649021,0.3682403203133533,0.12132978211632718,0.3613258662826276,0.0,2.0,2.0
8,41,0.058033994491769055,20.860349127182044,41.53366583541147,0.9803359567014797,-0.19723669560408996,0.8305568716495395,-0.10641045712211668,0.6722871433196951,0.32876313114171185,0.7513230668994422,-0.1716713009288865,0.8825622496594254,0.10467407645174424,1.2478741611306496,0.026379619732450104,0.9806741431759968,0.6218394281090892,0.7168761820447561,1.0077892218390674,0.9226632601410081,1.0283093616037098,0.8804928988369125,0.48256841665836536,0.3932859610474578,1.5217932659979423,0.37060937399515076,0.12132978211632718,0.3613258662826276,0.0,2.0,2.0
9,41,0.058102667926702926,22.16708229426434,41.54364089775561,0.978406886806744,-0.20112620877722692,0.8391587424311238,-0.08942213314920673,0.6582146492168295,0.2771811859117874,0.707475093165896,-0.21861318913998062,0.9023374302819738,0.06238220256452883,1.1701406088136128,0.05789859555620944,0.9236955294102631,0.6311099572938779,0.7058474948804631,1.0147049214484576,0.9037286468232871,1.031639992716792,0.8565417048935247,0.4989690786191008,0.39887455294635177,1.4938080110994598,0.3581551852164868,0.12132978211632718,0.3613258662826276,0.0,2.0,2.0
