generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,effort.alpha_mean,effort.alpha_std,effort.beta_dist_mean,effort.beta_dist_std,effort.gamma_team_mean,effort.gamma_team_std,effort.delta_energy_mean,effort.delta_energy_std,effort.gamma_match_mean,effort.gamma_match_std,sustain.bias_mean,sustain.bias_std,sustain.k_gap_mean,sustain.k_gap_std,weights.lambda_speed_mean,weights.lambda_speed_std,weights.lambda_energy_mean,weights.lambda_energy_std,weights.lambda_risk_mean,weights.lambda_risk_std,weights.beta_loss_mean,weights.beta_loss_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,37,0.05910637049952987,23.596009975062344,42.01995012468828,0.9799905739696206,-0.20744469249071623,0.8342542729879386,-0.15251881722377983,1.0872786921764062,-0.046795663541861834,0.9330547881059644,0.1880851152331158,1.1252025395808318,0.0694566945133989,0.9904702433506519,0.02879062404655088,0.9530877928466125,0.3863005843909974,1.0476008242064334,1.1177577901870803,1.0576679224095404,1.1806347578969008,0.8783267891657166,0.4950771050180241,0.4534648759542914,1.5922197569125884,0.40601018784211756,0.12132974593634706,0.36132587843149117,0.0,2.0,2.0
1,39,0.06051856644341506,22.099750623441395,42.25935162094763,0.9771330275772799,-0.26750310989232506,0.7839265944661464,-0.42554043554573967,1.1351239880145108,-0.1368137934160216,0.9968155040196991,0.2824899218138875,1.0737381024044679,0.09048337916701675,0.8428475500281302,0.02723045464465538,0.8969823219190721,0.4919051006839335,0.9808396970159128,1.0274417310946395,0.927902844372889,1.4602514215158466,0.8002420744601736,0.4562797898953192,0.427748264757913,1.6232221782149585,0.4072201539865388,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
2,40,0.06078860402163929,19.06234413965087,42.11221945137157,0.9724467408989793,-0.2698329695820097,0.7215015009706998,-0.6419572484916772,1.0261318412248892,-0.200285136088208,0.8820404619216345,0.28933029307963704,1.0703305473153124,0.10862208607420872,0.7938256112045906,0.012426325108899237,0.9007361443426994,0.5029026154116369,0.9824940734393139,1.109710630099129,0.8082172122993143,1.6042668637749173,0.7098529567611859,0.44347757068143273,0.42899546432361,1.6094453503660937,0.3491702443259191,0.12132977761492018,0.3613258677941557,0.0,2.0,2.0
3,39,0.06057502989532544,20.359102244389028,42.18453865336658,0.9749289121863767,-0.30690407258325064,0.7173519437947399,-0.7178445862944367,1.0120522187218803,-0.18892858170454527,0.8600590041662204,0.23621995473228655,1.0587482464867557,0.16966514105340585,0.7917046667078994,0.012791390258478814,0.9316676880629055,0.4468622917178216,1.019719646359721,1.1902503610504012,0.7876649869216137,1.658598731885991,0.7026572542692825,0.3994989744319121,0.43046023509796666,1.5839783432999708,0.3495387224252586,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
4,39,0.06095706362335246,21.022443890274314,42.072319201995015,0.9732738811365238,-0.2905509930364181,0.7198995038683639,-0.7404320528298161,1.0317636232992635,-0.2196057186121476,0.8876795433627668,0.2544156112882614,1.0692805909358079,0.13502954130218836,0.8030640630310026,0.00011285482622678186,0.8825861714835589,0.5019005723779374,0.9915241577750185,1.1701368539278418,0.7777169046953638,1.6682508306435329,0.6962310143928166,0.4224558768912542,0.425497790539533,1.5963880016400416,0.3506545478816342,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
5,39,0.06168351499861698,21.581047381546135,42.01496259351621,0.9726250625516757,-0.33402616472743357,0.7193702107694945,-0.7299392050027564,1.0234779910364942,-0.15887012421399577,0.831138287431024,0.27112921853969035,1.091431361871359,0.18581927924418898,0.7978547121394343,-0.04952153188232373,0.8886014510232544,0.4936092554307852,1.0461390408106446,1.1709299344817454,0.7893210019705124,1.674316441930816,0.7092205728002351,0.3747158410968677,0.4555846287170955,1.5724042223652859,0.348549246015723,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
6,39,0.06087097399958017,21.60847880299252,42.14214463840399,0.9776097822173025,-0.31310399352455104,0.7277859526631425,-0.7370823536955904,1.0263861627503066,-0.20149591903754696,0.8591191213291043,0.26518438212013046,1.0583760394759472,0.15711562937121915,0.8065068032463893,-0.028439224889788485,0.8894868116688203,0.4708751926074628,1.0373661122156475,1.183331635025862,0.7907836815402354,1.662543347475563,0.6987606960511099,0.39826582891862705,0.4504331042206608,1.5875821091566198,0.3510665051024254,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
7,39,0.061514149238913844,21.221945137157107,41.97007481296758,0.9723000346429902,-0.2921009732717432,0.7259495648042287,-0.7452414946801045,1.033520188365531,-0.22274755294539803,0.8695127690902418,0.26165671813522234,1.0474978154412575,0.13189216338164167,0.8058628179303498,-0.010194798960840041,0.8847013389682823,0.5079037976003477,1.0175584321052795,1.168407172421707,0.7819029768739335,1.669236984540926,0.6987543399019208,0.42214759051293294,0.4388993777404049,1.5972889431042039,0.35107597970891885,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
8,39,0.06087377768748749,21.211970074812967,42.114713216957604,0.9729705383168874,-0.3006868392190101,0.7214190090448458,-0.7451636416510222,1.0352807859694797,-0.2112212861763182,0.8710539763714105,0.22913591719229726,1.0398764679893335,0.14527280611340915,0.8081363465197509,0.019663137526211905,0.9174532230631797,0.4933022880260972,0.9920648117071461,1.1551503366651685,0.7808532563239262,1.6773323457849887,0.7086142397224316,0.4134080924563364,0.43040103304750565,1.5860541387657343,0.35327961180799344,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
9,39,0.06144943008033828,21.06733167082294,42.092269326683294,0.9742142426764624,-0.30726182805546615,0.7223963449154192,-0.7575717428895281,1.044494734206179,-0.22366841724357836,0.8590895534309214,0.25658209125775394,1.047821524827231,0.15857987773315632,0.8030070989018807,0.027832594817359238,0.9295210200584908,0.4417024119542557,1.01452326867951,1.1727340093600527,0.7902173732728676,1.67839402339869,0.71349434481647,0.4001749346576696,0.43649991557216394,1.5848744327174304,0.3531945994244008,0.12132977089961007,0.36132587004908956,0.0,2.0,2.0
