generation,n_finished,MeanStamina,NumGroups,Breakaways,MeanExposure,coop.alpha_mean,coop.alpha_std,coop.beta_mean,coop.beta_std,coop.gamma_mean,coop.gamma_std,coop.delta_mean,coop.delta_std,leave.alpha_mean,leave.alpha_std,leave.beta_mean,leave.beta_std,leave.gamma_mean,leave.gamma_std,leave.delta_mean,leave.delta_std,follow.alpha_mean,follow.alpha_std,follow.beta_mean,follow.beta_std,follow.gamma_mean,follow.gamma_std,follow.delta_mean,follow.delta_std,utility_mean,utility_std,utility_min,utility_max,utility_range
0,0,0.881609168591635,8.458852867830425,20.533665835411473,0.20588998017790774,0.49407888614597756,0.10194701505725084,20.006369753662007,0.11270108901856708,1.0055442510944788,0.09963075444310343,-3.003069024580235,0.10533675748609475,2.9964453922218306,0.09963586812253986,-19.987072973374975,0.10421094750096947,0.004823939898872015,0.09990240509809194,-0.010374441796117032,0.08878057938115323,-19.99491395317647,0.09743106785298077,0.01315772022371138,0.09969247374703953,0.007684996937149746,0.10532926484106796,0.009368783198370744,0.10215010180534898,0.0,0.0,0.0,0.0,0.0
1,0,0.8844128608190612,7.690773067331671,20.4214463840399,0.20057790923335445,0.48877677851174894,0.10216750401323026,20.001671991014298,0.10612807446315944,1.003424509311074,0.09456523632729417,-2.992095351515165,0.09954652197314087,2.994630493684142,0.09366904758252918,-19.98474254465544,0.10014396224093561,0.00013912168351278616,0.09280597164716299,-0.0039131000473955095,0.08633450746054346,-19.990466888416552,0.090092019756641,0.01918322909750077,0.10106297906630277,0.01179138555033935,0.10191734819393906,0.01411280564435154,0.0965146394223544,0.0,0.0,0.0,0.0,0.0
2,0,0.8868770886776365,6.907730673316708,20.321695760598505,0.19555527638649406,0.4896647406675084,0.10195907898813782,19.99738260366717,0.09410497511837021,0.9987464411461989,0.08880886109590727,-2.9935462010892024,0.0998700479816412,2.999347750658368,0.09382865871679734,-19.993266920638305,0.09307612944702105,0.0019996470925499345,0.08632545541363115,0.005755371230927551,0.07870283770375383,-20.005991638490826,0.07752169572671609,0.018152376049612198,0.10100478242227202,0.013732957880683412,0.10072155126270402,0.017666521910312632,0.08641725731286057,0.0,0.0,0.0,0.0,0.0
3,0,0.8861421065931564,7.376558603491272,20.251870324189525,0.19858716407464153,0.476777701186558,0.10177275885127222,19.999205662048944,0.09241159719005149,1.0044833644522637,0.08895864221413811,-2.98847453669782,0.09505480003731746,2.9957643208751343,0.08998893566424536,-19.99495031002797,0.0949709344712281,-0.0008844601788474781,0.0830332208729289,0.007474746445088078,0.08353276477460038,-20.004469706741553,0.07564612902327938,0.022126808173755518,0.10048666641854269,0.01601341507268708,0.09759603826231254,0.007807358427070782,0.08445408209500994,0.0,0.0,0.0,0.0,0.0
4,0,0.8823936553206879,8.159600997506235,20.733167082294266,0.20509480378533945,0.4823311858974391,0.09699580064688082,19.989340828936857,0.08909548269224221,1.001170651645223,0.08979270428830574,-2.9803458630677095,0.09735805100111256,3.0072436326459138,0.08149219117225945,-19.994221575192103,0.0908384249828504,-0.003362736487806086,0.08343077662084115,0.00938185338916926,0.08117038035711288,-20.009304071373865,0.07684741133295184,0.020342606807379898,0.09918030105507211,0.012891918173020024,0.09548081906325699,0.005363767525632013,0.08130803806245117,0.0,0.0,0.0,0.0,0.0
5,0,0.8849512244402163,7.932668329177058,20.468827930174562,0.20232213334923477,0.4790625297793013,0.1004480143011376,19.98182863994537,0.08967808728384864,1.0034611823452424,0.08780014790853942,-2.978355311221942,0.09715688129590037,3.00716710459613,0.07551818984925385,-19.995596300364966,0.08492560873906833,-0.004520014324951654,0.08292285847713102,0.009746626261832082,0.08141418989781238,-20.014937753164865,0.07672508161666264,0.026437604014001713,0.0971985012188199,0.013588152812573456,0.09411783031620125,0.0024033798504094514,0.08078596849082763,0.0,0.0,0.0,0.0,0.0
6,0,0.8797223113645563,8.817955112219451,20.830423940149625,0.20868173037479912,0.4779605145274922,0.10113580937034218,19.977020405333334,0.08377106388352207,1.0041509456867108,0.08881602771689157,-2.967755688678232,0.09655689941306915,3.0135679969204054,0.07084238321000991,-19.992701899782073,0.07006740275198126,-0.0036347926421808384,0.08435678896410548,0.009419120409165958,0.0776860753375932,-20.019100673681336,0.07579737697041676,0.019412642777779515,0.09483398075792489,0.016455019217757143,0.09637994071885903,0.003549722264935055,0.08016373128970657,0.0,0.0,0.0,0.0,0.0
7,0,0.876792482359926,8.935162094763092,21.276807980049874,0.21121773066332458,0.4708279628403606,0.10078937772536169,19.97857109856327,0.08404595680248672,1.0090059253227062,0.09223945587297648,-2.965230674370728,0.09522631696064086,3.015089458780595,0.07006642191638138,-19.996266957832848,0.07284422640290443,-0.0012615419998537156,0.0821595602916189,0.00910349494735817,0.07958897493699497,-20.01884628592582,0.07352142785697806,0.0150656074375584,0.09032839037235021,0.016418819370208556,0.09718928227321053,0.0012185984643891873,0.08283064099493907,0.0,0.0,0.0,0.0,0.0
8,0,0.879572893181054,8.807980049875312,20.947630922693268,0.20885393865326798,0.46910891356134554,0.10521030900299805,19.981622016248746,0.08070421421103038,1.0083510198725167,0.08988570642618797,-2.968832253538212,0.09060657957745356,3.017322452289013,0.06973637490407207,-19.99775164410006,0.07047861162391822,-0.0015558652970023342,0.08117511578389229,0.012390192177990974,0.07737092187332457,-20.020051311018378,0.07245033958726912,0.017199631319137102,0.09185822218387289,0.01609193685394714,0.09283328639068457,0.0006600188433356612,0.0811479620758738,0.0,0.0,0.0,0.0,0.0
9,0,0.8784944895508039,8.997506234413965,21.1571072319202,0.21034228985047176,0.4672661929749748,0.10473606419286828,19.98207560566052,0.08199396562304957,1.010381344113047,0.0873740415563109,-2.9662006266935226,0.09208656244211219,3.0165998028568373,0.06709866604847735,-19.99810568987259,0.07042787966155957,-0.007372212947181436,0.08198505581645985,0.015067894390128431,0.0736740593220521,-20.0224738310572,0.0712752240348665,0.02042832177250202,0.09034319583103474,0.01599939917713666,0.09022212135876947,0.0006295239338921844,0.08030868121397929,0.0,0.0,0.0,0.0,0.0
